变量名,_name,targetType,skillTarget,input,process,targetFormula,specialChoose,targetLimit,fixPos,buffList,buffLifeRound,buffProb,buffLevel,buffValue1,effectEventID,extraArgs
3030261,被动_亡语,1,14,,,,,,,<301224>,<99>,<1>,,<0>,,
,,,,,,,,,,,,,,,,
,公会本,,,,,,,,,,,,,,,
10000211,免疫吹飞,1,14,,,,,,,<1981131>,<99>,<1>,,<1>,,
10000311,妙蛙花,,,,,,,,,,,,,,311,
10000321,_skill2,,,,,,,,,,,,,,321,
10000323,_skill2_中毒,,,,,,,,,<1221>,<3>,<1>,,<self:specialDamage()*0.15>,,
10000331,_skill3,,,,,,,,,,,,,,331,
10000332,_skill3_spine,,,,,,,,,,,,,,332,
,,,,,,,,,,,,,,,,
10001311,喷火龙,,,,,,,,,,,,,,1311,
10001321,_skill2,,,,,,,,,,,,,,1321,
10001322,_skill_spine,,,,,,,,,,,,,,1322,
10001323,_skill2_灼烧,,,,,,,,,<11221>,<2>,<1>,,<self:specialDamage()*0.15>,,
10001324,_skill2_加特攻,1,14,,,,,,,<11222>,<2>,<1>,,<self:specialDamage()*0.2>,,
10001331,_skill3,,4,,,,,,,,,,,,1331,
10001332,_skill3_spine,,4,,,,,,,,,,,,1332,
10001333,_skill3_灼烧,,4,,,,,,,<11221>,<2>,<1>,,<self:specialDamage()*0.25>,,
10001334,_skill3_降低双防,,4,,,,,,,<11223;11224>,<2;2>,<1;1>,,<-target:defence()*0.15;-target:specialDefence()*0.15>,,
,,,,,,,,,,,,,,,,
10002311,水箭龟,,,,,,,,,,,,,,2311,
10002321,_skill2,,,,,,,,,,,,,,2321,
10002331,_skill3,,2,,,,,,,,,,,,2331,
10002332,_skill3_spine,,2,,,,,,,,,,,,2332,
10002333,_skill3_减双攻,,2,,,,,,,<21223;21224>,<2;2>,<1;1>,,<-target:damage()*0.1;-target:specialDamage()*0.1>,,
,,,,,,,,,,,,,,,,
10026311,胡地,,,,,,,,,,,,,,26311,
10026321,胡地,,,,,,,,,,,,,,26321,
10026322,畏惧恐惧,,,,,,,,,<2611;2612>,<2;2>,"<less(target:hp()/target:hpMax(),self:hp()/self:hpMax()) and 1 or 0;more(target:hp()/target:hpMax(),self:hp()/self:hpMax()) and 0 or 1>",,<-target:specialDefence()*0.15;-target:specialDamage()*0.15>,,
10026331,胡地,,11,,,,,,,,<2;2>,,,,26331,
10026332,大招目标移动,,11,,,,,,,,,,,,26332,
10026333,全体沉默,,11,,,,,,,<2613>,<2>,<0.25+(target:hasBuff(2612) and 0.25 or 0)>,,<0>,,
10329311,妖火红狐,,,,,,,,,,,,,,329311,
10329321,_skill2,,,,,,,,,,,,,,329321,
10329322,_skill2_无视特防,1,14,,,,,,,<32911>,<2>,<1>,,<self:specialDefence()*0.3>,,
10329331,_skill3,,11,,,,,,,,,,,,329331,
10329332,_skill3_spine,,11,,,,,,,,,,,,329332,
10329333,_skill3_随机伤害,,11,,,,,,,<32912>,<1>,<0.5>,,<1>,,
,,,,,,,,,,,,,,,,
10330311,甲贺忍蛙,,,,,,,,,,,,,,330311,
10330312,_skill1_加闪避,1,14,,,,,,,<33011>,<2>,<0.3>,,<2000>,,
10330321,_skill2,,,,,,,,,,,,,,330321,
10330331,_skill3,,,,,,,,,,,,,,330331,
10330332,_skill3_spine,,,,,,,,,,,,,,330332,
10330333,_skill3_加暴伤暴击,1,14,,,,,,,<33012;33013>,<1;1>,<1;1>,,<3000;2000>,,
,,,,,,,,,,,,,,,,
10059311,电击魔兽,,,,,,,,,,,,,,59311,
10059312,_skill1_几率无视防御,1,14,,,,,,,<593>,<1>,<1>,,<self:defence()*0.2>,,
10059313,_skill1_清除无视防御,1,14,,,,,,,<594>,<1>,<1>,,<1>,,
10059321,_skill2,,,,,,,,,,,,,,59321,
10059322,_skill2_回复怒气,1,14,,,,,,,<591>,<1>,<1>,,<200>,,
10059331,_skill3,,4,,,,,,,,,,,,59331,
10059332,_skill3_提升怒气,1,14,,,,,,,<591>,<1>,<1>,,<200>,,
10059333,_skill3_降低怒气,,4,,,,,,,<592>,<1>,<1>,,<-150>,,
,,,,,,,,,,,,,,,,
10039311,耿鬼,,,,,,,,,,,,,,39311,
10039312,_attack,1,14,,,,,,,<396>,<2>,<1>,,<self:specialDamage()*0.2>,,
10039321,耿鬼,,,,,,,,,,,,,,39321,
10039322,_skill1,,,,,,,,,<392>,<2>,<1>,,<-target:specialDefence()*0.2>,,
10039331,耿鬼,,11,,,,,,,,,,,,39331,
10039332,_skill2,,11,,,,,,,<391;393>,<2;2>,<0.5;1>,,<2;-self:specialDamage()*0.2>,,
10039361,被动,,20,,,,1,,,<394;395>,<1;1>,<1;1>,,<-(2000+skillLevel*20);self:specialDamage()*1.5>,,
,,,,,,,,,,,,,,,,
10063211,暴鲤龙,,,,,,,,,,,,,,63211,
10063212,普攻,,1,,,,,,,<63211>,<1>,<1>,,<-1500>,,
10063213,自身-重复攻击,,1,,,,,,,<63271>,<1>,<self:hasBuff(63261) and 1 or 0>,,<1500>,,
10063221,,,,,,,,,,,,,,,63221,
10063222,skill1-驱散增益,,1,,,,,,,<63221>,<1>,<1>,,<0>,,
10063223,自身-加无视,1,14,,,,,,,<63231>,<1>,<1>,,<2000>,,
10063224,自身-重复攻击,,1,,,,,,,<63271>,<1>,<self:hasBuff(63261) and 1 or 0>,,<1500>,,
10063231,,,4,,,,,,,,,,,,63231,
10063232,,,4,,,,,,,,,,,,63232,
10063233,skill2-降低物防,,4,,,,,,,<63241>,<1>,<1>,,<-self:defence()*0.2>,,
10063234,skill2-驱散增益,,4,,,,,,,<63221>,<1>,<1>,,<0>,,
10063235,自身-重复攻击,,1,,,,,,,<63271>,<1>,<self:hasBuff(63261) and 1 or 0>,,<1500>,,
10063261,被动_伤害加成,1,14,,,,,,,<63261>,<99>,<1>,,<0>,,
,,,,,,,,,,,,,,,,
10075311,快龙,,1,,,,,,,,,,,,75311,
10075312,_skill1_易伤,,,,,,,,,<753121>,<2>,<1>,,<2000>,,
10075321,_skill2,,,,,,,,,,,,,,75321,
10075322,_skill2_灼烧,,,,,,,,,<753122>,<2>,<1>,,<self:damage()*0.3>,,
10075331,_skill3,,4,,,,,,,,,,,,75331,
10075332,_skill3_麻痹&眩晕,,4,,,,,,,<753124;753123>,<1;2>,<target:hasBuffGroup(27) and 0.3 or 0;1>,,<0;0>,,
10075341,_skill4,,,,,,,,,,,,,,75341,
10075342,_skill4_spine,,,,,,,,,,,,,,75342,
10075343,_skill4_加暴击,,,,,,,,,<753126>,<1>,<1>,,<0>,,
10075344,_skill4_易伤、灼烧、麻痹,,,,,,,,,<753125>,<1>,"<moreEqualThan(self:star(),11) and 0.3 or 0>",,<0>,,
10075361,被动,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
10072111,急冻鸟,,,,,,,,,,,,,,72111,
10072112,attack_降低速度,,1,,,,,,,<72111>,<2>,<1>,,<-2000>,,
10072121,,,4,,,,,,,,,,,,72121,
10072122,skill1_沉默,,4,,,,,,,<72112>,<1>,<1>,,<0>,,
10072123,skill1_自身加速,1,14,,,,,,,<72113>,<2>,<1>,,<2000>,,
10072131,,,11,,,,,,,,,,,,72131,
10072132,,,11,,,,,,,,,,,,72132,
10072133,skill2_沉默,,11,,,,,,,<72114;72118>,<2;1>,<0.5;0.3>,,<-3000;target:hpMax()*0.25>,,
10072141,被动-攻击,,20,,,,,1,,<72116>,<target:hasBuff(72115) and 0 or 1>,<1>,,<-target:specialDamage()*0.2>,,
10072142,被动-攻击,,20,,,,,1,,<72115>,<99>,<1>,,<0>,,
10072151,被动-受击,,20,,,,,1,,<72116>,<target:hasBuff(72115) and 0 or 1>,<1>,,<-target:specialDamage()*0.2>,,
10072152,被动-受击,,20,,,,,1,,<72115>,<99>,<1>,,<0>,,
10072161,被动,1,14,,,,,,,<72117>,<99>,<1>,,<2000+skillLevel*20-20>,,
,,,,,,,,,,,,,,,,
10073111,闪电鸟,,,,,,,,,,,,,,73111,
10073112,自身加特攻,1,14,,,,,,,<73111>,<2>,<1>,,<self:specialDamage()*0.15>,,
10073121,_skill2,,,,,,,,,,,,,,73121,
10073122,暴击和速度,1,14,,,,,,,<73112;73113>,<2;2>,<1;1>,,<2000;2000>,,
10073131,_skill3,,4,,,,,,,,,,,,73131,
10073132,_skill3,,4,,,,,,,,,,,,73132,
10073133,麻电,,4,,,,,,,<73114;73115;73116>,<2;2;2>,<1;1;1>,,<self:specialDamage()*2;-200;-2000>,,
10073151,受击被动,,20,,,,,1,,<73119;73120;73121>,<2;2;2>,<1;1;1>,,<self:specialDamage()*2;-200;-2000>,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
10074111,火焰鸟_skill1,,,,,,,,,,,,,,74111,
10074112,_skill1_灼烧,,,,,,,,,<74111>,<1>,<0.3>,,<self:specialDamage()*0.5>,,
10074121,_skill2,,4,,,,,,,,,,,,74121,
10074122,_skill2_灼烧,,4,,,,,,,<74111>,<2>,<1>,,<self:specialDamage()*0.5>,,
10074124,_skill2_移除增益,,14,,,,,,,<74122>,<1>,<1>,,<1>,,
10074131,_skill3,,11,,,,,,,,,,,,74131,
10074132,_skill3_spine,,11,,,,,,,,,,,,74132,
,,,,,,,,,,,,,,,,
10129311,蜥蜴王,,3,,,,2,,,,,,,,129311,
10129312,提升物攻,1,14,,,,,,,<129111>,<2>,<1>,,<self:damage()*0.15>,,
10129321,,,3,,,,2,,,,,,,,129321,
10129322,偷属性,1,14,,,,,,,<129112>,<2>,<1>,,<2000>,,
10129331,,,4,,,,,,,,,,,,129331,
10129332,,,4,,,,,,,<129115>,<2>,<1>,,<-target:defence()*0.2>,129332,
10129333,偷属性,1,14,,,,,,,<129114>,<2>,<1>,,<self:defence()*0.3>,,
,,,,,,,,,,,,,,,,
10142311,请假王,,,,,,,,,,,,,,142311,
10142312,_skill1_降物防,,,,,,,,,<142311>,<2>,<1>,,<-target:defence()*0.15>,,
10142321,_skill2,,,,,,,,,,,,,,142321,
10142322,_skill2_眩晕,,,,,,,,,<142335>,<1>,<0.5>,,<1>,,
10142331,_skill3,,1,,,,,,,,,,,,142331,
10142332,_skill3_spine,,1,,,,,,,,,,,,142332,
10142333,_skill3_忽略防御,1,14,,,,,,,<142331>,<1>,<1>,,<6000>,,
10142334,_skill3_无法行动,1,14,,,,,,,<142332;142336>,<1;99>,<1;1>,,<1;1500>,,
10142335,_skill3_加防御,1,14,,,,,,,<142333;142334>,<2;2>,<self:hasBuff(142332) and 1 or 0;self:hasBuff(142332) and 1 or 0>,,<self:defence()*0.25;self:specialDefence()*0.25>,,
,,,,,,,,,,,,,,,,
10248311,炎武王,,,,,,,,,,,,,,248311,
10248321,_skill2,,,,,,,,,,,,,,248321,
10248331,_skill3,,4,,,,,,,,,,,,248331,
10248332,_skill3_spine,,4,,,,,,,,,,,,248332,
,,,,,,,,,,,,,,,,
10122111,雷公_skill1,,1,,,,,,,,,,,,122111,
10122112,_skill1_眩晕,,1,,,,,,,<122111>,<1>,<0.35>,,<0>,,
10122121,_skill2,,1,,,,,,,,,,,,122121,
10122122,_skill2_暴击等级,1,14,,,,,,,<122112>,<1>,"<moreE(self:speed() , target:speed()) and 1 or 0>",,<3000>,,
10122131,_skill3,,4,,,,,,,,,,,,122131,
10122132,_skill3_spine,,4,,,,,,,<122116>,<1>,<1>,,<-2000>,122132,
10122133,_skill3_眩晕,,4,,,,,,,<122113>,<1>,<0.45>,,<0>,,
10122134,_skill3_提升特攻,1,14,,,,,,,<122114>,<1>,<1>,,<self:specialDamage()*0.15>,,
10122151,攻击目标,,1,,,,,,,<122115>,<99>,<1>,,<-1000>,,
10122161,自身加暴击,1,14,,,,,,,<122117>,<99>,<1>,,<600+skillLevel*10-10>,,
,,,,,,,,,,,,,,,,
10123111,炎帝_skill1,,1,,,,,,,,,,,,123111,
10123112,_skill1_伤害减免,1,14,,,,,,,<1231121>,<2>,<1>,,<1500>,,
10123121,_skill2,,4,,,,,,,,,,,,123121,
10123122,_skill2_损血暴击,1,14,,,,,,,<1231123>,<2>,<1>,,<2000>,,
10123131,_skill3,,4,,,,,,,,,,,,123131,
10123132,_skill3_spine,,4,,,,,,,,,,,,123132,
10123133,_skill3_血量越低伤害越高,1,14,,,,,,,<1231124>,<2>,<1>,,<<1;0.0142;0.7>>,,
10123161,被动_buff,1,14,,,,,,,<1231126>,<99>,<1>,,<1>,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
10124111,水君_skill1,,1,,,,,,,,,,,,124111,
10124112,_skill1_减怒,,1,,,,,,,<124111>,<1>,<1>,,<-300>,,
10124121,_skill2_攻击速度最快,,1,,,,1,,,,,,,,124121,
10124122,_skill2_冰冻,,1,,,,1,,,<124111;124134>,<1;1>,<1;1>,,<-300;-1500>,,
10124131,_skill3,,4,,,,,,,,,,,,124131,
10124132,_skill3_spine,,4,,,,,,,,,,,,124132,
10124133,_skill3_驱散增益,,4,,,,,,,<124131>,<1>,<1>,,<0>,,
10124134,_skill3_降低暴击率,,4,,,,,,,<124132>,<2>,<1>,,<-3000>,,
10124161,光环技_提升速度,1,11,,,,,,,<124135>,<99>,<1>,,<target:speed()*(0.6+skillLevel*0.008-0.008)>,,
10124162,驱散,,20,,,,,1,,<124133>,<99>,<1>,,<0>,,
,,,,,,,,,,,,,,,,
10077111,梦幻,,1,,,,,,,,,,,,77111,
10077112,加特攻,1,14,,,,,,,<77111;77112>,<2;1>,<1;1>,,<self:damage()*0.2;100>,,
10077121,梦幻,,1,,,,,,,,,,,,77121,
10077122,自身,1,14,,,,,,,<77113>,<1>,<1>,,<3000>,,
10077131,梦幻,,11,,,,,,,,,,,,77131,
10077132,移动,,11,,,,,,,,,,,,77132,
10077133,梦境,,11,,,,,,,<77114;77115>,<1;1>,<0.5;0.5>,,<0;0>,,
10077134,梦境,,11,,,,,,,<77116;77117;77118;77119>,<1;1;1;1>,<(target:hasBuff(77114) and target:hasBuff(77115)) and (0.3+(6-getForceNum(self:force()))*0.06) or 0;(target:hasBuff(77114) and (not target:hasBuff(77115))) and (0.3+(6-getForceNum(self:force()))*0.06) or 0;((not target:hasBuff(77114)) and target:hasBuff(77115)) and (0.3+(6-getForceNum(self:force()))*0.06) or 0;((not target:hasBuff(77114)) and (not target:hasBuff(77115))) and (0.3+(6-getForceNum(self:force()))*0.06) or 0>,,<99;0;0;0>,,
10077151,隐形,1,14,,,,,,,<77122>,<1>,<1>,,<(500+skillLevel*10-10)>,,
10077161,满怒气,1,14,,,,,,,<77120;77121>,<1;99>,<1;1>,,<300+skillLevel*3-3;0>,,
,,,,,,,,,,,,,,,,
10076111,超梦,,,,,,,,,,,,,,76111,
10076112,_skill1_提升特攻,1,14,,,,,,,<761121>,<2>,<1>,,<self:specialDamage()*0.2>,,
10076121,_skill12,,4,,,,,,,,,,,,76121,
10076122,_skill2_沉默,,4,,,,,,,<761122;761124>,<1;1>,<0.4;1>,,<1;<200;1>>,,
10076123,_skill2_吸怒,1,14,,,,,,,<761136>,<1>,<1>,,<0>,,
10076131,_skill13,,1,,,,,,,,,,,,76131,
10076132,_skill13_spine,,1,,,,,,,,,,,,76132,
10076133,_skill13_无视特防_暴击率,1,14,,,,,,,<761125;761126>,<1;2>,<1;1>,,<4000;3000>,,
10076134,_skill13_降低治疗效果,,11,,,,,,,<761127>,<2>,<1>,,<-6000>,,
10076135,_skill13_不眠,1,14,,,,,,,<761128>,<2>,<1>,,<self:curSkill():getTotalDamage()>,,
,,,,,,,,,,,,,,,,
10033311,自爆磁怪,,,,,,,,,,,,,,33311,
10033312,_skill1_麻痹,,1,,,,,,,<331121>,<1>,<0.1>,,<1>,,
10033321,_skill2,,,,,,,,,,,,,,33321,
10033322,_skill2_麻痹,,,,,,,,,<331121>,<1>,<0.3>,,<1>,,
10033323,_skill2_吸收特攻,,,,,,,,,<331122>,<1>,<1>,,<1>,,
10033331,_skill3,0,11,,,,,,,,,,,,33331,
10033332,_skill3_降低必杀技,0,11,,,,,,,<331125>,<2>,"<moreEqualThan( target:mp1()/target:mp1Max(),0.7 ) and 1 or 0>",,<-1000>,,
10033333,_skill3_减怒,0,11,,,,,,,<331126>,<1>,<1>,,<-50>,,
,,,,,,,,,,,,,,,,
10049311,超甲狂犀,,,,,,,,,,,,,,49311,
10049312,_skill1_吸收物防,,,,,,,,,<491221>,<1>,<0.5>,,<1>,,
10049321,_skill2,,,,,,,,,,,,,,49321,
10049322,_skill2_物防物攻,1,14,,,,,,,<491224;491225>,<2;2>,<1;1>,,<target:defence()*0.25;target:damage()*0.25>,,
10049323,_skill2_物防物攻,,,selfForce|nodead,"otherProcessExcept(10049322)|attr(""damage"",""max"",1)",,,,,<491224;491225>,<2;2>,<1;1>,,<target:defence()*0.25;target:damage()*0.25>,,
10049331,_skill3,,2,,,,,,,,,,,,49331,
10049332,_skill3_spine,,2,,,,,,,,,,,,49332,
10049333,_skill3_额外伤害,,2,,,,,,,<491226>,<1>,<1>,,<self:defence()*1.5>,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
10057211,巨钳螳螂,,3,,,,2,,,,,,,,57211,
10057212,_skill1_晕眩,1,14,,,,,,,<571121>,<2>,<1>,,<2000>,,
10057221,_skill2,,3,,,,2,,,,,,,,57221,
10057222,_skill2_暴击,,3,,,,2,,,<571122>,<99>,<1>,,<0>,,
10057231,_skill3,,3,,,,2,,,,,,,,57231,
10057232,_skill3_spine,,3,,,,2,,,,,,,,57232,
10057233,_skill3_吸收物攻,1,14,,,,,,,,,,,,,
10057234,_skill3_血量越低伤害越高,,3,,,,2,,,<571127>,<1>,<1>,,<0>,,
10057235,_skill3_回复,1,14,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
10060311,鸭嘴炎兽_skill1,,,,,,,,,,,,,,60311,
10060312,_skill1_灼烧,,,,,,,,,<601121>,<2>,<0.25>,,<self:specialDamage()*0.15>,,
10060321,_skill2,,,,,,,,,,,,,,60321,
10060322,_skill2_暴击率,1,14,,,,,,,<601122>,<2>,<1>,,<2000>,,
10060331,_skill3,,2,,,,,,,,,,,,60331,
10060332,_skill3_spine,,2,,,,,,,,,,,,60332,
10060333,_skill3_灼烧,,2,,,,,,,<601121>,<2>,<1>,,<self:specialDamage()*0.15>,,
10060334,_skill3_灼炎效果,,2,,,,,,,<601123>,<2>,"<target:hasBuffGroup(1500,1510,1520) and 1 or 0>",,<1>,,
,,,,,,,,,,,,,,,,
10088311,电龙,,,,,,,,,,,,,,88311,
10088312,_skill1_速度降低,,,,,,,,,<881121>,<2>,<0.2>,,<-target:speed()*0.2>,,
10088321,_skill2,,,,,,,,,,,,,,88321,
10088322,_skill2_提升特攻加成,,,selfForce|nodead,"attr(""specialDamage"",""max"",1)",,,,,<881122>,<2>,<1>,,<2000>,,
10088323,_skill2_提升怒气值,,,selfForce|nodead,"attr(""specialDamage"",""max"",1)",,,,,<881123>,<1>,<1>,,<(target:nature(1)==5 or target:nature(2)==5 or target:nature(1)==17 or target:nature(2)==17) and 200 or 100>,,
10088331,_skill3,,4,,,,,,,,,,,,88331,
10088332,_skill3_spine,,4,,,,,,,,,,,,88332,
10088333,_skill3_感电效果,,4,,,,,,,<881124>,<2>,<0.5>,,<1>,,
10088334,_skill3_必杀技提升,1,11,,,,,,,<881126>,<3>,<1>,,<2000>,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
10107111,赫拉克罗斯,,,,,,,,,<1071121;1071126>,<99;1>,<1;1>,,<0;0>,107111,
10107112,_skill1_中毒,,,enemyForce,random(1),,,,,<1071121;1071126>,<99;1>,<1;1>,,<0;0>,107112,{needUpdateTarget=true;prob=0.4}
10107121,_skill2,,,,,,,,,<1071121;1071126>,<99;1>,<1;1>,,<0;0>,107121,
10107122,_skill2_毒清_加速,1,14,,,,,,,<1071123>,<2>,<1>,,<3000>,,
10107131,_skill3,,1,,,,,,,<1071121>,<99>,<1>,,<0>,107131,
10107132,_skill3_多段,,1,,,,,,,<1071121>,<99>,<1>,,<0>,107132,{needUpdateTarget=true;prob=0.5}
10107133,_skill3_多段,,1,,,,,,,<1071121>,<99>,<1>,,<0>,107133,{needUpdateTarget=true;prob=0.5}
10107134,_skill3_多段,,1,,,,,,,<1071121>,<99>,<1>,,<0>,107134,{needUpdateTarget=true;prob=0.5}
10107135,_skill3_spine2,,1,,,,,,,<1071121;1071126>,<99;1>,<1;1>,,<0;0>,107135,
,,,,,,,,,,,,,,,,
10108211,玛狃拉,,,,,,,,,,,,,,108211,
10108212,_普攻_物攻提升,1,14,,,,,,,<1081111>,<2>,<1>,,<self:damage()*0.2>,,
10108221,,,2,,,,,,,,,,,,108221,
10108222,前排2人,,21,,,,,2,,<1081119>,<99>,<1>,,<0>,,
10108231,,,,,,,,,,<1081114>,<1>,<target:hasBuffGroup(26) and 0 or 1>,,<target:hpMax()*0.3>,108231,
10108232,,,,,,,,,,,,,,,108232,
,,,,,,,,,,,,,,,,
10117211,黑鲁加,,1,,,,,,,,,,,,117211,
10117212,_skill1_提升双攻,1,20,,,,,1,,<1171224;1171225>,<2;2>,<0.5;target:hasBuff(1171224)and 1 or 0>,,<target:damage()*0.1;target:specialDamage()*0.1>,,
10117221,_skill2,,1,,,,,,,,,,,,117221,
10117222,_skill2_无视防御,,,selfForce|nodead,"setSelectAttr({""damage"",""specialDamage""},""max"")|attr(""selectAttr"",""max"",1)",,,,,<1171221;1171222>,<2;2>,<1;1>,,<2000;2000>,,
10117231,_skill3,,11,,,,,,,,,,,,117231,
10117232,_skill3_双攻,1,11,,,,,,,<1171224;1171225>,<2;2>,<1;1>,,<target:damage()*0.15;target:specialDamage()*0.15>,,
,,,,,,,,,,,,,,,,
10125311,班基拉斯,,1,,,,,,,,,,,,125311,
10125312,_skill1_自残回怒,1,14,,,,,,,<1251120>,<1>,<1>,,<150>,,
10125321,_skill2,,1,,,,,,,,,,,,125321,
10125322,_skill2_自残回怒,1,14,,,,,,,<1251120>,<1>,<1>,,<200>,,
10125331,_skill3,,1,,,,,,,,,,,,125331,
10125332,_skill3_spine,,,,,,,,,,,,,,125332,
10125333,_skill3_真实伤害,,1,,,,,,,<1251126>,<1>,<1>,,<(self:lostHp())*0.3>,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
10191111,雷吉洛克,,,,,,,,,,,,,,191111,
10191112,_skill1_提升物防,,,,,,,,,,,,,,,
10191121,_skill2,,,,,,,,,,,,,,191121,
10191122,_skill2,,,,,,,,,,,,,,191122,
10191123,_skill3_驱散_物伤减免,,,,,,,,,,,,,,,
10191131,_skill3,,11,,,,,,,,,,,,191131,
10191132,_skill3_spine,,11,,,,,,,,,,,,191132,
10191133,_skill3_眩晕,,,,,,,,,,,,,,,
10191134,_skill3_星级效果,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
10192111,雷吉艾斯,,,,,,,,,,,,,,192111,
10192112,_skill1_加特防,1,14,,,,,,,<1921121>,<2>,<1>,,<self:specialDefence()*0.6>,,
10192121,_skill2,,,,,,,,,,,,,,192121,
10192122,_skill2_驱散负面,1,14,,,,,,,<1921122>,<1>,<1>,,<0>,,
10192131,_skill3,,11,,,,,,,,,,,,192131,
10192132,_skill3_spine,,11,,,,,,,,,,,,192132,
10192133,_skill3_冰核,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
10193111,雷吉斯奇鲁,,,,,,,,,,,,,,193111,
10193112,,1,14,,,,,,,<1931121;1931122>,<2;2>,<1;1>,,<self:defence()*0.3;self:specialDefence()*0.3>,,
10193121,skill2,,4,,,,,,,,,,,,193121,
10193122,,1,14,,,,,,,<1931123>,<1>,<1>,,<0>,,
10193131,skill3,,,enemyForce|nodead,hpRatioMin,,,,,,,,,,193131,
10193132,_skill3_spine,,,enemyForce|nodead,hpRatioMin,,,,,,,,,,193132,
10193133,,,,enemyForce|nodead,hpRatioMin,,,,,<1931130;1931133>,<1;1>,"<self:hasBuff(1931131) and 1 or 0;(moreE(self:star(),11) and lessThan(target:hp()/target:hpMax(),0.35) and lessThan(target:hp(),self:hpMax()*5)) and 0.5 or 0>",,<self:hasBuff(1931131) and self:getBuff(1931131):getValue()*0.2 or 0;0>,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
10040211,大钢蛇,,,,,,,,,,,,,,40211,
10040212,物防提升,1,14,,,,,,,<401101>,<2>,<self:hasBuff(401108) and  0 or 1>,,<self:defence()*0.6>,,
10040221,_skill2,,,,,,,,,,,,,,40221,
10040222,_畏缩,0,1,,,,,,,<401102;401103>,<2;2>,<1;1>,,<0;1000>,,
10040231,_skill3,,11,,,,,,,,,,,,40231,
10040232,,,11,,,,,,,,,,,,40232,
10040233,,,,,,,,,,,,,,,,
10040234,,,,enemyForce|nodead,backRowRandom(1),,,,,<401111>,<99>,"<moreEqualThan(self:star(),11) and 0.35 or 0>",,<1>,,
,,,,,,,,,,,,,,,,
10190311,巨金怪,,,,,,,,,,,,,,190311,
10190312,_skill1_小技能CD减少,1,14,,,,,,,<1901111>,<3>,<1>,,<1>,,
10190321,_skill2,,1,,,,,,,,,,,,190321,
10190322,_skill2_嘲讽,0,3,,,,,,,<1901112>,<1>,<1>,,<0>,,
10190323,_skill2_加物防,1,14,,,,,,,<1901113>,<1>,<1>,,<self:defence()*1>,,
10190331,_skill3,,2,,,,,,,,,,,,190331,
10190332,_skill3_spine,,2,,,,,,,,,,,,190332,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
10300311,双斧牙龙,,,enemyForce|nodead,,"{process={key=""moreEqualThan(countObjByBuff(target:force(),{ 3003114 },{}),1)""; value=<buffDiffer('id',{3003114})|random(1);selected()>}}",,,,<3003111>,<99>,<1>,,<2000>,300311,
10300312,skill1 降低物防,,,enemyForce|nodead,useOtherProcess(300311),,,,,<3003113>,<2>,<1>,,<-target:defence()*0.15>,,
10300313,skill1 驱散易伤,,,enemyForce|nodead,otherProcessExcept(300311),,,,,<3003112>,<1>,<1>,,<0>,,
10300321,skill2,,,enemyForce|nodead,,"{process={key=""moreEqualThan(countObjByBuff(target:force(),{ 3003114 },{}),1)""; value=<buffDiffer('id',{3003114})|random(1);selected()>}}",,,,<3003111>,<99>,<1>,,<2000>,300321,
10300322,skill2_锁定,,,enemyForce|nodead,useOtherProcess(300321),,,,,<3003114>,<99>,<1>,,<0>,,
10300323,skill2 驱散易伤,,,enemyForce|nodead,otherProcessExcept(300321),,,,,<3003112>,<1>,<1>,,<0>,,
10300324,skill2_提高概率,1,14,,,,,,,<3003115>,<99>,<1>,,<0>,,
10300331,skill3,,,enemyForce|nodead,,"{process={key=""moreEqualThan(countObjByBuff(target:force(),{ 3003114 },{}),1)""; value=<buffDiffer('id',{3003114})|random(1);selected()>}}",,,,<3003111>,<99>,<1>,,<2000>,300331,
10300332,skill3 spine,,,enemyForce|nodead,useOtherProcess(300331),,,,,,,,,,300332,
10300333,skill3 降低物防,,,enemyForce|nodead,useOtherProcess(300331),,,,,<3003116>,<99>,<1>,,<-target:defence()*0.1>,,
10300334,skill3 驱散易伤,,,enemyForce|nodead,otherProcessExcept(300331),,,,,<3003112>,<1>,<1>,,<0>,,
10300335,skill3 击杀加物攻,1,14,,,,,,,<3003117>,<1>,<1>,,<0>,,
,,,,,,,,,,,,,,,,
10224211,路卡利欧,,1,,,,,,,,,,,,224211,
10224212,速度提升,1,14,,,,,,,<2241111>,<2>,<1>,,<self:speed()*0.15>,,
10224213,,,1,,,,,,,,<1>,<self:curSkill():getDamageState('natureFlag')=='strong' and 1 or 0>,,"<self:curSkill():getTotalDamage()*(0.2+(skillLv(22416,22426,22436) or 0)*0.001-0.001)>",,
10224221,,,1,,,,,,,,,,,,224221,
