变量名,_beizhu,name,icon,icon1,rDesc,type,independent,desc,paramMap,clientParam,huodongID,countType,openType,validServerOpenDateRange,validRoleCreatedDateRange,beginDate,beginTime,endDate,endTime,relativeDayRange,openDuration,leastLevel,leastVipLevel,serverDayRange,roleDayRange,servers,languages,active,sortWeight,redpoint,independentTab
102810,每日完成,每日完成,city/main/icon_qszt.png,2,,14,1,每日完成,,{bg=activity/new_compilation_page/img_jtcj2.png;cityTheme=newCompilationPage2},23500,1,0,,,,500,,500,,5000000,1,,,,,,1,3,1,
102811,优惠购物,优惠购物,city/main/icon_qszt.png,2,,33,1,优惠购物,,{bg=activity/new_compilation_page/img_jtcj2.png;cityTheme=newCompilationPage2},23500,1,0,,,,500,,500,,5000000,1,,,,,,1,4,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,热力狂欢节,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103101,狂欢签到,狂欢签到,city/main/icon_rlkhj.png,2,,98,1,狂欢签到,{makeupTimes=3;makeupRMBCost={1=30;2=60;3=90}},{cityTheme=national2025},103101,1,0,,,20260101,500,20990101,500,,5000000,1,,,,,,1,8,1,1
103102,限时兑换,限时兑换,city/main/icon_rlkhj.png,2,,12,4,珍奇集市,,{cityTheme=national2025},103101,1,0,,,20260101,500,20990101,500,,5000000,1,,,,,,1,15,1,4
103103,畅玩补给卡,畅玩补给卡,city/main/icon_rlkhj.png,2,,43,1,畅玩补给卡,{buyDay=99999;recharge=108},{type=national2025;cityTheme=national2025},103101,1,0,,,20260101,500,20990101,500,,5000000,6,,,,,,1,13,1,2
103104,礼盒转转乐,礼盒转转乐,city/main/icon_rlkhj.png,2,,99,1,礼盒转转乐,{costItem=8128},{cityTheme=roundFlop;relationCityTheme=national2025},103101,1,0,,,20260101,500,20990101,500,,5000000,1,,,,,,1,1,1,
103105,礼盒转转乐任务,礼盒转转乐任务,city/main/icon_rlkhj.png,2,,14,1,礼盒转转乐任务,,{cityTheme=roundFlop},103101,1,0,,,20260101,500,20990101,500,,5000000,1,,,,,,1,2,1,
103106,礼盒转转乐礼包,礼盒转转乐礼包,city/main/icon_rlkhj.png,2,,33,1,礼盒转转乐礼包,,{cityTheme=roundFlop},103101,1,0,,,20260101,500,20990101,500,,5000000,1,,,,,,1,3,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,盲盒活动,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104001,幸运盲盒,幸运盲盒,city/main/icon_mhkj.png,2,,93,0,幸运盲盒,{recharge=30;freeAward={gold=50000}},{},104001,1,0,,,20260101,500,20990101,500,,5000000,1,,,,,,1,1,1,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,刮刮卡活动,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104002,刮刮乐,刮刮乐,city/main/icon_hygj.png,2,,94,1,刮刮乐,,{},104002,0,0,,,20260101,500,20990101,500,,5000000,1,,,,,,1,1,1,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,好运抽奖主题活动,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104003,幸运抽奖,幸运抽奖,city/main/icon_hycj.png,2,,84,1,幸运抽奖,{costItem=8120;drawLimit=8;drawStep=1;freeRefreshCount=3;maxRefreshTimes=5},{cityTheme=newCompilationPage;priviewId=1002},104003,1,0,,,20260101,500,20990101,500,,5000000,1,,,,,,1,1,1,1
104007,登录惊喜,登录惊喜,city/main/icon_hycj.png,2,,85,1,登录惊喜,,{cityTheme=newCompilationPage},104003,1,0,,,20260101,500,20990101,500,,5000000,1,,,,,,1,2,1,1
104008,每日完成,每日完成,city/main/icon_hycj.png,2,,14,1,每日完成,,{cityTheme=newCompilationPage},104003,1,0,,,20260101,500,20990101,500,,5000000,1,,,,,,1,3,1,1
104009,优惠购物,优惠购物,city/main/icon_hycj.png,2,,33,1,优惠购物,,{cityTheme=newCompilationPage},104003,1,0,,,20260101,500,20990101,500,,5000000,1,,,,,,1,4,1,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,千抽活动,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104004,千抽活动,千抽活动,city/main/icon_zxqc.png,2,,88,1,千抽活动,,{},104004,1,0,,,20260101,500,20990101,500,,5000000,1,,,,,,1,1,1,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,许愿活动,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104005,许愿水晶球,许愿水晶球,city/main/icon_qysjq.png,2,,100,1,许愿水晶球,,{},104005,1,0,,,20260101,500,20990101,500,,5000000,1,,,,,,1,1,1,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,限时定制抽卡,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104006,限时定制抽卡,限时定制抽卡,,,,96,-1,限时定制抽卡,{RMB1=260;RMB10=2480;Qualify=1;choosePool=<1971;1261;1981;2431>},{priviewId=16;show=<1971;1261;1981;2431>},,,0,,,20260101,500,20990101,500,,5000000,6,,,,,,1,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,七夕活动,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106001,七夕鹊桥,七夕鹊桥,,,,80,1,七夕鹊桥,{qixiDrawCost=50;qixiGameTimes=5;qixiGameTimeLimit=90;qixiScorePerGate=10;qixiDrawAward={gold=20000;rmb=50};qixiGameGold=5000},{cityTheme=qixi},106001,1,0,,,20260101,500,20990101,500,,5000000,1,,,,,,1,1,1,1
106002,七夕任务,七夕任务,,,,14,1,七夕任务,,{cityTheme=qixi},106001,1,0,,,20260101,500,20990101,500,,5000000,1,,,,,,1,2,1,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,节日通行证,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107001,周年庆v2,节日通行证,city/main/icon_qdtxz.png,,,92,1,节日通行证,{type=1;buyUnlock=FALSE;dailyBuyTimes=10},{buyExpShowDay=7},107001,1,0,,,20260101,500,20990101,500,,5000000,1,,,,,,1,1,1,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,周年庆v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108001,周年庆v2-玩法通行证,周年庆v2-玩法通行证,activity/luxury_record/icon_znq2.png,,,59,1,周年庆登录,{type=1;buyUnlock=FALSE;oneKeyReceive=TRUE;dailyBuyTimes=1;levelLimit=7;},{showLastUnlock=TRUE;cityTheme=anniversary2},1010,1,0,,,20260101,500,20990101,500,,5000000,6,,,,,<cn;tw;en;kr>,1,1,1,
108002,周年庆v2-精灵赛跑季,周年庆v2-精灵赛跑季,city/main/icon_znq2.png,,,62,1,精灵赛跑季,,{cityTheme=anniversary2},1001,1,0,,,20260101,500,20990101,500,,5000000,6,,,,,<cn;tw;en;kr>,1,1,1,
108003,周年庆v2-大冒险,周年庆v2-大冒险,city/main/icon_znq2.png,,,60,1,大冒险,,{cityTheme=anniversary2},1001,1,0,,,20260101,500,20990101,500,,5000000,6,,,,,<cn;tw;en;kr>,1,1,1,
108004,周年庆v2-夏日挑战,周年庆v2-夏日挑战,city/main/icon_znq2.png,,,67,1,夏日挑战,{base=10},{cityTheme=anniversary2},108004,1,0,,,20260101,500,20990101,500,,5000000,6,,,,,<cn;tw;en;kr>,1,1,1,
108005,周年庆v2-礼券商店,周年庆v2-礼券商店,city/main/icon_znq2.png,,,63,1,礼券商店,,{cityTheme=anniversary2},108005,1,0,,,20260101,500,20990101,500,,5000000,6,,,,,<cn;tw;en;kr>,1,1,1,
108006,周年庆v2-登录礼,周年庆v2-登录礼,city/main/icon_znq2.png,,,4,1,周年庆登录礼,,{cityTheme=anniversary2},108006,1,0,,,20260101,500,20990101,500,,5000000,6,,,,,<cn;tw;en;kr>,1,1,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,嘉年华活动,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109001,周年嘉年华,周年嘉年华,city/main/icon_znjnh.png,,活动时间内完成对应目标就可以获得奖励！,15,1,周年嘉年华,{itemId=6339},{type=anniversary},12008,1,0,,,20260101,500,20990101,500,,5000000,6,,,,,<cn;tw;en;kr>,1,22,1,
109002,春季嘉年华,春季嘉年华,city/main/icon_cjjnh.png,,活动时间内完成对应目标就可以获得奖励！,15,1,春季嘉年华,{itemId=6340},{type=springEventWeek},12009,1,0,,,20260101,500,20990101,500,,5000000,6,,,,,<cn;tw;en;kr>,1,22,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,惊喜连连,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110002,惊喜连连-升星大礼,惊喜连连-升星大礼,city/main/icon_jxll.png,,,33,1,升星大礼,,{cityTheme=doubleSurprise;res=activity/direct_buy_gift_new/icon_lb2.png},110002,1,0,,,20260101,500,20990101,500,,5000000,1,,,,,,1,1,1,
110003,惊喜连连-体力满满,惊喜连连-体力满满,city/main/icon_jxll.png,,,33,1,体力满满,,{cityTheme=doubleSurprise;res=activity/direct_buy_gift_new/icon_lb1.png},110003,1,0,,,20260101,500,20990101,500,,5000000,1,,,,,,1,1,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,繁星之约,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111001,繁星之约,繁星之约,city/main/icon_fxzy.png,3,,102,1,繁星之约,,{},102001,1,0,,,20260101,500,20990101,500,,5000000,1,,,,,,1,1,1,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,精灵消消乐-带跨服榜单奖励,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112001,精灵消消乐,精灵消消乐,city/main/icon_jlxxl.png,3,,74,1,精灵消消乐,{currentElements=<1;2;3;4;5>;totalEnergy=100;energyMinute=5;energyCost=1;energyBuyRMBCost=50;energyBuyTimesLimit=3;energyBuyNum=20;singlePoint=10;oneTimePointLimit=500},{},74001,1,0,,,20260101,500,20990101,500,,5000000,1,,,,,,1,1,1,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,灵跃迷森,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113001,灵跃迷森,灵跃迷森,city/main/icon_lyms.png,3,,79,1,灵跃迷森,{freeChallengeTimes=5;buyChallengeTimesRMBCost=<30;50;80;100;150>},{},1000,1,0,,,20260101,500,20990101,500,,5000000,1,,,,,,1,1,1,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,榭上花火,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114001,榭上花火,榭上花火,city/main/icon_xshh.png,3,,83,1,榭上花火,{freeChallengeTimes=5;buyChallengeTimesRMBCost=<30;50;80;100;150>},{},1000,1,0,,,20260101,500,20990101,500,,5000000,1,,,,,,1,1,1,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,移动方块--带跨服榜单奖励,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115001,移动方块,移动方块,city/main/icon_ydfk.png,3,,91,1,移动方块,{freeChallengeTimes=5;buyChallengeTimesRMBCost=<30;50;80;100;150>},{powerNum=10;maxPower=120;pointNum=100;loopStartID=3},1000,1,0,,,20260101,500,20990101,500,,5000000,1,,,,,,1,1,1,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,奥术组构,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116001,奥术组构,奥术组构,city/main/icon_aszg.png,3,,97,1,奥术组构,{freeChallengeTimes=5;buyChallengeTimesRMBCost=<30;50;80;100;150>},{powerNum=1;maxPower=100},1000,1,0,,,20260101,500,20990101,500,,5000000,1,,,,,,1,1,1,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,寻找精灵,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117001,寻找精灵,寻找精灵,city/main/icon_xzjl.png,3,,71,1,寻找精灵,{initFlopTimes=8},{},1001,1,0,,,20260101,500,20990101,500,,5000000,1,,,,,,1,1,1,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,对战庆典,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118001,对战庆典,对战庆典,city/main/icon_dzqd.png,3,,78,1,对战竞猜,{base=101},{coin=543;itemId=542},101,1,0,,,20260410,500,20990101,500,,5000000,1,,,,,,1,1,1,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,对战竞猜,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119001,对战竞猜,对战竞猜,city/main/icon_dzjc.png,3,,73,1,对战竞猜,{base=1},{coin=540;itemId=539},1,1,0,,,20260410,500,20990101,500,,5000000,1,,,,,,1,1,1,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,世界杯,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120001,世界杯,世界杯,city/main/icon_sjb.png,3,,77,1,世界杯竞猜,{championBetEndDate=20260510;championBetEndTime=2100},{type=worldcup},1,1,0,,,20260410,500,20260515,500,,5000000,1,,,,,,1,1,1,1
120002,世界杯-兑换商店,世界杯-兑换商店,city/main/icon_sjb.png,,,63,0,世界杯兑换商店,,{type=worldcup},12001,1,0,,,20260410,500,20260515,500,,5000000,1,,,,,,1,1,1,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,众神禁地,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130001,众神禁地,众神禁地,city/main/icon_zsjd.png,3,,95,1,众神禁地,{},{},130001,1,0,,,20260410,500,20260421,500,,5000000,1,,,,,,1,1,1,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,教学挑战副本,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140001,教学挑战,教学挑战,city/main/icon_jxfb_xstxkq.png,2,,101,-1,教学挑战,{base=2},{},140001,1,0,,,20260101,500,20990101,500,,5000000,1,,,,,,1,1,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,VIP礼包2 特权限定,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23101,VIP礼包2,VIP礼包2,city/main/icon_thlb.png,0,,82,-1,VIP礼包2,{},{},23101,1,0,,,20260101,500,20990101,500,,5000000,1,,,,,,1,0,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,点亮新年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25101,点亮新年,点亮新年,,0,,72,-1,点亮新年,{},{},25101,1,0,,,20260101,500,20990101,500,,5000000,1,,,,,,1,0,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Mega助手 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26101,Mega助手,Mega助手,,0,,90,-1,Mega助手,{markID={3={specEvo=3101;specHeld=9059};13={specEvo=3102;specHeld=9059};23={specEvo=3104;specHeld=9059};41={specEvo=3105;specHeld=9059};53={specEvo=3126;specHeld=9059};263={specEvo=3108;specHeld=9059};393={specEvo=3107;specHeld=9059};402={specEvo=3125;specHeld=9059};572={specEvo=3113;specHeld=9059};631={specEvo=3123;specHeld=9059};701={specEvo=3130;specHeld=9059};883={specEvo=3109;specHeld=9059};1071={specEvo=3118;specHeld=9059};1172={specEvo=3119;specHeld=9059};1253={specEvo=3135;specHeld=9059};1293={specEvo=3131;specHeld=9059};1303={specEvo=3120;specHeld=9059};1313={specEvo=3112;specHeld=9059};1393={specEvo=3114;specHeld=9059};1394={specEvo=3115;specHeld=9059};1503={specEvo=3116;specHeld=9059};1802={specEvo=3129;specHeld=9059};1903={specEvo=3111;specHeld=9059};1961={specEvo=3121;specHeld=9059};1971={specEvo=3117;specHeld=9059};1981={specEvo=3110;specHeld=9059};2242={specEvo=3124;specHeld=9059};2302={specEvo=3106;specHeld=9059};3631={specEvo=3127;specHeld=9059}}},{},26101,1,0,,,20260101,500,20990101,500,,5000000,1,,,,,,1,0,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Mega通行证,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27101,Mega通行证,Mega通行证,city/main/icon_cjhsc.png,2,,103,4,Mega通行证,{recharge1=108;recharge2=112;markID={}},{entranceShowDay=30},27101,1,0,,,20260413,500,20990101,500,,5000000,1,,,,,,1,1,1,1
