变量名,_beizhu,huodongID,periodType,weekParam,taskAttribute,taskType,taskParam,taskSpecialParam,title,desc,exp,goToPanel
7023,通行证第一周任务,1006,2,1,,21,1000,,消耗1000钻石,,100,
7024,通行证第一周任务,1006,2,1,,43,25,,竞技场积分25分,,100,
7025,通行证第一周任务,1006,2,1,,63,25000,,以太积分累计25000分,,100,
7026,通行证第一周任务,1006,2,1,,55,10,,公会捐献10次,,100,
7027,通行证第一周任务,1006,2,1,,50,10,,在钻石抽卡中抽卡10次,,100,
7028,通行证第一周任务,1006,2,1,,29,150,,挑战普通关卡150次,,100,10000
7029,通行证第一周任务,1006,2,1,,30,30,,挑战困难关卡30次,,100,20000
7030,通行证第一周任务,1006,2,1,,85,15,,派遣任务完成15次,,100,
7031,通行证第一周任务,1006,2,1,,21,3000,,消耗3000钻石,,100,
7032,通行证第一周任务,1006,2,1,,67,7,,以太乐园通过7层,,100,
7033,通行证第一周任务,1006,2,1,,86,3,{3=4},完成S以上派遣3次,,100,
,,,,,,,,,,,,
7041,通行证第一周任务,1006,2,2,,17,3,,累计登录3天,,100,
7042,通行证第一周任务,1006,2,2,,36,50,,精灵升级50次,,100,strengthen-1
7043,通行证第一周任务,1006,2,2,,21,1000,,消耗1000钻石,,200,
7044,通行证第一周任务,1006,2,2,,43,50,,竞技场积分50分,,100,
7045,通行证第一周任务,1006,2,2,,63,50000,,以太积分累计50000分,,100,
7046,通行证第一周任务,1006,2,2,,55,20,,公会捐献20次,,100,
7047,通行证第一周任务,1006,2,2,,50,20,,在钻石抽卡中抽卡20次,,200,
7048,通行证第一周任务,1006,2,2,,29,300,,挑战普通关卡300次,,200,10000
7049,通行证第一周任务,1006,2,2,,30,60,,挑战困难关卡60次,,200,20000
7050,通行证第一周任务,1006,2,2,,85,30,,派遣任务完成30次,,100,
7051,通行证第一周任务,1006,2,2,,21,3000,,消耗3000钻石,,200,
7052,通行证第一周任务,1006,2,2,,67,7,,以太乐园通过7层,,200,
7053,通行证第一周任务,1006,2,2,,86,6,{6=4},完成S以上派遣6次,,200,
,,,,,,,,,,,,
7061,通行证第一周任务,1006,2,3,,17,3,,累计登录3天,,100,
7062,通行证第一周任务,1006,2,3,,36,50,,精灵升级50次,,100,strengthen-1
7063,通行证第一周任务,1006,2,3,,21,1000,,消耗1000钻石,,200,
7064,通行证第一周任务,1006,2,3,,43,50,,竞技场积分50分,,100,
7065,通行证第一周任务,1006,2,3,,63,50000,,以太积分累计50000分,,100,
7066,通行证第一周任务,1006,2,3,,55,20,,公会捐献20次,,100,
7067,通行证第一周任务,1006,2,3,,50,20,,在钻石抽卡中抽卡20次,,200,
7068,通行证第一周任务,1006,2,3,,29,300,,挑战普通关卡300次,,200,10000
7069,通行证第一周任务,1006,2,3,,30,60,,挑战困难关卡60次,,200,20000
7070,通行证第一周任务,1006,2,3,,85,30,,派遣任务完成30次,,100,
7071,通行证第一周任务,1006,2,3,,21,3000,,消耗3000钻石,,200,
7072,通行证第一周任务,1006,2,3,,67,7,,以太乐园通过7层,,200,
7073,通行证第一周任务,1006,2,3,,86,6,{6=4},完成S以上派遣6次,,200,
,,,,,,,,,,,,
7081,通行证第一周任务,1006,2,4,,17,3,,累计登录3天,,100,
7082,通行证第一周任务,1006,2,4,,36,50,,精灵升级50次,,100,strengthen-1
7083,通行证第一周任务,1006,2,4,,21,1000,,消耗1000钻石,,200,
7084,通行证第一周任务,1006,2,4,,43,50,,竞技场积分50分,,100,
7085,通行证第一周任务,1006,2,4,,63,50000,,以太积分累计50000分,,100,
7086,通行证第一周任务,1006,2,4,,55,20,,公会捐献20次,,100,
7087,通行证第一周任务,1006,2,4,,50,20,,在钻石抽卡中抽卡20次,,200,
7088,通行证第一周任务,1006,2,4,,29,300,,挑战普通关卡300次,,200,10000
7089,通行证第一周任务,1006,2,4,,30,60,,挑战困难关卡60次,,200,20000
7090,通行证第一周任务,1006,2,4,,85,30,,派遣任务完成30次,,100,
7091,通行证第一周任务,1006,2,4,,21,3000,,消耗3000钻石,,200,
7092,通行证第一周任务,1006,2,4,,67,7,,以太乐园通过7层,,200,
7093,通行证第一周任务,1006,2,4,,86,6,{6=4},完成S以上派遣6次,,200,
,,,,,,,,,,,,
7101,通行证第一周任务,1006,2,5,,17,3,,累计登录3天,,100,
7102,通行证第一周任务,1006,2,5,,36,50,,精灵升级50次,,100,strengthen-1
7103,通行证第一周任务,1006,2,5,,21,1000,,消耗1000钻石,,200,
7104,通行证第一周任务,1006,2,5,,43,50,,竞技场积分50分,,100,
7105,通行证第一周任务,1006,2,5,,63,50000,,以太积分累计50000分,,100,
7106,通行证第一周任务,1006,2,5,,55,20,,公会捐献20次,,100,
7107,通行证第一周任务,1006,2,5,,50,20,,在钻石抽卡中抽卡20次,,200,
7108,通行证第一周任务,1006,2,5,,29,300,,挑战普通关卡300次,,200,10000
7109,通行证第一周任务,1006,2,5,,30,60,,挑战困难关卡60次,,200,20000
7110,通行证第一周任务,1006,2,5,,85,30,,派遣任务完成30次,,100,
7111,通行证第一周任务,1006,2,5,,21,3000,,消耗3000钻石,,200,
7112,通行证第一周任务,1006,2,5,,67,7,,以太乐园通过7层,,200,
7113,通行证第一周任务,1006,2,5,,86,6,{6=4},完成S以上派遣6次,,200,
,,,,,,,,,,,,
7121,通行证第一周任务,1006,2,6,,17,3,,累计登录3天,,100,
7122,通行证第一周任务,1006,2,6,,36,50,,精灵升级50次,,100,strengthen-1
7123,通行证第一周任务,1006,2,6,,21,1000,,消耗1000钻石,,200,
7124,通行证第一周任务,1006,2,6,,43,50,,竞技场积分50分,,100,
7125,通行证第一周任务,1006,2,6,,63,50000,,以太积分累计50000分,,100,
7126,通行证第一周任务,1006,2,6,,55,20,,公会捐献20次,,100,
7127,通行证第一周任务,1006,2,6,,50,20,,在钻石抽卡中抽卡20次,,200,
7128,通行证第一周任务,1006,2,6,,29,300,,挑战普通关卡300次,,200,10000
7129,通行证第一周任务,1006,2,6,,30,60,,挑战困难关卡60次,,200,20000
7130,通行证第一周任务,1006,2,6,,85,30,,派遣任务完成30次,,100,
7131,通行证第一周任务,1006,2,6,,21,3000,,消耗3000钻石,,200,
7132,通行证第一周任务,1006,2,6,,67,7,,以太乐园通过7层,,200,
7133,通行证第一周任务,1006,2,6,,86,6,{6=4},完成S以上派遣6次,,200,
,,,,,,,,,,,,
7141,通行证第一周任务,1006,2,7,,17,3,,累计登录3天,,100,
7142,通行证第一周任务,1006,2,7,,36,50,,精灵升级50次,,100,strengthen-1
7143,通行证第一周任务,1006,2,7,,21,1000,,消耗1000钻石,,200,
7144,通行证第一周任务,1006,2,7,,43,50,,竞技场积分50分,,100,
7145,通行证第一周任务,1006,2,7,,63,50000,,以太积分累计50000分,,100,
7146,通行证第一周任务,1006,2,7,,55,20,,公会捐献20次,,100,
7147,通行证第一周任务,1006,2,7,,50,20,,在钻石抽卡中抽卡20次,,200,
7148,通行证第一周任务,1006,2,7,,29,300,,挑战普通关卡300次,,200,10000
7149,通行证第一周任务,1006,2,7,,30,60,,挑战困难关卡60次,,200,20000
7150,通行证第一周任务,1006,2,7,,85,30,,派遣任务完成30次,,100,
7151,通行证第一周任务,1006,2,7,,21,3000,,消耗3000钻石,,200,
7152,通行证第一周任务,1006,2,7,,67,7,,以太乐园通过7层,,200,
7153,通行证第一周任务,1006,2,7,,86,6,{6=4},完成S以上派遣6次,,200,
,,,,,,,,,,,,
7161,通行证第一周任务,1006,2,8,,17,3,,累计登录3天,,100,
7162,通行证第一周任务,1006,2,8,,36,50,,精灵升级50次,,100,strengthen-1
7163,通行证第一周任务,1006,2,8,,21,1000,,消耗1000钻石,,200,
7164,通行证第一周任务,1006,2,8,,43,50,,竞技场积分50分,,100,
7165,通行证第一周任务,1006,2,8,,63,50000,,以太积分累计50000分,,100,
7166,通行证第一周任务,1006,2,8,,55,20,,公会捐献20次,,100,
7167,通行证第一周任务,1006,2,8,,50,20,,在钻石抽卡中抽卡20次,,200,
7168,通行证第一周任务,1006,2,8,,29,300,,挑战普通关卡300次,,200,10000
7169,通行证第一周任务,1006,2,8,,30,60,,挑战困难关卡60次,,200,20000
7170,通行证第一周任务,1006,2,8,,85,30,,派遣任务完成30次,,100,
7171,通行证第一周任务,1006,2,8,,21,3000,,消耗3000钻石,,200,
7172,通行证第一周任务,1006,2,8,,67,7,,以太乐园通过7层,,200,
7173,通行证第一周任务,1006,2,8,,86,6,{6=4},完成S以上派遣6次,,200,
,,,,,,,,,,,,
7181,通行证第一周任务,1006,2,9,,17,3,,累计登录3天,,100,
7182,通行证第一周任务,1006,2,9,,36,50,,精灵升级50次,,100,strengthen-1
7183,通行证第一周任务,1006,2,9,,21,1000,,消耗1000钻石,,200,
7184,通行证第一周任务,1006,2,9,,43,50,,竞技场积分50分,,100,
7185,通行证第一周任务,1006,2,9,,63,50000,,以太积分累计50000分,,100,
7186,通行证第一周任务,1006,2,9,,55,20,,公会捐献20次,,100,
7187,通行证第一周任务,1006,2,9,,50,20,,在钻石抽卡中抽卡20次,,200,
7188,通行证第一周任务,1006,2,9,,29,300,,挑战普通关卡300次,,200,10000
7189,通行证第一周任务,1006,2,9,,30,60,,挑战困难关卡60次,,200,20000
7190,通行证第一周任务,1006,2,9,,85,30,,派遣任务完成30次,,100,
7191,通行证第一周任务,1006,2,9,,21,3000,,消耗3000钻石,,200,
7192,通行证第一周任务,1006,2,9,,67,7,,以太乐园通过7层,,200,
7193,通行证第一周任务,1006,2,9,,86,6,{6=4},完成S以上派遣6次,,200,
,,,,,,,,,,,,
7201,通行证第一周任务,1006,2,10,,17,3,,累计登录3天,,100,
7202,通行证第一周任务,1006,2,10,,36,50,,精灵升级50次,,100,strengthen-1
7203,通行证第一周任务,1006,2,10,,21,1000,,消耗1000钻石,,200,
7204,通行证第一周任务,1006,2,10,,43,50,,竞技场积分50分,,100,
7205,通行证第一周任务,1006,2,10,,63,50000,,以太积分累计50000分,,100,
7206,通行证第一周任务,1006,2,10,,55,20,,公会捐献20次,,100,
7207,通行证第一周任务,1006,2,10,,50,20,,在钻石抽卡中抽卡20次,,200,
7208,通行证第一周任务,1006,2,10,,29,300,,挑战普通关卡300次,,200,10000
7209,通行证第一周任务,1006,2,10,,30,60,,挑战困难关卡60次,,200,20000
7210,通行证第一周任务,1006,2,10,,85,30,,派遣任务完成30次,,100,
7211,通行证第一周任务,1006,2,10,,21,3000,,消耗3000钻石,,200,
7212,通行证第一周任务,1006,2,10,,67,7,,以太乐园通过7层,,200,
7213,通行证第一周任务,1006,2,10,,86,6,{6=4},完成S以上派遣6次,,200,
,,,,,,,,,,,,
7221,通行证第一周任务,1006,2,11,,17,3,,累计登录3天,,100,
7222,通行证第一周任务,1006,2,11,,36,50,,精灵升级50次,,100,strengthen-1
7223,通行证第一周任务,1006,2,11,,21,1000,,消耗1000钻石,,200,
7224,通行证第一周任务,1006,2,11,,43,50,,竞技场积分50分,,100,
7225,通行证第一周任务,1006,2,11,,63,50000,,以太积分累计50000分,,100,
7226,通行证第一周任务,1006,2,11,,55,20,,公会捐献20次,,100,
7227,通行证第一周任务,1006,2,11,,50,20,,在钻石抽卡中抽卡20次,,200,
7228,通行证第一周任务,1006,2,11,,29,300,,挑战普通关卡300次,,200,10000
7229,通行证第一周任务,1006,2,11,,30,60,,挑战困难关卡60次,,200,20000
7230,通行证第一周任务,1006,2,11,,85,30,,派遣任务完成30次,,100,
7231,通行证第一周任务,1006,2,11,,21,3000,,消耗3000钻石,,200,
7232,通行证第一周任务,1006,2,11,,67,7,,以太乐园通过7层,,200,
7233,通行证第一周任务,1006,2,11,,86,6,{6=4},完成S以上派遣6次,,200,
,,,,,,,,,,,,
7501,通行证日任务,1007,1,,,15,1,,每日登陆,,30,
7502,通行证日任务,1007,1,,,29,30,,挑战普通关卡30次,,30,10000
7503,通行证日任务,1007,1,,,39,1,,饰品突破1次,,30,
7504,通行证日任务,1007,1,,,41,5,,竞技场战斗5次,,30,
7505,通行证日任务,1007,1,,,66,2,,元素挑战战斗2次,,30,
7506,通行证日任务,1007,1,,,20,1000000,,消耗1000000金币,,30,
7507,通行证日任务,1007,1,,,21,300,,消耗300钻石,,30,
7508,通行证日任务,1007,1,,4,15,1,,大师每日登陆,,30,
,,,,,,,,,,,,
7521,通行证第一周任务,1007,2,1,,17,2,,累计登录2天,,100,
7522,通行证第一周任务,1007,2,1,,36,30,,精灵升级30次,,100,strengthen-1
7523,通行证第一周任务,1007,2,1,,21,1000,,消耗1000钻石,,100,
7524,通行证第一周任务,1007,2,1,,43,25,,竞技场积分25分,,100,
7525,通行证第一周任务,1007,2,1,,63,25000,,以太积分累计25000分,,100,
7526,通行证第一周任务,1007,2,1,,55,10,,公会捐献10次,,100,
7527,通行证第一周任务,1007,2,1,,50,10,,在钻石抽卡中抽卡10次,,100,
7528,通行证第一周任务,1007,2,1,,29,150,,挑战普通关卡150次,,100,10000
7529,通行证第一周任务,1007,2,1,,30,30,,挑战困难关卡30次,,100,20000
7530,通行证第一周任务,1007,2,1,,85,15,,派遣任务完成15次,,100,
7531,通行证第一周任务,1007,2,1,,21,3000,,消耗3000钻石,,100,
7532,通行证第一周任务,1007,2,1,,67,7,,以太乐园通过7层,,100,
7533,通行证第一周任务,1007,2,1,,86,3,{3=4},完成S以上派遣3次,,100,
,,,,,,,,,,,,
7541,通行证第一周任务,1007,2,2,,17,3,,累计登录3天,,100,
7542,通行证第一周任务,1007,2,2,,36,50,,精灵升级50次,,100,strengthen-1
7543,通行证第一周任务,1007,2,2,,21,1000,,消耗1000钻石,,200,
7544,通行证第一周任务,1007,2,2,,43,50,,竞技场积分50分,,100,
7545,通行证第一周任务,1007,2,2,,63,50000,,以太积分累计50000分,,100,
7546,通行证第一周任务,1007,2,2,,55,20,,公会捐献20次,,100,
7547,通行证第一周任务,1007,2,2,,50,20,,在钻石抽卡中抽卡20次,,200,
7548,通行证第一周任务,1007,2,2,,29,300,,挑战普通关卡300次,,200,10000
7549,通行证第一周任务,1007,2,2,,30,60,,挑战困难关卡60次,,200,20000
7550,通行证第一周任务,1007,2,2,,85,30,,派遣任务完成30次,,100,
7551,通行证第一周任务,1007,2,2,,21,3000,,消耗3000钻石,,200,
7552,通行证第一周任务,1007,2,2,,67,7,,以太乐园通过7层,,200,
7553,通行证第一周任务,1007,2,2,,86,6,{6=4},完成S以上派遣6次,,200,
,,,,,,,,,,,,
7561,通行证第一周任务,1007,2,3,,17,3,,累计登录3天,,100,
7562,通行证第一周任务,1007,2,3,,36,50,,精灵升级50次,,100,strengthen-1
7563,通行证第一周任务,1007,2,3,,21,1000,,消耗1000钻石,,200,
7564,通行证第一周任务,1007,2,3,,43,50,,竞技场积分50分,,100,
7565,通行证第一周任务,1007,2,3,,63,50000,,以太积分累计50000分,,100,
7566,通行证第一周任务,1007,2,3,,55,20,,公会捐献20次,,100,
7567,通行证第一周任务,1007,2,3,,50,20,,在钻石抽卡中抽卡20次,,200,
7568,通行证第一周任务,1007,2,3,,29,300,,挑战普通关卡300次,,200,10000
7569,通行证第一周任务,1007,2,3,,30,60,,挑战困难关卡60次,,200,20000
7570,通行证第一周任务,1007,2,3,,85,30,,派遣任务完成30次,,100,
7571,通行证第一周任务,1007,2,3,,21,3000,,消耗3000钻石,,200,
7572,通行证第一周任务,1007,2,3,,67,7,,以太乐园通过7层,,200,
7573,通行证第一周任务,1007,2,3,,86,6,{6=4},完成S以上派遣6次,,200,
,,,,,,,,,,,,
7581,通行证第一周任务,1007,2,4,,17,3,,累计登录3天,,100,
7582,通行证第一周任务,1007,2,4,,36,50,,精灵升级50次,,100,strengthen-1
7583,通行证第一周任务,1007,2,4,,21,1000,,消耗1000钻石,,200,
7584,通行证第一周任务,1007,2,4,,43,50,,竞技场积分50分,,100,
7585,通行证第一周任务,1007,2,4,,63,50000,,以太积分累计50000分,,100,
7586,通行证第一周任务,1007,2,4,,55,20,,公会捐献20次,,100,
7587,通行证第一周任务,1007,2,4,,50,20,,在钻石抽卡中抽卡20次,,200,
7588,通行证第一周任务,1007,2,4,,29,300,,挑战普通关卡300次,,200,10000
7589,通行证第一周任务,1007,2,4,,30,60,,挑战困难关卡60次,,200,20000
7590,通行证第一周任务,1007,2,4,,85,30,,派遣任务完成30次,,100,
7591,通行证第一周任务,1007,2,4,,21,3000,,消耗3000钻石,,200,
7592,通行证第一周任务,1007,2,4,,67,7,,以太乐园通过7层,,200,
7593,通行证第一周任务,1007,2,4,,86,6,{6=4},完成S以上派遣6次,,200,
,,,,,,,,,,,,
7601,通行证第一周任务,1007,2,5,,17,3,,累计登录3天,,100,
7602,通行证第一周任务,1007,2,5,,36,50,,精灵升级50次,,100,strengthen-1
7603,通行证第一周任务,1007,2,5,,21,1000,,消耗1000钻石,,200,
7604,通行证第一周任务,1007,2,5,,43,50,,竞技场积分50分,,100,
7605,通行证第一周任务,1007,2,5,,63,50000,,以太积分累计50000分,,100,
7606,通行证第一周任务,1007,2,5,,55,20,,公会捐献20次,,100,
7607,通行证第一周任务,1007,2,5,,50,20,,在钻石抽卡中抽卡20次,,200,
7608,通行证第一周任务,1007,2,5,,29,300,,挑战普通关卡300次,,200,10000
7609,通行证第一周任务,1007,2,5,,30,60,,挑战困难关卡60次,,200,20000
7610,通行证第一周任务,1007,2,5,,85,30,,派遣任务完成30次,,100,
7611,通行证第一周任务,1007,2,5,,21,3000,,消耗3000钻石,,200,
7612,通行证第一周任务,1007,2,5,,67,7,,以太乐园通过7层,,200,
7613,通行证第一周任务,1007,2,5,,86,6,{6=4},完成S以上派遣6次,,200,
,,,,,,,,,,,,
7621,通行证第一周任务,1007,2,6,,17,3,,累计登录3天,,100,
7622,通行证第一周任务,1007,2,6,,36,50,,精灵升级50次,,100,strengthen-1
7623,通行证第一周任务,1007,2,6,,21,1000,,消耗1000钻石,,200,
7624,通行证第一周任务,1007,2,6,,43,50,,竞技场积分50分,,100,
7625,通行证第一周任务,1007,2,6,,63,50000,,以太积分累计50000分,,100,
7626,通行证第一周任务,1007,2,6,,55,20,,公会捐献20次,,100,
7627,通行证第一周任务,1007,2,6,,50,20,,在钻石抽卡中抽卡20次,,200,
7628,通行证第一周任务,1007,2,6,,29,300,,挑战普通关卡300次,,200,10000
7629,通行证第一周任务,1007,2,6,,30,60,,挑战困难关卡60次,,200,20000
7630,通行证第一周任务,1007,2,6,,85,30,,派遣任务完成30次,,100,
7631,通行证第一周任务,1007,2,6,,21,3000,,消耗3000钻石,,200,
7632,通行证第一周任务,1007,2,6,,67,7,,以太乐园通过7层,,200,
7633,通行证第一周任务,1007,2,6,,86,6,{6=4},完成S以上派遣6次,,200,
,,,,,,,,,,,,
7641,通行证第一周任务,1007,2,7,,17,3,,累计登录3天,,100,
7642,通行证第一周任务,1007,2,7,,36,50,,精灵升级50次,,100,strengthen-1
7643,通行证第一周任务,1007,2,7,,21,1000,,消耗1000钻石,,200,
7644,通行证第一周任务,1007,2,7,,43,50,,竞技场积分50分,,100,
7645,通行证第一周任务,1007,2,7,,63,50000,,以太积分累计50000分,,100,
7646,通行证第一周任务,1007,2,7,,55,20,,公会捐献20次,,100,
7647,通行证第一周任务,1007,2,7,,50,20,,在钻石抽卡中抽卡20次,,200,
7648,通行证第一周任务,1007,2,7,,29,300,,挑战普通关卡300次,,200,10000
7649,通行证第一周任务,1007,2,7,,30,60,,挑战困难关卡60次,,200,20000
7650,通行证第一周任务,1007,2,7,,85,30,,派遣任务完成30次,,100,
7651,通行证第一周任务,1007,2,7,,21,3000,,消耗3000钻石,,200,
7652,通行证第一周任务,1007,2,7,,67,7,,以太乐园通过7层,,200,
7653,通行证第一周任务,1007,2,7,,86,6,{6=4},完成S以上派遣6次,,200,
,,,,,,,,,,,,
7661,通行证第一周任务,1007,2,8,,17,3,,累计登录3天,,100,
7662,通行证第一周任务,1007,2,8,,36,50,,精灵升级50次,,100,strengthen-1
7663,通行证第一周任务,1007,2,8,,21,1000,,消耗1000钻石,,200,
7664,通行证第一周任务,1007,2,8,,43,50,,竞技场积分50分,,100,
7665,通行证第一周任务,1007,2,8,,63,50000,,以太积分累计50000分,,100,
7666,通行证第一周任务,1007,2,8,,55,20,,公会捐献20次,,100,
7667,通行证第一周任务,1007,2,8,,50,20,,在钻石抽卡中抽卡20次,,200,
7668,通行证第一周任务,1007,2,8,,29,300,,挑战普通关卡300次,,200,10000
7669,通行证第一周任务,1007,2,8,,30,60,,挑战困难关卡60次,,200,20000
7670,通行证第一周任务,1007,2,8,,85,30,,派遣任务完成30次,,100,
7671,通行证第一周任务,1007,2,8,,21,3000,,消耗3000钻石,,200,
7672,通行证第一周任务,1007,2,8,,67,7,,以太乐园通过7层,,200,
7673,通行证第一周任务,1007,2,8,,86,6,{6=4},完成S以上派遣6次,,200,
,,,,,,,,,,,,
7681,通行证第一周任务,1007,2,9,,17,3,,累计登录3天,,100,
7682,通行证第一周任务,1007,2,9,,36,50,,精灵升级50次,,100,strengthen-1
7683,通行证第一周任务,1007,2,9,,21,1000,,消耗1000钻石,,200,
7684,通行证第一周任务,1007,2,9,,43,50,,竞技场积分50分,,100,
7685,通行证第一周任务,1007,2,9,,63,50000,,以太积分累计50000分,,100,
7686,通行证第一周任务,1007,2,9,,55,20,,公会捐献20次,,100,
7687,通行证第一周任务,1007,2,9,,50,20,,在钻石抽卡中抽卡20次,,200,
7688,通行证第一周任务,1007,2,9,,29,300,,挑战普通关卡300次,,200,10000
7689,通行证第一周任务,1007,2,9,,30,60,,挑战困难关卡60次,,200,20000
7690,通行证第一周任务,1007,2,9,,85,30,,派遣任务完成30次,,100,
7691,通行证第一周任务,1007,2,9,,21,3000,,消耗3000钻石,,200,
7692,通行证第一周任务,1007,2,9,,67,7,,以太乐园通过7层,,200,
7693,通行证第一周任务,1007,2,9,,86,6,{6=4},完成S以上派遣6次,,200,
,,,,,,,,,,,,
7701,通行证第一周任务,100801,2,10,,17,3,,累计登录3天,,100,
7702,通行证第一周任务,100801,2,10,,36,50,,精灵升级50次,,100,strengthen-1
7703,通行证第一周任务,100801,2,10,,21,1000,,消耗1000钻石,,200,
7704,通行证第一周任务,100801,2,10,,43,50,,竞技场积分50分,,100,
7705,通行证第一周任务,100801,2,10,,63,50000,,以太积分累计50000分,,100,
7706,通行证第一周任务,100801,2,10,,55,20,,公会捐献20次,,100,
7707,通行证第一周任务,100801,2,10,,50,20,,在钻石抽卡中抽卡20次,,200,
7708,通行证第一周任务,100801,2,10,,29,300,,挑战普通关卡300次,,200,10000
7709,通行证第一周任务,100801,2,10,,30,60,,挑战困难关卡60次,,200,20000
7710,通行证第一周任务,100801,2,10,,85,30,,派遣任务完成30次,,100,
7711,通行证第一周任务,100801,2,10,,21,3000,,消耗3000钻石,,200,
7712,通行证第一周任务,100801,2,10,,67,7,,以太乐园通过7层,,200,
7713,通行证第一周任务,100801,2,10,,86,6,{6=4},完成S以上派遣6次,,200,
,,,,,,,,,,,,
7721,通行证第一周任务,100801,2,11,,17,3,,累计登录3天,,100,
7722,通行证第一周任务,100801,2,11,,36,50,,精灵升级50次,,100,strengthen-1
7723,通行证第一周任务,100801,2,11,,21,1000,,消耗1000钻石,,200,
7724,通行证第一周任务,100801,2,11,,43,50,,竞技场积分50分,,100,
7725,通行证第一周任务,100801,2,11,,63,50000,,以太积分累计50000分,,100,
7726,通行证第一周任务,100801,2,11,,55,20,,公会捐献20次,,100,
7727,通行证第一周任务,100801,2,11,,50,20,,在钻石抽卡中抽卡20次,,200,
7728,通行证第一周任务,100801,2,11,,29,300,,挑战普通关卡300次,,200,10000
7729,通行证第一周任务,100801,2,11,,30,60,,挑战困难关卡60次,,200,20000
7730,通行证第一周任务,100801,2,11,,85,30,,派遣任务完成30次,,100,
7731,通行证第一周任务,100801,2,11,,21,3000,,消耗3000钻石,,200,
7732,通行证第一周任务,100801,2,11,,67,7,,以太乐园通过7层,,200,
7733,通行证第一周任务,100801,2,11,,86,6,{6=4},完成S以上派遣6次,,200,
,,,,,,,,,,,,
7734,通行证日任务,100801,1,,,18,1,,进行1次聚宝,,10,gainGold
7735,通行证日任务,100801,1,,,20,100000,,消耗100000金币,,10,
7736,通行证日任务,100801,1,,,21,300,,消耗300钻石,,20,
7737,通行证日任务,100801,1,,,26,1,,购买1次体力,,20,gainStamina
7738,通行证日任务,100801,1,,,29,10,,挑战普通关卡10次,,10,10000
7739,通行证日任务,100801,1,,,30,3,,挑战困难关卡3次,,20,20000
7740,通行证日任务,100801,1,,,36,3,,精灵升级3次,,20,strengthen-1
7741,通行证日任务,100801,1,,,41,5,,竞技场战斗5次,,20,
,,,,,,,,,,,,
7743,通行证第一周任务,100801,2,1,4,18,10,,进行10次聚宝,,20,gainGold
7744,通行证第一周任务,100801,2,1,,20,1000000,,消耗1000000金币,,20,
7745,通行证第一周任务,100801,2,1,,21,1000,,消耗1000钻石,,30,
7746,通行证第一周任务,100801,2,1,,26,10,,购买10次体力,,30,gainStamina
7747,通行证第一周任务,100801,2,1,,29,80,,挑战普通关卡80次,,30,10000
7748,通行证第一周任务,100801,2,1,,30,30,,挑战困难关卡30次,,30,20000
7749,通行证第一周任务,100801,2,1,,36,30,,精灵升级30次,,30,strengthen-1
7750,通行证第一周任务,100801,2,1,,41,20,,竞技场战斗20次,,30,
,,,,,,,,,,,,
7752,通行证第二周任务,100801,2,2,4,18,10,,进行10次聚宝,,20,gainGold
7753,通行证第二周任务,100801,2,2,,20,1000000,,消耗1000000金币,,20,
7754,通行证第二周任务,100801,2,2,,21,1000,,消耗1000钻石,,30,
7755,通行证第二周任务,100801,2,2,,26,10,,购买10次体力,,30,gainStamina
7756,通行证第二周任务,100801,2,2,,29,80,,挑战普通关卡80次,,30,10000
7757,通行证第二周任务,100801,2,2,,30,30,,挑战困难关卡30次,,30,20000
7758,通行证第二周任务,100801,2,2,,36,30,,精灵升级30次,,30,strengthen-1
7759,通行证第二周任务,100801,2,2,,41,20,,竞技场战斗20次,,30,
,,,,,,,,,,,,
7761,通行证第三周任务,100801,2,3,4,18,10,,进行10次聚宝,,20,gainGold
7762,通行证第三周任务,100801,2,3,,20,1000000,,消耗1000000金币,,20,
7763,通行证第三周任务,100801,2,3,,21,1000,,消耗1000钻石,,30,
7764,通行证第三周任务,100801,2,3,,26,10,,购买10次体力,,30,gainStamina
7765,通行证第三周任务,100801,2,3,,29,80,,挑战普通关卡80次,,30,10000
7766,通行证第三周任务,100801,2,3,,30,30,,挑战困难关卡30次,,30,20000
7767,通行证第三周任务,100801,2,3,,36,30,,精灵升级30次,,30,strengthen-1
7768,通行证第三周任务,100801,2,3,,41,20,,竞技场战斗20次,,30,
,,,,,,,,,,,,
7770,通行证第四周任务,100801,2,4,4,18,10,,进行10次聚宝,,20,gainGold
7771,通行证第四周任务,100801,2,4,,20,1000000,,消耗1000000金币,,20,
7772,通行证第四周任务,100801,2,4,,21,1000,,消耗1000钻石,,30,
7773,通行证第四周任务,100801,2,4,,26,10,,购买10次体力,,30,gainStamina
7774,通行证第四周任务,100801,2,4,,29,80,,挑战普通关卡80次,,30,10000
7775,通行证第四周任务,100801,2,4,,30,30,,挑战困难关卡30次,,30,20000
7776,通行证第四周任务,100801,2,4,,36,30,,精灵升级30次,,30,strengthen-1
7777,通行证第四周任务,100801,2,4,,41,20,,竞技场战斗20次,,30,
,,,,,,,,,,,,
,,,,,,,,,,,,
7778,通行证第五周任务,100801,2,5,4,18,10,,进行10次聚宝,,20,gainGold
7779,通行证第五周任务,100801,2,5,,20,1000000,,消耗1000000金币,,20,
7780,通行证第五周任务,100801,2,5,,21,1000,,消耗1000钻石,,30,
7781,通行证第五周任务,100801,2,5,,26,10,,购买10次体力,,30,gainStamina
7782,通行证第五周任务,100801,2,5,,29,80,,挑战普通关卡80次,,30,10000
