变量名,_beizhu,cardID,unitID,desc,rarity,level,star,advance,skillLevels,skills,abilities,nvalue,fetters,equipAdvance,equipStar,equipLevel,equipAwake,hp,damage,specialDamage,defence,specialDefence,speed,strikeLevel,strikeDamage,strikeResistance,blockLevel,breakBlockLevel,blockPower,damageAdd,damageSub,mainSkillAdd,mainSkillSub,controlPer,immuneControl,suckBlood,rebound,languages,__version,block,breakBlock,elementalDamageAdd,elementalDamageDeepen,elementalDamageReduce,elementalDamageSub,finalDamageAdd,finalDamageDeepen,finalDamageReduce,finalDamageSub,ignoreDamageSub,mpAttackRecover,mpBeAttackRecover,shieldPower,strike
100110,,731,,副本2_玩家卡10,3,,,,,,,,,,,,,100%,100%,100%,100%,100%,100%,,100%,100%,,,100%,100%,100%,100%,100%,100%,100%,100%,100%,,,100%,100%,,,,,,,,,,,,,100%
100113,,1612,,副本2_玩家卡11,3,,,,,,,,,,,,,100%,100%,100%,100%,100%,100%,,100%,100%,,,100%,100%,100%,100%,100%,100%,100%,100%,100%,,,100%,100%,,,,,,,,,,,,,100%
100115,,1303,,副本2_玩家卡12,3,,,,,,,,,,,,,100%,100%,100%,100%,100%,100%,,100%,100%,,,100%,100%,100%,100%,100%,100%,100%,100%,100%,,,100%,100%,,,,,,,,,,,,,100%
100118,,1313,,副本2_玩家卡13,3,,,,,,,,,,,,,100%,100%,100%,100%,100%,100%,,100%,100%,,,100%,100%,100%,100%,100%,100%,100%,100%,100%,,,100%,100%,,,,,,,,,,,,,100%
100119,,552,,副本2_玩家卡14,3,,,,,,,,,,,,,100%,100%,100%,100%,100%,100%,,100%,100%,,,100%,100%,100%,100%,100%,100%,100%,100%,100%,,,100%,100%,,,,,,,,,,,,,100%
100201,,761,,副本3_玩家卡1,4,,,,,,,,,,,,,100%,100%,100%,100%,100%,100%,,100%,100%,,,100%,100%,100%,100%,100%,100%,100%,100%,100%,,,100%,100%,,,,,,,,,,,,,100%
100202,,1271,,副本3_玩家卡2,4,,,,,,,,,,,,,100%,100%,100%,100%,100%,100%,,100%,100%,,,100%,100%,100%,100%,100%,100%,100%,100%,100%,,,100%,100%,,,,,,,,,,,,,100%
100203,,1961,,副本3_玩家卡3,4,,,,,,,,,,,,,100%,100%,100%,100%,100%,100%,,100%,100%,,,100%,100%,100%,100%,100%,100%,100%,100%,100%,,,100%,100%,,,,,,,,,,,,,100%
100204,,3211,,副本3_玩家卡4,4,,,,,,,,,,,,,100%,100%,100%,100%,100%,100%,,100%,100%,,,100%,100%,100%,100%,100%,100%,100%,100%,100%,,,100%,100%,,,,,,,,,,,,,100%
100205,,1971,,副本3_玩家卡5,4,,,,,,,,,,,,,100%,100%,100%,100%,100%,100%,,100%,100%,,,100%,100%,100%,100%,100%,100%,100%,100%,100%,,,100%,100%,,,,,,,,,,,,,100%
100206,,2361,,副本3_玩家卡6,4,,,,,,,,,,,,,100%,100%,100%,100%,100%,100%,,100%,100%,,,100%,100%,100%,100%,100%,100%,100%,100%,100%,,,100%,100%,,,,,,,,,,,,,100%
100207,,3241,,副本3_玩家卡7,4,,,,,,,,,,,,,100%,100%,100%,100%,100%,100%,,100%,100%,,,100%,100%,100%,100%,100%,100%,100%,100%,100%,,,100%,100%,,,,,,,,,,,,,100%
100208,,3631,,副本3_玩家卡8,4,,,,,,,,,,,,,100%,100%,100%,100%,100%,100%,,100%,100%,,,100%,100%,100%,100%,100%,100%,100%,100%,100%,,,100%,100%,,,,,,,,,,,,,100%
100209,,4172,,副本3_玩家卡9,4,,,,,,,,,,,,,100%,100%,100%,100%,100%,100%,,100%,100%,,,100%,100%,100%,100%,100%,100%,100%,100%,100%,,,100%,100%,,,,,,,,,,,,,100%
100210,,3221,,副本3_玩家卡10,4,,,,,,,,,,,,,100%,100%,100%,100%,100%,100%,,100%,100%,,,100%,100%,100%,100%,100%,100%,100%,100%,100%,,,100%,100%,,,,,,,,,,,,,100%
100211,,1261,,副本3_玩家卡11,4,,,,,,,,,,,,,100%,100%,100%,100%,100%,100%,,100%,100%,,,100%,100%,100%,100%,100%,100%,100%,100%,100%,,,100%,100%,,,,,,,,,,,,,100%
100212,,1981,,副本3_玩家卡12,4,,,,,,,,,,,,,100%,100%,100%,100%,100%,100%,,100%,100%,,,100%,100%,100%,100%,100%,100%,100%,100%,100%,,,100%,100%,,,,,,,,,,,,,100%
100301,,641,,副本4_玩家卡1,3,,,,,,,,,,,,,100%,100%,100%,100%,100%,100%,,100%,100%,,,100%,100%,100%,100%,100%,100%,100%,100%,100%,,,100%,100%,,,,,,,,,,,,,100%
100302,,3353,,副本4_玩家卡2,3,,,,,,,,,,,,,100%,100%,100%,100%,100%,100%,,100%,100%,,,100%,100%,100%,100%,100%,100%,100%,100%,100%,,,100%,100%,,,,,,,,,,,,,100%
100303,,2401,,副本4_玩家卡3,3,,,,,,,,,,,,,100%,100%,100%,100%,100%,100%,,100%,100%,,,100%,100%,100%,100%,100%,100%,100%,100%,100%,,,100%,100%,,,,,,,,,,,,,100%
100304,,1303,,副本4_玩家卡4,3,,,,,,,,,,,,,100%,100%,100%,100%,100%,100%,,100%,100%,,,100%,100%,100%,100%,100%,100%,100%,100%,100%,,,100%,100%,,,,,,,,,,,,,100%
100305,,603,,副本4_玩家卡5,3,,,,,,,,,,,,,100%,100%,100%,100%,100%,100%,,100%,100%,,,100%,100%,100%,100%,100%,100%,100%,100%,100%,,,100%,100%,,,,,,,,,,,,,100%
100306,,2993,,副本4_玩家卡6,3,,,,,,,,,,,,,100%,100%,100%,100%,100%,100%,,100%,100%,,,100%,100%,100%,100%,100%,100%,100%,100%,100%,,,100%,100%,,,,,,,,,,,,,100%
100307,,572,,副本4_玩家卡7,3,,,,,,,,,,,,,100%,100%,100%,100%,100%,100%,,100%,100%,,,100%,100%,100%,100%,100%,100%,100%,100%,100%,,,100%,100%,,,,,,,,,,,,,100%
100308,,701,,副本4_玩家卡8,3,,,,,,,,,,,,,100%,100%,100%,100%,100%,100%,,100%,100%,,,100%,100%,100%,100%,100%,100%,100%,100%,100%,,,100%,100%,,,,,,,,,,,,,100%
100309,,1813,,副本4_玩家卡9,3,,,,,,,,,,,,,100%,100%,100%,100%,100%,100%,,100%,100%,,,100%,100%,100%,100%,100%,100%,100%,100%,100%,,,100%,100%,,,,,,,,,,,,,100%
100310,,753,,副本4_玩家卡10,3,,,,<80;80;80;80;80;80;80>,,,,,,,,,100%,100%,100%,100%,100%,100%,,100%,100%,,,100%,100%,100%,100%,100%,100%,100%,100%,100%,,,100%,100%,,,,,,,,,,,,,100%
100311,,1241,,副本4_玩家卡11,3,,,,,,,,,,,,,100%,100%,100%,100%,100%,100%,,100%,100%,,,100%,100%,100%,100%,100%,100%,100%,100%,100%,,,100%,100%,,,,,,,,,,,,,100%
100313,,3303,,副本4_玩家卡12,3,,,,,,,,,,,,,100%,100%,100%,100%,100%,100%,,100%,100%,,,100%,100%,100%,100%,100%,100%,100%,100%,100%,,,100%,100%,,,,,,,,,,,,,100%
100316,,741,,副本4_玩家卡13,3,,,,,,,,,,,,,100%,100%,100%,100%,100%,100%,,100%,100%,,,100%,100%,100%,100%,100%,100%,100%,100%,100%,,,100%,100%,,,,,,,,,,,,,100%
100318,,1253,,副本4_玩家卡14,3,,,,,,,,,,,,,100%,100%,100%,100%,100%,100%,,100%,100%,,,100%,100%,100%,100%,100%,100%,100%,100%,100%,,,100%,100%,,,,,,,,,,,,,100%
100401,,1813,,副本5_玩家卡1,3,,,,,,,,,,,,,100%,100%,100%,100%,100%,100%,,100%,100%,,,100%,100%,100%,100%,100%,100%,100%,100%,100%,,,100%,100%,,,,,,,,,,,,,100%
100402,,263,,副本5_玩家卡2,3,,,,,,,,,,,,,100%,100%,100%,100%,100%,100%,,100%,100%,,,100%,100%,100%,100%,100%,100%,100%,100%,100%,,,100%,100%,,,,,,,,,,,,,100%
100403,,393,,副本5_玩家卡3,3,,,,,,,,,,,,,100%,100%,100%,100%,100%,100%,,100%,100%,,,100%,100%,100%,100%,100%,100%,100%,100%,100%,,,100%,100%,,,,,,,,,,,,,100%
100404,,572,,副本5_玩家卡4,3,,,,,,,,,,,,,100%,100%,100%,100%,100%,100%,,100%,100%,,,100%,100%,100%,100%,100%,100%,100%,100%,100%,,,100%,100%,,,,,,,,,,,,,100%
100405,,631,,副本5_玩家卡5,3,,,,,,,,,,,,,100%,100%,100%,100%,100%,100%,,100%,100%,,,100%,100%,100%,100%,100%,100%,100%,100%,100%,,,100%,100%,,,,,,,,,,,,,100%
100406,,741,,副本5_玩家卡6,3,,,,,,,,,,,,,100%,100%,100%,100%,100%,100%,,100%,100%,,,100%,100%,100%,100%,100%,100%,100%,100%,100%,,,100%,100%,,,,,,,,,,,,,100%
100407,,1303,,副本5_玩家卡7,3,,,,,,,,,,,,,100%,100%,100%,100%,100%,100%,,100%,100%,,,100%,100%,100%,100%,100%,100%,100%,100%,100%,,,100%,100%,,,,,,,,,,,,,100%
100408,,1393,,副本5_玩家卡8,3,,,,,,,,,,,,,100%,100%,100%,100%,100%,100%,,100%,100%,,,100%,100%,100%,100%,100%,100%,100%,100%,100%,,,100%,100%,,,,,,,,,,,,,100%
100409,,1423,,副本5_玩家卡9,3,,,,,,,,,,,,,100%,100%,100%,100%,100%,100%,,100%,100%,,,100%,100%,100%,100%,100%,100%,100%,100%,100%,,,100%,100%,,,,,,,,,,,,,100%
100410,,3303,,副本5_玩家卡10,3,,,,,,,,,,,,,100%,100%,100%,100%,100%,100%,,100%,100%,,,100%,100%,100%,100%,100%,100%,100%,100%,100%,,,100%,100%,,,,,,,,,,,,,100%
100501,,3241,,副本6_玩家卡1,4,,,,,,,,,,,,,100%,100%,100%,100%,100%,1000%,,100%,100%,,,100%,100%,100%,100%,100%,100%,100%,100%,100%,,,100%,100%,,,,,,,,,,,,,100%
100502,,92,,副本6_玩家卡1,4,,,,,{921=80;922=80;923=80;924=80;926=80;40007076=80},,,,,,,,100%,100%,100%,100%,100%,1000%,,100%,100%,,,100%,100%,100%,100%,100%,100%,100%,100%,100%,,,100%,100%,,,,,,,,,,,,,100%
100503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100601,,2401,,副本7_玩家卡1,3,,,,,,,,,,,,,100%,100%,100%,100%,100%,100%,,100%,100%,,,100%,100%,100%,100%,100%,100%,100%,100%,100%,,,100%,100%,,,,,,,,,,,,,100%
100602,,23,,副本7_玩家卡2,3,,,,,,,,,,,,,100%,100%,100%,100%,100%,100%,,100%,100%,,,100%,100%,100%,100%,100%,100%,100%,100%,100%,,,100%,100%,,,,,,,,,,,,,100%
100603,,3413,,副本7_玩家卡3,3,,,,,,,,,,,,,100%,100%,100%,100%,100%,100%,,100%,100%,,,100%,100%,100%,100%,100%,100%,100%,100%,100%,,,100%,100%,,,,,,,,,,,,,100%
100604,,3161,,副本7_玩家卡4,3,,,,,,,,,,,,,100%,100%,100%,100%,100%,100%,,100%,100%,,,100%,100%,100%,100%,100%,100%,100%,100%,100%,,,100%,100%,,,,,,,,,,,,,100%
100605,,771,,副本7_玩家卡5,2,,,,,,,,,,,,,100%,100%,100%,100%,100%,100%,,100%,100%,,,100%,100%,100%,100%,100%,100%,100%,100%,100%,,,100%,100%,,,,,,,,,,,,,100%
100606,,3303,,副本7_玩家卡6,3,,,,,,,,,,,,,100%,100%,100%,100%,100%,100%,,100%,100%,,,100%,100%,100%,100%,100%,100%,100%,100%,100%,,,100%,100%,,,,,,,,,,,,,100%
100607,,263,,副本7_玩家卡7,3,,,,,,,,,,,,,100%,100%,100%,100%,100%,100%,,100%,100%,,,100%,100%,100%,100%,100%,100%,100%,100%,100%,,,100%,100%,,,,,,,,,,,,,100%
100608,,603,,副本7_玩家卡8,3,,,,,,,,,,,,,100%,100%,100%,100%,100%,100%,,100%,100%,,,100%,100%,100%,100%,100%,100%,100%,100%,100%,,,100%,100%,,,,,,,,,,,,,100%
100609,,1303,,副本7_玩家卡9,3,,,,,,,,,,,,,100%,100%,100%,100%,100%,100%,,100%,100%,,,100%,100%,100%,100%,100%,100%,100%,100%,100%,,,100%,100%,,,,,,,,,,,,,100%
100610,,1241,,副本7_玩家卡10,3,,,,,,,,,,,,,100%,100%,100%,100%,100%,100%,,100%,100%,,,100%,100%,100%,100%,100%,100%,100%,100%,100%,,,100%,100%,,,,,,,,,,,,,100%
100611,,1771,400607,副本7_玩家卡11,3,,,,,{17711=80;17712=80;17713=80},,,,,,,,100%,100%,100%,100%,100%,100%,,100%,100%,,,100%,100%,100%,100%,100%,100%,100%,100%,100%,,,100%,100%,,,,,,,,,,,,,100%
100621,,3353,,副本7_玩家卡12,3,,,,,,,,,,,,,100%,100%,100%,100%,100%,100%,,100%,100%,,,100%,100%,100%,100%,100%,100%,100%,100%,100%,,,100%,100%,,,,,,,,,,,,,100%
100624,,572,,副本7_玩家卡13,3,,,,,,,,,,,,,100%,100%,100%,100%,100%,100%,,100%,100%,,,100%,100%,100%,100%,100%,100%,100%,100%,100%,,,100%,100%,,,,,,,,,,,,,100%
100701,,92,,副本8_玩家卡1,2,,,,,{921=80;922=80;923=80;924=80;926=80;40007076=80},,,,,,,,100%,100%,100%,100%,100%,100%,,100%,100%,,,100%,100%,100%,100%,100%,100%,100%,100%,100%,,,100%,100%,,,,,,,,,,,,,100%
100702,,92,,副本8_玩家卡2,2,,,,,{921=80;922=80;923=80;924=80;926=80;40007076=80},,,,,,,,100%,100%,100%,100%,100%,100%,,100%,100%,,,100%,100%,100%,100%,100%,100%,100%,100%,100%,,,100%,100%,,,,,,,,,,,,,100%
100703,,92,,副本8_玩家卡3,2,,,,,{921=80;922=80;923=80;924=80;926=80;40007076=80},,,,,,,,100%,100%,100%,100%,100%,100%,,100%,100%,,,100%,100%,100%,100%,100%,100%,100%,100%,100%,,,100%,100%,,,,,,,,,,,,,100%
100704,,92,,副本8_玩家卡4,2,,,,,{921=80;922=80;923=80;924=80;926=80;40007076=80},,,,,,,,100%,100%,100%,100%,100%,100%,,100%,100%,,,100%,100%,100%,100%,100%,100%,100%,100%,100%,,,100%,100%,,,,,,,,,,,,,100%
100705,,92,,副本8_玩家卡5,2,,,,,{921=80;922=80;923=80;924=80;926=80;40007076=80},,,,,,,,100%,100%,100%,100%,100%,100%,,100%,100%,,,100%,100%,100%,100%,100%,100%,100%,100%,100%,,,100%,100%,,,,,,,,,,,,,100%
100706,,92,,副本8_玩家卡6,2,,,,,{921=80;922=80;923=80;924=80;926=80;40007076=80},,,,,,,,100%,100%,100%,100%,100%,100%,,100%,100%,,,100%,100%,100%,100%,100%,100%,100%,100%,100%,,,100%,100%,,,,,,,,,,,,,100%
100707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100801,,23,,副本9_玩家卡1,2,,,,,,,,,,,,,100%,100%,100%,100%,100%,100%,,100%,100%,,,100%,100%,100%,100%,100%,100%,100%,100%,100%,,,100%,100%,,,,,,,,,,,,,100%
100802,,1221,,副本9_玩家卡2,3,,,,,,,,,,,,,100%,100%,100%,100%,100%,100%,,100%,100%,,,100%,100%,100%,100%,100%,100%,100%,100%,100%,,,100%,100%,,,,,,,,,,,,,100%
100803,,1313,,副本9_玩家卡3,3,,,,,,,,,,,,,100%,100%,100%,100%,100%,100%,,100%,100%,,,100%,100%,100%,100%,100%,100%,100%,100%,100%,,,100%,100%,,,,,,,,,,,,,100%
100804,,1082,,副本9_玩家卡4,3,,,,,,,,,,,,,100%,100%,100%,100%,100%,100%,,100%,100%,,,100%,100%,100%,100%,100%,100%,100%,100%,100%,,,100%,100%,,,,,,,,,,,,,100%
100805,,333,,副本9_玩家卡5,3,,,,,,,,,,,,,100%,100%,100%,100%,100%,100%,,100%,100%,,,100%,100%,100%,100%,100%,100%,100%,100%,100%,,,100%,100%,,,,,,,,,,,,,100%
100806,,263,,副本9_玩家卡6,3,,,,,,,,,,,,,100%,100%,100%,100%,100%,100%,,100%,100%,,,100%,100%,100%,100%,100%,100%,100%,100%,100%,,,100%,100%,,,,,,,,,,,,,100%
100807,,1612,,副本9_玩家卡7,2,,,,,,,,,,,,,100%,100%,100%,100%,100%,100%,,100%,100%,,,100%,100%,100%,100%,100%,100%,100%,100%,100%,,,100%,100%,,,,,,,,,,,,,100%
100808,,1393,,副本9_玩家卡8,3,,,,,,,,,,,,,100%,100%,100%,100%,100%,100%,,100%,100%,,,100%,100%,100%,100%,100%,100%,100%,100%,100%,,,100%,100%,,,,,,,,,,,,,100%
100809,,3303,,副本9_玩家卡9,3,,,,,,,,,,,,,100%,100%,100%,100%,100%,100%,,100%,100%,,,100%,100%,100%,100%,100%,100%,100%,100%,100%,,,100%,100%,,,,,,,,,,,,,100%
100810,,1303,,副本9_玩家卡10,3,,,,,,,,,,,,,100%,100%,100%,100%,100%,100%,,100%,100%,,,100%,100%,100%,100%,100%,100%,100%,100%,100%,,,100%,100%,,,,,,,,,,,,,100%
100901,,552,,副本10_玩家卡1,2,,,,,,,,,,,,,100%,100%,100%,100%,100%,100%,,100%,100%,,,100%,100%,100%,100%,100%,100%,100%,100%,100%,,,100%,100%,,,,,,,,,,,,,100%
100902,,783,,副本10_玩家卡2,2,,,,,,,,,,,,,100%,100%,100%,100%,100%,100%,,100%,100%,,,100%,100%,100%,100%,100%,100%,100%,100%,100%,,,100%,100%,,,,,,,,,,,,,100%
100903,,23,,副本10_玩家卡3,2,,,,,,,,,,,,,100%,100%,100%,100%,100%,100%,,100%,100%,,,100%,100%,100%,100%,100%,100%,100%,100%,100%,,,100%,100%,,,,,,,,,,,,,100%
100904,,273,,副本10_玩家卡4,2,,,,,,,,,,,,,100%,100%,100%,100%,100%,100%,,100%,100%,,,100%,100%,100%,100%,100%,100%,100%,100%,100%,,,100%,100%,,,,,,,,,,,,,100%
100905,,13,,副本10_玩家卡5,2,,,,,,,,,,,,,100%,100%,100%,100%,100%,100%,,100%,100%,,,100%,100%,100%,100%,100%,100%,100%,100%,100%,,,100%,100%,,,,,,,,,,,,,100%
100906,,1802,,副本10_玩家卡6,2,,,,,,,,,,,,,100%,100%,100%,100%,100%,100%,,100%,100%,,,100%,100%,100%,100%,100%,100%,100%,100%,100%,,,100%,100%,,,,,,,,,,,,,100%
100907,,2483,,副本10_玩家卡7,2,,,,,,,,,,,,,100%,100%,100%,100%,100%,100%,,100%,100%,,,100%,100%,100%,100%,100%,100%,100%,100%,100%,,,100%,100%,,,,,,,,,,,,,100%
100908,,2963,,副本10_玩家卡8,2,,,,,,,,,,,,,100%,100%,100%,100%,100%,100%,,100%,100%,,,100%,100%,100%,100%,100%,100%,100%,100%,100%,,,100%,100%,,,,,,,,,,,,,100%
100909,,2302,,副本10_玩家卡9,2,,,,,,,,,,,,,100%,100%,100%,100%,100%,100%,,100%,100%,,,100%,100%,100%,100%,100%,100%,100%,100%,100%,,,100%,100%,,,,,,,,,,,,,100%
100910,,3,,副本10_玩家卡10,2,,,,,,,,,,,,,100%,100%,100%,100%,100%,100%,,100%,100%,,,100%,100%,100%,100%,100%,100%,100%,100%,100%,,,100%,100%,,,,,,,,,,,,,100%
100911,,1772,,副本10_玩家卡11,3,,,,,{17721=80;17722=80;17723=80;17726=80},,,,,,,,160%,100%,120%,100%,150%,100%,,100%,100%,,,100%,100%,100%,100%,100%,100%,100%,100%,100%,,,100%,100%,,,,,,,,,,,,,100%
100916,,2633,,副本10_玩家卡10,2,,,,,,,,,,,,,100%,100%,100%,100%,100%,100%,,100%,100%,,,100%,100%,100%,100%,100%,100%,100%,100%,100%,,,100%,100%,,,,,,,,,,,,,100%
200001,,753,,副本1_玩家卡,3,,,,<80;80;80;80;80;80;80>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200002,,3303,,副本1_玩家卡,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200003,,1253,,副本1_玩家卡,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200004,,1303,,副本1_玩家卡,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200005,,1503,,副本1_玩家卡,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200006,,631,,副本1_玩家卡,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200007,,333,,副本1_玩家卡,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200008,,24,,副本1_玩家卡,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200009,,641,,副本1_玩家卡,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200010,,1911,,副本1_玩家卡,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200101,,1,,副本2_玩家卡,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200102,,21,,副本2_玩家卡,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200103,,163,,副本2_玩家卡,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200104,,1911,,副本2_玩家卡,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200105,,753,,副本2_玩家卡,3,,,,<80;80;80;80;80;80;80>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200106,,2023,,副本2_玩家卡,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200107,,1293,,副本2_玩家卡,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200108,,13,,副本2_玩家卡,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200109,,3303,,副本2_玩家卡,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200110,,3661,,副本2_玩家卡,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200201,,3161,,副本3_玩家卡,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200202,,1504,,副本3_玩家卡,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200203,,7001,,副本3_玩家卡,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200204,,712,,副本3_玩家卡,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200205,,753,,副本3_玩家卡,3,,,,<80;80;80;80;80;80;80>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200206,,2023,,副本3_玩家卡,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200207,,1293,,副本3_玩家卡,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200208,,503,,副本3_玩家卡,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200209,,3303,,副本3_玩家卡,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200210,,3413,,副本3_玩家卡,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200211,,321,,副本3_玩家卡,3,,,,,{3211=80;3212=80;3213=80;3216=80;50000311=80},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200301,,381,,副本4_玩家卡,3,,,,,{3811=80;3812=80;3813=80;3816=80;50000412=80},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200302,,381,,副本4_玩家卡,3,,,,,{3811=80;3812=80;3813=80;3816=80;50000412=80},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200303,,381,,副本4_玩家卡,3,,,,,{3811=80;3812=80;3813=80;3816=80;50000412=80},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200304,,381,,副本4_玩家卡,3,,,,,{3811=80;3812=80;3813=80;3816=80;50000412=80},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200305,,381,,副本4_玩家卡,3,,,,,{3811=80;3812=80;3813=80;3816=80;50000412=80},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200306,,381,,副本4_玩家卡,3,,,,,{3811=80;3812=80;3813=80;3816=80;50000412=80},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200401,,92,500401,副本5_玩家卡,2,,,,,{924=80;926=80;50000517=80;50000518=80;50000519=80},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200402,,92,500401,副本5_玩家卡,2,,,,,{924=80;926=80;50000517=80;50000518=80;50000519=80},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200403,,92,500401,副本5_玩家卡,2,,,,,{924=80;926=80;50000517=80;50000518=80;50000519=80},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200404,,92,500401,副本5_玩家卡,2,,,,,{924=80;926=80;50000517=80;50000518=80;50000519=80},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200405,,92,500401,副本5_玩家卡,2,,,,,{924=80;926=80;50000517=80;50000518=80;50000519=80},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200406,,92,500401,副本5_玩家卡,2,,,,,{924=80;926=80;50000517=80;50000518=80;50000519=80},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200501,,92,500401,副本6_玩家卡,2,,,,,{924=80;926=80;50000517=80;50000518=80;50000519=80},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200502,,92,500401,副本6_玩家卡,2,,,,,{924=80;926=80;50000517=80;50000518=80;50000519=80},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
