变量名,_name,targetType,skillTarget,input,process,targetFormula,specialChoose,targetLimit,fixPos,buffList,buffLifeRound,buffProb,buffLevel,buffValue1,effectEventID,extraArgs
822181,,,,,,,,,,,,,,,,
822191,,,,,,,,,,,,,,,,
822201,,,,,,,,,,,,,,,,
822211,,1,14,,,,,,,<822011;822211>,<999;999>,<1;1>,,<0;0>,,
822221,,1,14,,,,,,,<822011;822221>,<999;999>,<1;1>,,<0;0>,,
822231,,1,14,,,,,,,<822011;822231;822232>,<999;1;999>,<1;1;1>,,<0;1000;2000>,,
822241,,,,,,,,,,,,,,,,
822251,,,,,,,,,,,,,,,,
823011,,1,14,,,,,,,<823011;823012>,<999;999>,<1;1>,,<0;0>,,
823021,,1,14,,,,,,,<823011;823021>,<999;999>,<1;1>,,<0;0>,,
823031,,1,14,,,,,,,<823011;823031>,<999;999>,<1;1>,,<0;self:hpMax()*0.1>,,
823041,,1,14,,,,,,,<823011;823041>,<999;999>,<1;1>,,<0;0>,,
823051,,1,14,,,,,,,<823011;823051>,<999;999>,<1;1>,,<0;0>,,
823061,,1,14,,,,,,,<823011;823061>,<999;999>,<1;1>,,<0;0>,,
823071,,1,14,,,,,,,<823011;823071>,<999;999>,<1;1>,,<0;0>,,
823081,,1,14,,,,,,,<823011;823081>,<999;999>,<1;1>,,<0;0>,,
823091,,1,14,,,,,,,<823011;823091>,<999;999>,<1;1>,,<0;0>,,
823101,,1,14,,,,,,,<823011;823101>,<999;999>,<1;1>,,<0;0>,,
823111,,,,,,,,,,,,,,,,
823121,,,,,,,,,,,,,,,,
823131,,,,,,,,,,,,,,,,
823141,,,,,,,,,,,,,,,,
823151,,,,,,,,,,,,,,,,
823161,,1,14,,,,,,,<823011;823161>,<999;999>,<1;1>,,<0;0>,,
823171,,1,14,,,,,,,<823011;823171>,<999;999>,<1;1>,,<0;0>,,
823181,,,,,,,,,,,,,,,,
823191,,,,,,,,,,,,,,,,
823201,,,,,,,,,,,,,,,,
823211,,1,14,,,,,,,<823011;823211>,<999;999>,<1;1>,,<0;0>,,
823221,,1,14,,,,,,,<823011;823221>,<999;999>,<1;1>,,<0;0>,,
823231,,1,14,,,,,,,<823011;823231>,<999;999>,<1;1>,,<0;0>,,
823241,,,,,,,,,,,,,,,,
823251,,,,,,,,,,,,,,,,
824011,,1,14,,,,,,,<824011;824012>,<999;999>,<1;1>,,<0;0>,,
824021,,1,14,,,,,,,<824011;824021>,<999;999>,<1;1>,,<0;2000>,,
824031,,1,14,,,,,,,<824011>,<999>,<1>,,<0>,,
824032,,,11,,,,,,,<824031>,<999>,<1>,,<-2000>,,
824041,,1,14,,,,,,,<824011;824041>,<999;999>,<1;1>,,<0;0>,,
824051,,1,14,,,,,,,<824011;824051>,<999;999>,"<1;less(countObjByBuffExGroup(self:force(),list(824051),list(),list(c.undeath_oc())),1) and 1 or 0>",,<0;0>,,
824061,,1,14,,,,,,,<824011;824061>,<999;999>,<1;1>,,<0;0>,,
824071,,1,14,,,,,,,<824011;824071>,<999;999>,<1;1>,,<0;0>,,
824081,,1,14,,,,,,,<824011;824081>,<999;999>,<1;1>,,<0;0>,,
824091,,1,14,,,,,,,<824011;824091>,<999;999>,<1;1>,,<0;0>,,
824101,,1,14,,,,,,,<824011>,<999>,<1>,,<0>,,
824102,,,11,,,,,,,<824101>,<999>,<1>,,<0>,,
824111,,,,,,,,,,,,,,,,
824121,,,,,,,,,,,,,,,,
824131,,,,,,,,,,,,,,,,
824141,,,,,,,,,,,,,,,,
824151,,,,,,,,,,,,,,,,
824161,,1,14,,,,,,,<824011;824161>,<999;999>,"<1;less(countObjByBuffExGroup(self:force(),list(824161),list(),list(c.undeath_oc())),1) and 1 or 0>",,<0;0>,,
824171,,1,14,,,,,,,<824011;824171>,<999;999>,"<1;less(countObjByBuffExGroup(self:force(),list(824171),list(),list(c.undeath_oc())),1) and 1 or 0>",,<0;0>,,
824181,,,,,,,,,,,,,,,,
824191,,,,,,,,,,,,,,,,
824201,,,,,,,,,,,,,,,,
824211,,1,14,,,,,,,<824011;824211>,<999;999>,"<1;less(countObjByBuffExGroup(self:force(),list(824211),list(),list(c.undeath_oc())),1) and 1 or 0>",,<0;0>,,
824221,,1,14,,,,,,,<824011;824221>,<999;999>,<1;1>,,<0;0>,,
824231,,1,14,,,,,,,<824011;824231>,<999;999>,<1;1>,,<0;0>,,
824241,,,,,,,,,,,,,,,,
824251,,,,,,,,,,,,,,,,
826011,,1,14,,,,,,,<826011;826012>,<999;999>,<1;1>,,<0;0>,,
826021,,1,14,,,,,,,<826011;826021>,<999;999>,<1;1>,,<0;0>,,
826031,,1,14,,,,,,,<826011;826031>,<999;999>,<1;1>,,<0;0>,,
826041,,1,14,,,,,,,<826011;826041>,<999;999>,<1;1>,,<0;0>,,
826051,,1,14,,,,,,,<826011;826051>,<999;999>,<1;1>,,<0;0>,,
826061,,1,14,,,,,,,<826011;826061;826062>,<999;999;999>,<1;1;self:hasSkill(83903) and 1 or 0>,,<0;2000;0>,,
826071,,1,14,,,,,,,<826011;826071>,<999;999>,<1;1>,,<0;0>,,
826081,,1,14,,,,,,,<826011;826081>,<999;999>,<1;1>,,<0;0>,,
826091,,1,14,,,,,,,<826011;826091>,<999;999>,<1;1>,,<0;0>,,
826101,,1,14,,,,,,,<826011;826101>,<999;999>,<1;1>,,<0;0>,,
826111,,,,,,,,,,,,,,,,
826121,,,,,,,,,,,,,,,,
826131,,,,,,,,,,,,,,,,
826141,,,,,,,,,,,,,,,,
826151,,,,,,,,,,,,,,,,
826161,,1,14,,,,,,,<826011;826161;826166>,<999;999;999>,<1;1;1>,,<0;0;0>,,
826171,,1,14,,,,,,,<826011;826171>,<999;999>,<1;1>,,<0;0>,,
826181,,,,,,,,,,,,,,,,
826191,,,,,,,,,,,,,,,,
826201,,,,,,,,,,,,,,,,
826211,,1,14,,,,,,,<826011;826211>,<999;999>,<1;1>,,<0;0>,,
826221,,1,14,,,,,,,<826011;826221>,<999;999>,<1;1>,,<0;0>,,
826231,,1,14,,,,,,,<826011;826231;826234>,<999;999;999>,<1;1;self:hasSkill(83903) and 1 or 0>,,<0;0;0>,,
826241,,,,,,,,,,,,,,,,
826251,,,,,,,,,,,,,,,,
830001,,1,14,,,,,,,<830001>,<999>,<1>,,<0>,,
830011,,1,14,,,,,,,<830011>,<999>,<1>,,<0>,,
830021,,1,14,,,,,,,<830021>,<999>,<1>,,<0>,,
830031,,1,14,,,,,,,<830031>,<999>,<1>,,<0>,,
830041,,1,14,,,,,,,<830041>,<999>,<1>,,<0>,,
830051,,1,14,,,,,,,<830051>,<999>,<1>,,<0>,,
830101,,1,14,,,,,,,<830101>,<999>,<1>,,<0>,,
830201,,1,14,,,,,,,<830201>,<999>,<1>,,<0>,,
830211,,1,14,,,,,,,<830211>,<999>,<1>,,<0>,,
830221,,1,14,,,,,,,<830311>,<999>,<1>,,<0>,,
830231,,1,14,,,,,,,<830411>,<999>,<1>,,<0>,,
830241,,1,14,,,,,,,<830511>,<999>,<1>,,<0>,,
830251,,1,14,,,,,,,<830611>,<999>,<1>,,<0>,,
830261,,1,14,,,,,,,<830711>,<999>,<1>,,<0>,,
830301,,1,14,,,,,,,<831111>,<999>,<1>,,<0>,,
830311,,1,14,,,,,,,<831211>,<999>,<1>,,<0>,,
830321,,1,14,,,,,,,<831311>,<999>,<1>,,<0>,,
830331,,1,14,,,,,,,<831411>,<999>,<1>,,<0>,,
830341,,1,14,,,,,,,<831511>,<999>,<1>,,<0>,,
830351,,1,14,,,,,,,<831611>,<999>,<1>,,<0>,,
840011,,1,14,,,,,,,<840011>,<999>,<target:natureIntersection(list(2)) and 1 or 0>,,<0>,,
840021,,1,14,,,,,,,<840021>,<999>,<target:natureIntersection(list(4)) and 1 or 0>,,<0>,,
840031,,1,14,,,,,,,<840025>,<999>,<target:natureIntersection(list(14)) and 1 or 0>,,<0>,,
840041,,1,14,,,,,,,<840031>,<999>,<target:natureIntersection(list(16)) and 1 or 0>,,<0>,,
840051,,1,14,,,,,,,<840051>,<999>,<target:natureIntersection(list(5)) and 1 or 0>,,<0>,,
840061,,1,14,,,,,,,<840061>,<999>,<target:natureIntersection(list(3)) and 1 or 0>,,<0>,,
840071,,1,14,,,,,,,<840071>,<999>,<target:natureIntersection(list(9)) and 1 or 0>,,<0>,,
840081,,1,14,,,,,,,<840081>,<999>,<target:natureIntersection(list(13)) and 1 or 0>,,<0>,,
840091,,1,14,,,,,,,<840091>,<999>,<target:natureIntersection(list(17)) and 1 or 0>,,<0>,,
840101,,1,14,,,,,,,<840101>,<999>,<target:natureIntersection(list(6)) and 1 or 0>,,<0>,,
840111,,1,14,,,,,,,<840111>,<999>,<target:natureIntersection(list(11)) and 1 or 0>,,<0>,,
840121,,1,14,,,,,,,<840121>,<999>,<target:natureIntersection(list(18)) and 1 or 0>,,<0>,,
840131,,1,14,,,,,,,<840131>,<999>,<target:natureIntersection(list(10)) and 1 or 0>,,<0>,,
840141,,1,14,,,,,,,<840141>,<999>,<target:natureIntersection(list(15)) and 1 or 0>,,<0>,,
840151,,1,14,,,,,,,<840151>,<999>,<target:natureIntersection(list(1)) and 1 or 0>,,<0>,,
840161,,1,14,,,,,,,<840161>,<999>,<target:natureIntersection(list(7)) and 1 or 0>,,<0>,,
840171,,1,14,,,,,,,<840171>,<999>,<target:natureIntersection(list(12)) and 1 or 0>,,<0>,,
840181,,1,14,,,,,,,<840181>,<999>,<target:natureIntersection(list(8)) and 1 or 0>,,<0>,,
841011,,1,14,,,,,,,<841011>,<999>,<1>,,<0>,,
841021,,1,14,,,,,,,<841021>,<999>,<1>,,<0>,,
841031,,1,14,,,,,,,<841031>,<999>,<1>,,<0>,,
841041,,1,14,,,,,,,<841041>,<999>,<1>,,<0>,,
841051,,1,14,,,,,,,<841051>,<999>,<1>,,<0>,,
841061,,1,14,,,,,,,<841061>,<999>,<1>,,<0>,,
841071,,1,14,,,,,,,<841071>,<999>,<1>,,<0>,,
850011,,1,14,,,,,,,<8500111>,<999>,<1>,,<0>,,
850021,,1,14,,,,,,,<8500211>,<999>,<1>,,<0>,,
850031,,1,14,,,,,,,<8500311>,<999>,<1>,,<0>,,
850041,,1,14,,,,,,,<8500411>,<999>,<1>,,<0>,,
850051,,1,14,,,,,,,<8500511>,<999>,<1>,,<0>,,
850061,,1,14,,,,,,,<8500611>,<999>,<1>,,<0>,,
850071,,1,14,,,,,,,<8500711>,<999>,<1>,,<0>,,
850081,,1,14,,,,,,,<8500811>,<999>,<1>,,<0>,,
850091,,1,14,,,,,,,<8500911>,<999>,<1>,,<0>,,
850101,,1,14,,,,,,,<8501011>,<999>,<1>,,<0>,,
850111,,1,14,,,,,,,<8501111>,<999>,<1>,,<0>,,
850121,,1,14,,,,,,,<8501211>,<999>,<1>,,<0>,,
850131,,1,14,,,,,,,<8501311>,<999>,<1>,,<0>,,
850141,,1,14,,,,,,,<8501411>,<999>,<1>,,<0>,,
850151,,1,14,,,,,,,<8501511>,<999>,<1>,,<0>,,
850161,,1,14,,,,,,,<8501611>,<999>,<1>,,<0>,,
850171,,1,14,,,,,,,<8501711>,<999>,<1>,,<0>,,
850181,,1,14,,,,,,,<8501811>,<999>,<1>,,<0>,,
850191,,1,14,,,,,,,<8501911>,<999>,<1>,,<0>,,
850201,,1,14,,,,,,,<8502011>,<999>,<1>,,<0>,,
850211,,1,14,,,,,,,<8502111>,<999>,<1>,,<0>,,
850221,,1,14,,,,,,,<8502211>,<999>,<1>,,<0>,,
850231,,1,14,,,,,,,<8502311>,<999>,<1>,,<0>,,
850241,,1,14,,,,,,,<8502411>,<999>,<1>,,<0>,,
850251,,1,14,,,,,,,<8502511>,<999>,<1>,,<0>,,
850261,,1,14,,,,,,,<8502611>,<999>,<1>,,<0>,,
850271,,1,14,,,,,,,<8502711>,<999>,<1>,,<0>,,
850281,,1,14,,,,,,,<8502811>,<999>,<1>,,<0>,,
850291,,1,14,,,,,,,<8502911>,<999>,<1>,,<0>,,
850301,,1,14,,,,,,,<8503011>,<999>,<1>,,<0>,,
850311,,1,14,,,,,,,<8503111>,<999>,<1>,,<0>,,
850321,,1,14,,,,,,,<8503211>,<999>,<1>,,<0>,,
850331,,1,14,,,,,,,<8503311>,<999>,<1>,,<0>,,
850341,,1,14,,,,,,,<8503411>,<999>,<1>,,<0>,,
850351,,1,14,,,,,,,<8503511>,<999>,<1>,,<0>,,
850361,,1,14,,,,,,,<8503611>,<999>,<1>,,<0>,,
850371,,1,14,,,,,,,<8503711>,<999>,<1>,,<0>,,
850381,,1,14,,,,,,,<8503811>,<999>,<1>,,<0>,,
850391,,1,14,,,,,,,<8503911>,<999>,<1>,,<0>,,
850401,,1,14,,,,,,,<8504011>,<999>,<1>,,<0>,,
850411,,1,14,,,,,,,<8504111>,<999>,<1>,,<0>,,
850421,,1,14,,,,,,,<8504211>,<999>,<1>,,<0>,,
850431,,1,14,,,,,,,<8504311>,<999>,<1>,,<0>,,
850441,,1,14,,,,,,,<8504411>,<999>,<1>,,<0>,,
850451,,1,14,,,,,,,<8504511>,<999>,<1>,,<0>,,
850461,,1,14,,,,,,,<8504611>,<999>,<1>,,<0>,,
850471,,1,14,,,,,,,<8504711>,<999>,<1>,,<0>,,
850481,,1,14,,,,,,,<8504811>,<999>,<1>,,<0>,,
850491,,1,14,,,,,,,<8504911>,<999>,<1>,,<0>,,
850501,,1,14,,,,,,,<8505011>,<999>,<1>,,<0>,,
850511,,1,14,,,,,,,<8505111>,<999>,<1>,,<0>,,
850521,,1,14,,,,,,,<8505211>,<999>,<1>,,<0>,,
850531,,1,14,,,,,,,<8505311>,<999>,<1>,,<0>,,
850541,,1,14,,,,,,,<8505411>,<999>,<target:natureIntersection(list(16)) and 1 or 0>,,<0>,,
850551,,1,14,,,,,,,<8505511>,<999>,<target:natureIntersection(list(8)) and 1 or 0>,,<0>,,
851011,,1,14,,,,,,,<8510111>,<999>,<1>,,<0>,,
851021,,1,14,,,,,,,<8510211>,<999>,<1>,,<0>,,
851031,,1,14,,,,,,,<8510311>,<999>,<1>,,<0>,,
851041,,1,14,,,,,,,<8510411>,<999>,<1>,,<0>,,
851051,,1,14,,,,,,,<8510511>,<999>,<1>,,<0>,,
851061,,1,14,,,,,,,<8510611>,<999>,<1>,,<0>,,
851071,,1,14,,,,,,,<8510711>,<999>,<1>,,<0>,,
851081,,1,14,,,,,,,<8510811>,<999>,<1>,,<0>,,
851091,,1,14,,,,,,,<8510911>,<999>,<1>,,<0>,,
851101,,1,14,,,,,,,<8511011>,<999>,<1>,,<0>,,
851111,,1,14,,,,,,,<8511111>,<999>,<1>,,<0>,,
851121,,1,14,,,,,,,<8511211>,<999>,<1>,,<0>,,
851131,,1,14,,,,,,,<8511311>,<999>,<1>,,<0>,,
851141,,1,14,,,,,,,<8511411>,<999>,<1>,,<0>,,
851151,,1,14,,,,,,,<8511511>,<999>,<1>,,<0>,,
851161,,1,14,,,,,,,<8511611>,<999>,<1>,,<0>,,
851171,,1,14,,,,,,,<8511711>,<999>,<1>,,<0>,,
851181,,1,14,,,,,,,<8511811>,<999>,<1>,,<0>,,
851191,,1,14,,,,,,,<8511911>,<999>,<1>,,<0>,,
851201,,1,14,,,,,,,<8512011>,<999>,<1>,,<0>,,
851211,,1,14,,,,,,,<8512111>,<999>,<1>,,<0>,,
851221,,1,14,,,,,,,<8512211>,<999>,<1>,,<0>,,
851231,,1,14,,,,,,,<8512311>,<999>,<1>,,<0>,,
851241,,1,14,,,,,,,<8512411>,<999>,<1>,,<0>,,
851251,,1,14,,,,,,,<8512511>,<999>,<1>,,<0>,,
851261,,1,14,,,,,,,<8512611>,<999>,<1>,,<0>,,
851271,,1,14,,,,,,,<8512711>,<999>,<1>,,<0>,,
851281,,1,14,,,,,,,<8512811>,<999>,<1>,,<0>,,
851291,,1,14,,,,,,,<8512911>,<999>,<1>,,<0>,,
851301,,1,14,,,,,,,<8513011>,<999>,<1>,,<0>,,
851311,,1,14,,,,,,,<8513111>,<999>,<1>,,<0>,,
851321,,1,14,,,,,,,<8513211>,<999>,<1>,,<0>,,
851331,,1,14,,,,,,,<8513311>,<999>,<1>,,<0>,,
851341,,1,14,,,,,,,<8513411>,<999>,<1>,,<0>,,
851351,,1,14,,,,,,,<8513511>,<999>,<1>,,<0>,,
851361,,1,14,,,,,,,<8513611>,<999>,<1>,,<0>,,
851371,,1,14,,,,,,,<8513711>,<999>,<1>,,<0>,,
851381,,1,14,,,,,,,<8513811>,<999>,<1>,,<0>,,
851391,,1,14,,,,,,,<8513911>,<999>,<1>,,<0>,,
851401,,1,14,,,,,,,<8514011>,<999>,<1>,,<0>,,
851411,,1,14,,,,,,,<8514111>,<999>,<1>,,<0>,,
851421,,1,14,,,,,,,<8514211>,<999>,<1>,,<0>,,
851431,,1,14,,,,,,,<8514311>,<999>,<1>,,<0>,,
851441,,1,14,,,,,,,<8514411>,<999>,<1>,,<0>,,
851451,,1,14,,,,,,,<8514511>,<999>,<1>,,<0>,,
851461,,1,14,,,,,,,<8514611>,<999>,<1>,,<0>,,
851471,,1,14,,,,,,,<8514711>,<999>,<1>,,<0>,,
851481,,1,14,,,,,,,<8514811>,<999>,<1>,,<0>,,
851491,,1,14,,,,,,,<8514911>,<999>,<1>,,<0>,,
851501,,1,14,,,,,,,<8515011>,<999>,<1>,,<0>,,
851511,,1,14,,,,,,,<8515111>,<999>,<1>,,<0>,,
851521,,1,14,,,,,,,<8515211>,<999>,<1>,,<0>,,
851531,,1,14,,,,,,,<8515311>,<999>,<1>,,<0>,,
851541,,1,14,,,,,,,<8515411>,<999>,<1>,,<0>,,
851551,,1,14,,,,,,,<8515511>,<999>,<1>,,<0>,,
851561,,1,14,,,,,,,<8515611>,<999>,<1>,,<0>,,
851571,,1,14,,,,,,,<8515711>,<999>,<1>,,<0>,,
851581,,1,14,,,,,,,<8515811>,<999>,<1>,,<0>,,
851591,,1,11,,,,,,,<8515911>,<999>,<1>,,<0>,,
851601,,1,14,,,,,,,<8516011>,<999>,<1>,,<0>,,
851611,,1,14,,,,,,,<8516111>,<999>,<1>,,<0>,,
851621,,1,14,,,,,,,<8516211>,<999>,<1>,,<0>,,
851631,,1,14,,,,,,,<8516311>,<999>,<1>,,<0>,,
851641,,1,14,,,,,,,<8516411>,<999>,<1>,,<0>,,
851651,,1,14,,,,,,,<8516511>,<999>,<1>,,<0>,,
851661,,1,14,,,,,,,<8516611>,<999>,<1>,,<0>,,
851671,,1,14,,,,,,,<8516711>,<999>,<1>,,<0>,,
851681,,1,14,,,,,,,<8516811>,<999>,<1>,,<0>,,
851691,,1,14,,,,,,,<8516911>,<999>,<1>,,<0>,,
851701,,1,14,,,,,,,<8517011>,<999>,<1>,,<0>,,
851711,,1,14,,,,,,,<8517111>,<999>,<1>,,<0>,,
851721,,1,14,,,,,,,<8517211>,<999>,<1>,,<0>,,
851731,,1,14,,,,,,,<8517311>,<999>,<1>,,<0>,,
851741,,1,14,,,,,,,<8517411>,<999>,<1>,,<0>,,
851751,,1,14,,,,,,,<8517511>,<999>,<1>,,<0>,,
851761,,1,14,,,,,,,<8517611>,<999>,<1>,,<0>,,
851771,,1,14,,,,,,,<8517711>,<999>,<1>,,<0>,,
851781,,1,14,,,,,,,<8517811>,<999>,<1>,,<0>,,
851791,,1,14,,,,,,,<8517911>,<999>,<1>,,<0>,,
851801,,1,14,,,,,,,<8518011>,<999>,<1>,,<0>,,
851811,,1,14,,,,,,,<8518111>,<999>,<1>,,<0>,,
851821,,1,14,,,,,,,<8518211>,<999>,<1>,,<0>,,
851831,,1,14,,,,,,,<8518311>,<999>,<1>,,<0>,,
851841,,1,14,,,,,,,<8518411>,<999>,<1>,,<0>,,
851851,,1,14,,,,,,,<8518511>,<999>,<1>,,<0>,,
851861,,1,14,,,,,,,<8518611>,<999>,<1>,,<0>,,
851871,,1,14,,,,,,,<8518711>,<999>,<1>,,<0>,,
851881,,1,14,,,,,,,<8518811>,<999>,<1>,,<0>,,
851891,,1,14,,,,,,,<8518911>,<999>,<1>,,<0>,,
851901,,1,14,,,,,,,<8519011>,<999>,<1>,,<0>,,
851911,,1,14,,,,,,,<8519111>,<999>,<1>,,<0>,,
851921,,1,14,,,,,,,<8519211>,<999>,<1>,,<0>,,
851931,,1,14,,,,,,,<8519311>,<999>,<1>,,<0>,,
851941,,1,14,,,,,,,<8519411>,<999>,<1>,,<0>,,
851951,,1,14,,,,,,,<8519511>,<999>,<1>,,<0>,,
851961,,1,14,,,,,,,<8519611>,<999>,<1>,,<0>,,
851971,,1,14,,,,,,,<8519711>,<999>,<1>,,<0>,,
851981,,1,14,,,,,,,<8519811>,<999>,<1>,,<0>,,
851991,,1,14,,,,,,,<8519910>,<999>,<1>,,<0>,,
852011,,1,14,,,,,,,<8520111>,<999>,<1>,,<0>,,
852021,,1,14,,,,,,,<8520211>,<999>,<1>,,<0>,,
852031,,1,14,,,,,,,<8520311>,<999>,<1>,,<0>,,
852041,,1,14,,,,,,,<8520411>,<999>,<1>,,<0>,,
852051,,1,14,,,,,,,<8520511>,<999>,<1>,,<0>,,
852061,,1,14,,,,,,,<8520611>,<999>,<1>,,<0>,,
852071,,1,14,,,,,,,<8520711>,<999>,<1>,,<0>,,
852081,,1,14,,,,,,,<8520811>,<999>,<1>,,<0>,,
852091,,1,14,,,,,,,<8520911>,<999>,<1>,,<0>,,
852101,,1,14,,,,,,,<8521011>,<999>,<1>,,<0>,,
852111,,1,14,,,,,,,<8521111>,<999>,<1>,,<0>,,
852121,,1,14,,,,,,,<8521211>,<999>,<1>,,<0>,,
852131,,1,14,,,,,,,<8521311>,<999>,<1>,,<0>,,
852141,,1,14,,,,,,,<8521411>,<999>,<1>,,<0>,,
852151,,1,14,,,,,,,<8521511>,<999>,<1>,,<0>,,
852161,,1,14,,,,,,,<8521611>,<999>,<1>,,<0>,,
852171,,1,14,,,,,,,<8521711>,<999>,<1>,,<0>,,
852181,,1,14,,,,,,,<8521811>,<999>,<1>,,<0>,,
852191,,1,14,,,,,,,,,,,,,
852201,,1,14,,,,,,,,,,,,,
852211,,1,14,,,,,,,,,,,,,
852221,,1,14,,,,,,,,,,,,,
852231,,1,14,,,,,,,,,,,,,
852241,,1,14,,,,,,,,,,,,,
852251,,1,14,,,,,,,,,,,,,
852261,,1,14,,,,,,,,,,,,,
852271,,1,14,,,,,,,,,,,,,
852281,,1,14,,,,,,,,,,,,,
852291,,1,14,,,,,,,,,,,,,
852301,,1,14,,,,,,,,,,,,,
853011,,1,14,,,,,,,<8530111>,<999>,<1>,,<0>,,
853021,,1,14,,,,,,,<8530211>,<999>,<1>,,<0>,,
853031,,1,14,,,,,,,<8530311>,<999>,<1>,,<0>,,
853041,,1,14,,,,,,,<8530411>,<999>,<1>,,<0>,,
853051,,1,14,,,,,,,<8530511>,<999>,<1>,,<0>,,
853061,,1,14,,,,,,,<8530611>,<999>,<1>,,<0>,,
853071,,1,14,,,,,,,<8530711>,<999>,<1>,,<0>,,
853081,,1,14,,,,,,,<8530811>,<999>,<1>,,<0>,,
853091,,1,14,,,,,,,<8530911>,<999>,<1>,,<0>,,
853101,,1,14,,,,,,,<8531011>,<999>,<1>,,<0>,,
853111,,1,14,,,,,,,<8531111>,<999>,<1>,,<0>,,
853121,,1,14,,,,,,,<8531211>,<999>,<1>,,<0>,,
853131,,1,14,,,,,,,,,,,,,
853141,,1,14,,,,,,,,,,,,,
853151,,1,14,,,,,,,,,,,,,
853161,,1,14,,,,,,,,,,,,,
853171,,1,14,,,,,,,,,,,,,
853181,,1,14,,,,,,,,,,,,,
853191,,1,14,,,,,,,,,,,,,
853201,,1,14,,,,,,,,,,,,,
853211,,1,14,,,,,,,,,,,,,
853221,,1,14,,,,,,,,,,,,,
853231,,1,14,,,,,,,,,,,,,
853241,,1,14,,,,,,,,,,,,,
853251,,1,14,,,,,,,,,,,,,
853261,,1,14,,,,,,,,,,,,,
853271,,1,14,,,,,,,,,,,,,
853281,,1,14,,,,,,,,,,,,,
853291,,1,14,,,,,,,,,,,,,
853301,,1,14,,,,,,,,,,,,,
854011,,1,14,,,,,,,<8540111>,<999>,<1>,,<0>,,
854021,,1,14,,,,,,,<8540211>,<999>,<1>,,<0>,,
854031,,1,14,,,,,,,<8540311>,<999>,<1>,,<0>,,
854041,,1,14,,,,,,,<8540411>,<999>,<1>,,<0>,,
854111,,1,14,,,,,,,<8541111>,<999>,<1>,,<0>,,
854121,,1,14,,,,,,,<8541211>,<999>,<1>,,<0>,,
854131,,1,14,,,,,,,<8541311>,<999>,<1>,,<0>,,
854141,,1,14,,,,,,,<8541411>,<999>,<1>,,<0>,,
854211,,1,14,,,,,,,<8542111>,<999>,<1>,,<0>,,
854221,,1,14,,,,,,,<8542211>,<999>,<1>,,<0>,,
854231,,1,14,,,,,,,<8542311>,<999>,<1>,,<0>,,
854241,,1,14,,,,,,,<8542411>,<999>,<1>,,<0>,,
854311,,1,14,,,,,,,,,,,,,
854321,,1,14,,,,,,,,,,,,,
854331,,1,14,,,,,,,,,,,,,
856011,,1,14,,,,,,,<8560111>,<999>,<1>,,<0>,,
856021,,1,14,,,,,,,<8560211>,<999>,<1>,,<0>,,
856031,,1,14,,,,,,,<8560311>,<999>,<1>,,<0>,,
856041,,1,14,,,,,,,<8560411>,<999>,<1>,,<0>,,
856051,,1,14,,,,,,,<8560511>,<999>,<1>,,<0>,,
856061,,1,14,,,,,,,<8560611>,<999>,<1>,,<0>,,
856071,,1,14,,,,,,,<8560711>,<999>,<1>,,<0>,,
856081,,1,14,,,,,,,<8560811>,<999>,<1>,,<0>,,
856091,,1,14,,,,,,,<8560911>,<999>,<1>,,<0>,,
856101,,1,14,,,,,,,<8561011>,<999>,<1>,,<0>,,
856111,,1,14,,,,,,,<8561111>,<999>,<1>,,<0>,,
856121,,1,14,,,,,,,<8561211>,<999>,<1>,,<0>,,
856131,,1,14,,,,,,,<8561311>,<999>,<1>,,<0>,,
856141,,1,14,,,,,,,<8561411>,<999>,<1>,,<0>,,
860011,,1,14,,,,,,,<850011>,<999>,<1>,,<0>,,
860021,,1,14,,,,,,,<850021>,<999>,<1>,,<0>,,
860031,,1,14,,,,,,,<850031>,<999>,<1>,,<0>,,
860041,,1,14,,,,,,,<850041>,<999>,<1>,,<0>,,
860051,,1,14,,,,,,,<850051>,<999>,<1>,,<0>,,
860061,,1,14,,,,,,,<850061>,<999>,<1>,,<0>,,
860071,,1,14,,,,,,,<850081>,<999>,<1>,,<0>,,
860081,,1,14,,,,,,,<850091>,<999>,<1>,,<0>,,
860091,,1,14,,,,,,,<850101>,<999>,<1>,,<0>,,
860101,,1,14,,,,,,,<850161>,<999>,<1>,,<0>,,
860111,,1,14,,,,,,,<850171>,<999>,<1>,,<0>,,
860121,,1,14,,,,,,,<850211>,<999>,<1>,,<0>,,
860211,,1,14,,,,,,,<851021>,<999>,<1>,,<2000>,,
860221,,1,14,,,,,,,<851031>,<999>,<1>,,<4000>,,
860231,,1,14,,,,,,,<851041>,<999>,<1>,,<0>,,
860241,,1,14,,,,,,,<851051>,<999>,<1>,,<0>,,
860251,,1,14,,,,,,,<851061>,<999>,<1>,,<0>,,
860261,,1,14,,,,,,,<851071>,<999>,<1>,,<0>,,
860271,,1,14,,,,,,,<851081>,<999>,<1>,,<0>,,
860281,,1,14,,,,,,,<851091>,<999>,<1>,,<0>,,
860291,,1,14,,,,,,,<851101>,<999>,<1>,,<0>,,
860301,,1,14,,,,,,,<851161>,<999>,<1>,,<-200>,,
860311,,1,14,,,,,,,<851171>,<999>,<1>,,<0>,,
860321,,1,14,,,,,,,<851211>,<999>,<1>,,<0>,,
860411,,1,14,,,,,,,<852021>,<999>,<1>,,<1>,,
