变量名,name,_desc,_mark1,_mark2,easyEffectFunc,_effect,_easy,skillTimePos,group,groupPower,ignoreControlVal,immuneBuff,dispelBuff,dispelType,overlayType,overlayLimit,skin,isShow,iconResPath,isIconFrame,effectResPath,effectAniName,effectAniChoose,effectResDelay,effectPos,effectAssignLayer,effectOffsetPos,effectShowOnAttack,onceEffectResPath,onceEffectAniName,onceEffectDelay,onceEffectPos,onceEffectAssignLayer,onceEffectOffsetPos,onceEffectWait,linkEffect,effectOnEnd,holderActionType,textResPath,deepCorrect,triggerPriority,specialVal,specialTarget,ignoreHolder,ignoreCaster,triggerBehaviors,limitTimes,lifeRoundType,lifeTimeEnd,buffshader,waveInherit,craftTriggerLimit,gateLimit,noDelWhenFakeDeath,showExplorer,explorerID,showHeldItem,heldItemID,buffActionEffect,stageArgs,buffFlag,iconShowType,roundInherit,spineEffect,skinEffect,extraOverlayLimit,pointEffect,effectViewArgs,delRefreshMode,rayEffect
4591622,,,,,,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<2>,{1={triggerPoint=1;effectFuncs=<castBuff;castBuff;castBuff;castBuff;castBuff;castBuff>;funcArgs=<<{value=1;caster=2;holder=2;cfgId=4591623;prob=1;lifeRound=1}>;<{value=1;caster=2;holder=1;cfgId=4591624;prob=1;lifeRound=99}>;<{value=1;caster=2;holder=1;cfgId=4591631;prob=1;lifeRound=2}>;<{value=self:damage()*0.6;caster=2;holder=1;cfgId=4591625;prob=1;lifeRound=1}>;<{value=1;caster=2;holder=2;cfgId=4591626;prob=1;lifeRound=999}>;<{value=1;caster=2;holder=2;cfgId=522313;prob=1;lifeRound=1}>>}},,,,,,,,,,,,,,,<9998>,,,,,,,,,
4591623,,,,,,,,2,,,,,<4591612>,<3;0;1>,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<2>,,,,,,,,,,,,,,,,,,,,,,,,,
4591624,,,,,18301,,,2,18301,,,,,,8,99,,,battle/buff_icon/icon_yjfjz.png,,,,,,,,,,,,,,,,,,,,,,,,,,<2>,{1={triggerPoint=20;onSomeFlag=<trigger.fromBuffCfgId~=4591221>;effectFuncs=<castBuff;castBuff;castBuff>;funcArgs=<<{value=self:hpMax()*0.05;caster=2;holder=2;cfgId=4591644;prob=1;lifeRound=1}>;<{value=self:damage()*0.5;caster=2;holder=1;cfgId=4591645;prob=1;lifeRound=999}>;<{value=1;caster=2;holder=2;cfgId=4591612;prob=1;lifeRound=999}>>}},,,,,,,,1,,,,,,,<9998>,<0;20>,,,,,,,,
4591625,,,,,buffDamage,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,{list=<{args={onceEffectResPath=koudai_cangxiang/hero_cangxiang.skel;onceEffectOffsetPos={y=180;x=10};onceEffectAniName=buff_yaojingfeijian_chuxian};playType=1;typ=onceEffect};{args={lifetime=300};playType=1;typ=wait};{args={key=id};playType=1;typ=playDeferList}>},,,,<{processId=3;damageType=0}>,,,<2>,,,,,,,,,,,,,,,,<4021;9998>,,,,{4592=4591625},,,{deferKey=id},,
4591626,,,,,,,,2,,,,,,,8,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
4591627,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{1={triggerPoint=1;effectFuncs=<castBuff>;funcArgs=<<{value=1;caster=2;holder={input=enemyForce()|nodead;process=buffDifferExclude('group',{c.notbuff_fly_oc()})|random(1)};cfgId=4591628;prob=moreE(self:getBuffOverlayCount(4591612),1) and 1 or 0;lifeRound=999}>>}}",,,,,,,,,,,,,,,,,,,,,,,,
4591628,,,,,,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<2>,"{1={triggerPoint=1;effectFuncs=<castBuff;castBuff;castBuff;castBuff;castBuff;castBuff;castBuff;castBuff>;funcArgs=<<{value=1;caster=2;holder=2;cfgId=4591623;prob=1;lifeRound=1}>;<{value=1;caster=2;holder=1;cfgId=4591624;prob=1;lifeRound=99}>;<{value=1;caster=2;holder=1;cfgId=4591631;prob=1;lifeRound=2}>;<{value=self:damage()*0.6;caster=2;holder=1;cfgId=4591625;prob=1;lifeRound=1}>;<{value=min(target2:hp()*0.1,self:Bdamage()*2);caster=2;holder=8;cfgId=4591663;prob=less(self:getBuffOverlayCount(4591629),2) and 1 or 0;lifeRound=999}>;<{value=1;caster=2;holder=2;cfgId=4591629;prob=1;lifeRound=999}>;<{value=1;caster=2;holder=2;cfgId=4591626;prob=(not self:hasBuff(4591685)) and  1 or 0;lifeRound=999}>;<{value=1;caster=2;holder=2;cfgId=522313;prob=1;lifeRound=1}>>}}",,,,,,,,,,,,,,,<9998>,,,,,,,,,
4591629,,,,,,,,2,,,,,,,8,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
4591631,,,,,,,,2,13307,,,,,,8,3,,,battle/buff_icon/icon_js.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_js2.png,,,,,,<2>,{0={triggerPoint=1};1={triggerPoint=1;effectFuncs=<castBuff;castBuff;castBuff>;funcArgs=<<{value=-1000;cfgId=4591632;caster=2;bond=1;holder=1;lifeRound=999;prob=1}>;<{value=500;cfgId=4591633;caster=2;bond=1;holder=1;lifeRound=999;prob=1}>;<{lifeRound=999;cfgId=4591634;value=<2;99;1>;caster=2;holder=1;bond=1;prob=1}>>}},,,,,,,,1,,,,,,,<2012>,,,,,,,,,
4591632,,,,,block,,,2,,,,,,,8,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<2>,,,,,,,,,1,,,,,,,,,,,,,,,,
4591633,,,,,damageDeepen,,,,,,,,,,8,3,,,battle/buff_icon/logo_shjm_down.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_ys.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4591634,,,,,alterDmgRecordVal,,,2,,,,,,,8,3,,,,,,,,,,,,,,,,,,,,,,,,,,"<{finalRate=<setValue(list(""finalDamageDeepen""),intersection(arg.buffFlag,list(2007))and list(env:finalDamageDeepen()*10000+500) or list(env:finalDamageDeepen()*10000))>}>",,,<2>,,,,,,,,,1,,,,,,,,,,,,,,,,
4591635,,,,,,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{0={triggerPoint=1};1={triggerPoint=6;effectFuncs=<castBuff;castBuff>;funcArgs=<<{value=1;caster=2;holder=2;cfgId=4591621;prob=((not self:hasBuff(4591636)) or more(self:getBuffOverlayCount(4591637),2)) and 1 or 0;lifeRound=1}>;<{value=1;caster=2;holder=2;cfgId=4591627;prob=(self:hasBuff(4591636) and less(self:getBuffOverlayCount(4591637),2))  and 1 or 0;lifeRound=1}>>}}",,,,,,,,1,,,,,,,,,,,,,,,,
4591636,,,,,,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{0={triggerPoint=42;delSelfWhenTriggered=1};1={triggerPoint=1;effectFuncs=<castBuff>;funcArgs=<<{value=1;caster=2;holder=2;cfgId=4591637;prob=1;lifeRound=999}>>}},,,,,,,,1,,,,,,,,,,,,,,,,
4591637,,,,,,,,2,,,,,,,8,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
4591641,,,,,,,,2,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,,{0={triggerPoint=1};1={triggerPoint=6;effectFuncs=<castBuff>;funcArgs=<<{value=1;caster=2;holder=2;cfgId=4591642;prob=self:hasBuff(4591612) and 0 or 1;lifeRound=1}>>};2={triggerPoint=32;effectFuncs=<castBuff>;funcArgs=<<{value=1;caster=2;holder=2;cfgId=4591642;prob=self:hasBuff(4591612) and 0 or 1;lifeRound=1}>>};3={triggerPoint=42;effectFuncs=<castBuff>;funcArgs=<<{value=1;caster=2;holder=2;cfgId=4591642;prob=self:hasBuff(4591612) and 0 or 1;lifeRound=1}>>}},,,,,,,,1,,,,,,,,,,,,,,,,
4591642,,,,,,,,2,61008,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,<{input=enemyForce;process=random(6)}>,,,{0={triggerPoint=1;delSelfWhenTriggered=1};1={triggerPoint=28;effectFuncs=<castBuff>;funcArgs=<<{value=1;caster=2;holder=2;cfgId=4591643;prob=1;lifeRound=1}>>}},,,,,,,,,,,,,,,,,,,,,,,,
4591643,,,,,,,,2,,,,,,,1,1,,,,,,,,,,,,,koudai_cangxiang/hero_cangxiang.skel,buff_yaojingfeijian_jianfan2,,,,,,,,,battle/txt/txt_jf1.png,,,,,,,,,,,,,,,,,,,,,,,,,,{4592=4591643},,,,,
4591644,,,,,addHP,,,2,,,,,,,1,1,,,,,,,,,,,,,buff/zhiliao/zhiliao.skel,zhiliao_lv,,,,,,,,,battle/txt/txt_hf.png,,,,,,,,,,,,,,,,,,,,,,<2031>,<1;10>,,,,,,,,
4591645,,,,,buffDamage,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,<{processId=3;damageType=0}>,,,<2>,,,,,,,,,,,,,,,,<4021>,,,,,,,,,
4591651,,,,,,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,<1>,{0={triggerPoint=1};1={triggerPoint=37;effectFuncs=<castBuff>;funcArgs=<<{value=1;caster=2;holder=2;cfgId=4591652;prob=1;lifeRound=1}>>}},,,,,,,,1,,,,,,,,,,,,,,,,
4591652,,,,,,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,<1>,"{1={triggerPoint=1;effectFuncs=<castBuff;castBuff;castBuff>;funcArgs=<<{value=1;holder=2;caster=2;cfgId=4591642;lifeRound=1}>;<{value=1;caster=2;holder=2;cfgId=4591653;prob=((not self:hasBuff(4591654)) and moreE(self:star(),8)) and 1 or 0;lifeRound=1}>;<{value=1;holder=2;caster=2;cfgId=4591654;lifeRound=999}>>}}",,,,,,,,1,,,,,,,,,,,,,,,,
4591653,,,,,atOnceBattleRound,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,<1>,,,,,,,,,,,,,,,,,<1;10>,,,,,,,,
4591654,,,,,,,,2,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
4591661,,,,,aura,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,"<{input=selfForce|nodead;process=buffDifferExclude('group',{c.fly_notbuff_oc()})|random(12)}>",,,{0={triggerPoint=1};1={triggerPoint=28;effectFuncs=<castBuff>;funcArgs=<<{value=1;cfgId=4591662;caster=2;bond=1;holder=20;lifeRound=999;prob=target2:hasBuff(4591610) and 1 or 0}>>}},,,,,,,,1,,,,,,,,,,,,,,,,
4591662,,,,,,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{0={triggerPoint=1};1={triggerPoint=8;effectFuncs=<castBuff;castBuff>;funcArgs=<<{value=min(target2:hp()*0.1,self:Bdamage()*2);caster=2;holder=8;cfgId=4591663;prob=(not target:hasBuff(4591664))  and 1 or 0;lifeRound=999}>;<{value=1;caster=2;holder=1;cfgId=4591664;prob=(not target:hasBuff(4591664))  and 1 or 0;lifeRound=1}>>}}",,,,,,,,,,,,,,,,,,,,,,,,
4591663,,,,,buffDamage,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,<{processId=2002;damageType=2}>,,,,,,,,,,,,,,,,,,,<2007;4021>,,,,,,,,,
4591664,,,,,,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,1,,,,,,,,,,,,,,,,
4591671,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{0={triggerPoint=1};1={triggerPoint=1;effectFuncs=<castBuff;castBuff>;funcArgs=<<{lifeRound=999;cfgId=4591672;value=<1;99;1>;caster=2;holder=1;bond=1;prob=1}>;<{lifeRound=999;cfgId=4591673;value=<list();list();list(2009)>;holder=1;caster=2;bond=1}>>}},,,,,,,,1,,,,,,,,,,,,,,,,
4591672,,,,,alterDmgRecordVal,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,"<{finalRate=<setValue(list(""finalDamageAdd""),(less(target:hp()/target:hpMax(),0.3)) and list(env:finalDamageAdd()*10000+5000*(1+target:getBuffOverlayCount(4591631)*0.05)) or list(env:finalDamageAdd()*10000))>}>",,,<2>,,,,,,,,,1,,,,,,,,,,,,,,,,
4591673,,,,,ignoreSpecBuff,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,<<>>,,,,{0={triggerPoint=1};1={triggerPoint=28;effectFuncs=<castBuff>;funcArgs=<<{value=1;caster=2;holder=2;cfgId=4591674;prob=1;lifeRound=999}>>}},,,,,,,,1,,,,,,,,,{gameEnd=0;wave=0},,,,,,,
4591674,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4591681,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{1={triggerPoint=29;onSomeFlag=<exitInTab(trigger.beAddBuff:getCfgId(),list(4591626)) and self:getBuffOverlayCount(4591626)==6>;effectFuncs=<castBuff;castBuff;castBuff;castBuff;castBuff>;funcArgs=<<{value=1;caster=2;holder=2;cfgId=4591682;prob=1;lifeRound=1}>;<{value=5000;caster=2;holder=2;cfgId=4591683;prob=1;lifeRound=1}>;<{value=1500;caster=2;holder=2;cfgId=4591684;prob=1;lifeRound=1}>;<{value=1;caster=2;holder=2;cfgId=4591685;prob=1;lifeRound=2}>;<{lifeRound=1;value=<99;1;0;list(0,max(target2:hp()-target2:hpMax()*0.2,1)/target2:hpMax());10>;holder=2;caster=2;prob=1;cfgId=4591686}>>}}",,,,,,,,,,,,,,,,,,,,,,,,
4591682,,,,,,,,,,,,,<4591626>,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4591683,,,,,immuneControlVal,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,battle/txt/txt_mkltg.png,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,
4591684,,,,,damageSub,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,battle/txt/txt_shjmjd.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4591685,,,,,,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,
4591686,,,,,lockHp,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,<1>,,,2,,,,,,,,,,,,,,,,,,,,,,
4591689,,,,,,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4591690,,,,,aura,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,<2>,,,{0={triggerPoint=1};1={triggerPoint=28;effectFuncs=<castBuff>;funcArgs=<<{value=self2:hpMax()*0.2;cfgId=4591689;caster=2;bond=1;holder=20;lifeRound=999;prob=1}>>}},,,,,,,,,,,,,,,,,,,,,,,,
4591691,,,,,,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{1={triggerPoint=3;onSomeFlag=<self:hasBuff(4591689)>;effectFuncs=<castBuff;castBuff;castBuff>;funcArgs=<<{value=1;caster=2;holder=2;cfgId=4591692;prob=self:hasBuff(4591698) and 0 or 1;lifeRound=1}>;<{value=(self:hasBuff(4591689) and self:getBuff(4591689):getValue() or self:hpMax()*0.2);caster=2;holder=2;cfgId=4601693;prob=self:hasBuff(4591698) and 0 or 1;lifeRound=999}>;<{value=1;caster=2;holder=2;cfgId=4591698;prob=1;lifeRound=3}>>}},,,,,,,,,,,,,,,,,,,,,,,,
4591692,,,,,,,,2,,,,,,,1,1,,,,,koudai_cangxiang/hero_cangxiang.skel,<jiandunlingyu_loop>,,,,,,,koudai_cangxiang/hero_cangxiang.skel,jiandunlingyu_chuxian,,,,,,,,{aniName=jiandunlingyu_xiaoshi;pos=0;res=koudai_cangxiang/hero_cangxiang.skel},battle/txt/txt_jdly.png,,,,,,,{0={triggerPoint=1};1={triggerPoint=1;effectFuncs=<castBuff;castBuff>;funcArgs=<<{lifeRound=999;holder=2;value=<0>;caster=2;cfgId=4591693}>;<{lifeRound=999;holder=2;value=<0>;caster=2;cfgId=4591694}>>}},,2,,,,,,1,,,,,,,,,,,{4592=4591692},,,,,
4591693,,,,,aura,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,<13>,,,{0={triggerPoint=1};1={triggerPoint=28;effectFuncs=<castBuff>;funcArgs=<<{value=1;cfgId=4591695;caster=2;bond=1;holder=20;lifeRound=999;prob=1}>>}},,,,,,,,,,,,,,,,,,,,,,,,
4591694,,,,,aura,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,"<{input=selfForce|nodead;process=buffDifferExclude('group',{c.fly_notbuff_oc()})|random(12)}>",,,{0={triggerPoint=1};1={triggerPoint=28;effectFuncs=<castBuff>;funcArgs=<<{value=1;cfgId=4591662;caster=2;bond=1;holder=20;lifeRound=999;prob=target2:flag(4601) and 1 or 0}>>}},,,,,,,,,,,,,,,,,,,,,,,,
4591695,,,,,,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{1={extraAttackTrigger=2;triggerPoint=8;effectFuncs=<castBuff>;funcArgs=<<{value=self:damage()*0.5;caster=2;holder=1;cfgId=4591696;prob=1;lifeRound=1}>>};2={triggerPoint=1;effectFuncs=<castBuff>;funcArgs=<<{lifeRound=999;cfgId=4591697;value=<1;99;1>;caster=2;holder=1;bond=1;prob=1}>>}},,,,,,,,1,,,,,,,,,,,,,,,,
4591696,,,,,buffDamage,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,<{processId=3;damageType=0}>,,,<1;2>,,,,,,,,,,,,,,,,<4021>,,,,,,,,,
4591697,,,,,alterDmgRecordVal,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,"<{finalRate=<setValue(list(""finalDamageReduce""),(target:flag(4591,4601)) and list(env:finalDamageReduce()*10000+1500) or list(env:finalDamageReduce()*10000))>}>",,1,<1>,,,2,,,,,,,,,,,,,,,,,,,,,,
4591698,,,,,,,,2,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,1,,,,,,,,,,,,,,,,
4601001,,,,,,,,,,,,,,,1,1,,,battle/buff_icon/icon_zqd.png,,koudai_zangmarante/hero_zangmarante.skel,<zhenqidun_loop>,,1155,,,{x=-100;y=30},,koudai_zangmarante/hero_zangmarante.skel,zhenqidun_chuxian,,4,,{x=-100;y=30},TRUE,,,{typ=showShieldBarIcon},battle/txt/txt_zqd.png,11,,,,1,<1>,"{0={triggerPoint=1};1={triggerPoint=1;effectFuncs=<castBuff;castBuff;castBuff;castBuff;castBuff;castBuff>;funcArgs=<<{lifeRound=999;cfgId=4601002;value=<target2:BhpMax()*min(math.floor((target2:shieldHp()-1)/target2:BhpMax()),2);10>;caster=1;holder=1;bond=1;prob=more(math.floor((target2:shieldHp()-1)/target2:BhpMax()),0) and 1 or 0}>;<{value=1500;cfgId=4601011;caster=2;bond=1;holder=1;lifeRound=999;prob=1}>;<{value=1500;cfgId=4601012;caster=2;bond=1;holder=1;lifeRound=999;prob=1}>;<{value=1000;cfgId=4601013;caster=2;bond=1;holder=1;lifeRound=999;prob=(target2:natureIntersection(list(7))) and 1 or 0}>;<{value=0;caster=2;holder=1;cfgId=4601014;prob=1;lifeRound=999}>;<{value=0;cfgId=4601006;caster=2;bond=1;holder=1;lifeRound=999;prob=more(target2:shieldHp(),target2:BhpMax()*1.2) and 1 or 0}>>}}",,,,,,,,,,,,,,,,<1;20>,,,{4602=4601001},,,,,
4601002,,,,,lockShield,,,,,,,,,,1,1,,FALSE,battle/buff_icon/logo_bq.png,,,,,,,,,,,,,,,,,,,,,,,,,1,<1>,{0={triggerPoint=1};1={triggerPoint=28;effectFuncs=<castBuff>;funcArgs=<<{value=0;caster=1;holder=1;cfgId=4601003;prob=1;lifeRound=2}>>}},,,,,,,,,,,,,,,,,,,,,,,,
4601003,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,<1>,"{0={triggerPoint=1};1={triggerPoint=42;delSelfWhenTriggered=1;effectFuncs=<castBuff;castBuff;castBuff>;funcArgs=<<{value=0;caster=1;holder=1;cfgId=4601004;prob=lessE(target2:shieldHp(),target2:BhpMax()) and 1 or 0;lifeRound=1}>;<{lifeRound=999;value=<target2:BhpMax()*min(math.floor((target2:shieldHp()-1)/target2:BhpMax()),2);10>;holder=1;caster=1;prob=more(target2:shieldHp(),target2:BhpMax()) and 1 or 0;cfgId=4601002}>;<{value=0;caster=1;holder=1;cfgId=4601005;prob=((not target2:hasBuffGroup(9005)) or (target2:hasBuff(4601633) and (not target2:hasBuffGroup(9001,9005))) or lessE(target2:shieldHp(),0)) and 1 or 0;lifeRound=1}>>}}",,,,,,,,,,,,,,,,,,,,,,,,
4601004,,,,,,,,,1030001,,,,<4601002;4601001>,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,<1>,,,4,,,,,,,,,,,,,<9999>,,,,,,,,,
4601005,,,,,,,,,1030001,,,,<4601001;4601014;4601015>,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,<1>,,,4,,,,,,,,,,,,,<9999>,,,,,,,,,
4601006,,,,,,,,,70032,,,,,,,1,,FALSE,battle/buff_icon/logo_qyzs.png,,,,,,,,,,,,,,,,,,,,,,,,,1,<1>,"{0={triggerPoint=1};1={triggerPoint=42;delSelfWhenTriggered=1;onSomeFlag=<not moreE(target:shieldHp(),target:BhpMax()*1.2)>}}",,,,,,,,,,,,,,,<9999>,,,,,,,,,
4601011,,,,,block,,,,,,,,,,,1,,FALSE,battle/buff_icon/logo_dyl_up.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_dyltg.png,,,,,1,<1>,,,,,,,,,1,,,,,,,,,,,,,,,,
4601012,,,,,trueDamageSub,,,,,,,,,,,1,,FALSE,,,,,,,,,,,,,,,,,,,,,battle/txt/txt_zsshjmtg.png,,,,,1,<1>,,,,,,,,,1,,,,,,,,,,,,,,,,
4601013,,,,,blockPower,,,,70040,,,,,,,1,,FALSE,,,,,,,,,,,,,,,,,,,,,battle/txt/txt_dyqdtg.png,,,,,1,<1>,,,,,,,,,1,,,,,,,,,,,,,,,,
4601014,,,,,,,,,,,,,,,,1,,FALSE,battle/buff_icon/logo_rh.png,,,,,,,,,,,,,,,,,,,,,,,,,,,{0={triggerPoint=1};1={triggerPoint=33;effectFuncs=<castBuff>;funcArgs=<<{lifeRound=1;value=<99;99;1;0;40>;holder=1;caster=1;prob=1;cfgId=4601015}>>}},,,,,,,,1,,,,,,,,,,,,,,,,
4601015,,,,,lockHp,,,,,,,,,,,1,,FALSE,battle/buff_icon/logo_rh.png,,,,,,,,,,,,,,,,,,,,,,,,,,,"{0={triggerPoint=1};1={triggerPoint=28;effectFuncs=<castBuff>;funcArgs=<<{value=0;caster=1;holder=1;cfgId=4601005;prob=((not target2:hasBuffGroup(9005)) or (target2:hasBuff(4601633) and (not target2:hasBuffGroup(9001,9005))) or lessE(target2:shieldHp(),0)) and 1 or 0;lifeRound=1}>>}}",,4,,,,,,,,,,,,,,,,,,,,,,
4601111,,,,,block,,,2,1028,,,,,,2,2,,,battle/buff_icon/logo_dyl_up.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_dyltg.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4601120,,,,,,,,2,,,,,,,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
4601121,,,,,shield,,,2,9005,,,,<4601120>,,8,5,,,,,,,,,,,,,,,,,,,,,{pos=0;aniName=zhenqidun_xiaoshi;res=koudai_zangmarante/hero_zangmarante.skel},,battle/txt/txt_zqd.png,,,,,,,{0={triggerPoint=1};1={triggerPoint=1;effectFuncs=<castBuff>;funcArgs=<<{value=0;caster=2;holder=1;cfgId=4601001;prob=1;lifeRound=999}>>}},,,,,,,,,,,,,,,,,,,,,,,,
4601211,,,,,shield,,,2,9005,,,,,,8,5,,,,,,,,,,,,,,,,,,,,,{pos=0;aniName=zhenqidun_xiaoshi;res=koudai_zangmarante/hero_zangmarante.skel},,battle/txt/txt_zqd.png,,,,,,,{0={triggerPoint=1};1={triggerPoint=1;effectFuncs=<castBuff>;funcArgs=<<{value=0;caster=2;holder=1;cfgId=4601001;prob=1;lifeRound=999}>>}},,,,,,,,,,,,,,,,,,,,,,,,
4601221,,,,,,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{0={triggerPoint=1};1={extraAttackTrigger=2;triggerPoint=40;onSomeFlag=<trigger.block>;effectFuncs=<castBuff>;funcArgs=<<{value=0;holder=2;caster=2;cfgId=4601222;lifeRound=999}>>}},,,,,,,,,,,,,,,,,,,,,,,,
4601222,,,,,,,,,70025,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,battle/txt/txt_kzmy.png,,,,,,,{0={triggerPoint=1};1={triggerPoint=28;delSelfWhenTriggered=1;effectFuncs=<castBuff>;funcArgs=<<{value=0;holder=1;caster=2;cfgId=3320001;lifeRound=1}>>}},,,,,,,,,,,,,,,,,,,,,,,,
4601231,,,,,alterDmgRecordVal,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,"<{calcInternalDamageFinish=<setValue(list(""calFinalDamage""),exitInTab(processId,list(c.chuantoudamage_oc())) and list(calFinalDamage*0.8) or list(calFinalDamage*1))>}>",,1,<1>,{0={triggerPoint=1};1={extraAttackTrigger=2;triggerPoint=14;onSomeFlag=<(target:attackerSkill():targetType() == 'column') and self:hasBuffGroup(c.huduns_oc())>;effectFuncs=<castBuff>;funcArgs=<<{value=2000;caster=2;holder=1;cfgId=4601232;prob=1;lifeRound=2}>>}},,,,,,,,,,,,,,,,,,,,,,,,
4601232,,,,,finalDamageSub,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,battle/txt/txt_shjmtg.png,,,,,1,<1>,,,4,,,,,,,,,,,,,,,,,,,,,,
4601241,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{0={triggerPoint=1};1={extraAttackTrigger=2;delSelfWhenTriggered=1;triggerPoint=8;effectFuncs=<castBuff>;onSkillType=3;funcArgs=<<{value=self:hpMax()*0.1*((lessE(self:hp()/self:hpMax(),0.5) and self:flagZ4()) and 1.15 or 1);caster=2;holder=1;cfgId=4601211;prob=1;lifeRound=999}>>}}",,,,,,,,1,,,,,,,,,,,,,,,,
4601242,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{0={triggerPoint=1};1={triggerPoint=1;effectFuncs=<castBuff>;funcArgs=<<{lifeRound=1;value=<list(1,0,0);1;1>;holder={input=selfForce | nodead;process=exclude(list(csvSelf:id()))|attrDiffer(""natureType"", {7})|random(1)};caster=2;prob=1;cfgId=4601243}>>}}",,,,,,,,,,,,,,,<9999>,,,,,,,,,
