变量名,name,_desc,_mark1,_mark2,easyEffectFunc,_effect,_easy,skillTimePos,group,groupPower,ignoreControlVal,immuneBuff,dispelBuff,dispelType,overlayType,overlayLimit,skin,isShow,iconResPath,isIconFrame,effectResPath,effectAniName,effectAniChoose,effectResDelay,effectPos,effectAssignLayer,effectOffsetPos,effectShowOnAttack,onceEffectResPath,onceEffectAniName,onceEffectDelay,onceEffectPos,onceEffectAssignLayer,onceEffectOffsetPos,onceEffectWait,linkEffect,effectOnEnd,holderActionType,textResPath,deepCorrect,triggerPriority,specialVal,specialTarget,ignoreHolder,ignoreCaster,triggerBehaviors,limitTimes,lifeRoundType,lifeTimeEnd,buffshader,waveInherit,craftTriggerLimit,gateLimit,noDelWhenFakeDeath,showExplorer,explorerID,showHeldItem,heldItemID,buffActionEffect,stageArgs,buffFlag,iconShowType,roundInherit,spineEffect,skinEffect,extraOverlayLimit,pointEffect,effectViewArgs,delRefreshMode,rayEffect
2131172,,,,,waterDamageAdd,,,,1000,102,,,,,,1,,FALSE,battle/buff_icon/logo_shjc_up.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,<1;10>,,,,,,,,
2131173,,,,,alterDmgRecordVal,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,"<{finalRate=<setValue(list(""finalDamageAdd""),(exitInTab(processId,list(3003,3651334)) or attacker:curSkill():skillFlag(203,203,211,212) ==true) and list(env:finalDamageAdd()*10000+500) or  list(env:finalDamageAdd()*10000 ) )>}>",,1,<1>,,,,,,,,,1,,,,,,,,,,,,,,,,
2131174,,,,,strikeResistance,,,,,102,,,,,,1,,FALSE,battle/buff_icon/logo_bjkx_up.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_bjkxtg.png,,,,,,,,,,,,,,,1,,,,,,,,<1;10>,,,,,,,,
2131175,,,,,waterDamageAdd,,,,1000,102,,,,,,1,,FALSE,battle/buff_icon/logo_shjc_up.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,<1;10>,,,,,,,,
2131176,,,,,alterDmgRecordVal,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,"<{finalRate=<setValue(list(""finalDamageAdd""),(exitInTab(processId,list(3003,3651334)) or attacker:curSkill():skillFlag(203,203,211,212) ==true) and list(env:finalDamageAdd()*10000+750) or  list(env:finalDamageAdd()*10000 ) )>}>",,1,<1>,,,,,,,,,1,,,,,,,,,,,,,,,,
2131177,,,,,strikeResistance,,,,,102,,,,,,1,,FALSE,battle/buff_icon/logo_bjkx_up.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_bjkxtg.png,,,,,,,,,,,,,,,1,,,,,,,,<1;10>,,,,,,,,
2131178,,,,,speed,,,2,1211,,,,,,2,5,,,battle/buff_icon/logo_sd_up.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_sdtg.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2131181,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{1={triggerTimes=<1;1>;triggerPoint=18;onSomeFlag=<lessThan(target:hp()/target:hpMax(),0.35)>;effectFuncs=<castBuff;castBuff;castBuff>;funcArgs=<<{value=0;caster=2;holder=1;cfgId=2131131;prob=moreE(self:star(),11) and 0 or (self:hasBuff(2131131) and 0 or 1);lifeRound=1}>;<{value=0;caster=2;holder=1;cfgId=2131141;prob=moreE(self:star(),11) and ((self:hasBuff(2131141) and 0 or 1)) or 0;lifeRound=1}>;<{value=self:hpMax()*0.2;caster=2;holder=1;cfgId=2131182;prob=(self:hasBuff(2131131) or self:hasBuff(2131141)) and 1 or 0;lifeRound=1}>>}}",,,,,,,,,,,,,,,,<1;10>,,,,,,,,
2131182,,,,,addHP,,,2,,,,,,,1,1,,,,,,,,,,,,,buff/zhiliao/zhiliao.skel,,,,,,,,,,battle/txt/txt_hf.png,,,,,,,,,,,,,,,,,,,,,,<2031>,,,,,,,,,
2131191,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{1={triggerPoint=5;effectFuncs=<castBuff>;funcArgs=<<{lifeRound=1;value=<2;99;1>;holder=1;caster=2;prob=more(self:speed(),self:Bspeed()) and 1 or 0;cfgId=2131192}>>}}",,,,,,,,,,,,,,,,<1;10>,,,,,,,,
2131192,,,,,alterDmgRecordVal,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,"<{finalRate=<setValue(list(""finalDamageAdd""),(exitInTab(processId,list(3003,3651334)) or attacker:curSkill():skillFlag(203,203,211,212) ==true) and list(env:finalDamageAdd()*10000+min(attacker:Aspeed()/attacker:Bspeed(),0.2)*10000) or  list(env:finalDamageAdd()*10000 ) )>}>",,1,<1>,,,,,,,,,1,,,,,,,,,,,,,,,,
2201111,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{1={triggerPoint=1;effectFuncs=<castBuff>;funcArgs=<<{value=2;holder=13;caster=2;cfgId=2201112;lifeRound=4}>>}},,,,,,,,,,,,,,,,,,,,,,,,
2201112,,,,,sleepy,,,2,114,,,,,,1,1,,,battle/buff_icon/logo_mh2.png,,buff/shuimian/shuimian.skel,<shuimian_loop>,,,1,,{x=0;y=-330},,,,,,,,,,,,battle/txt/txt_mh2.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2201211,,,,,,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{1={triggerPoint=5;effectFuncs=<castBuff>;funcArgs=<<{value=1;caster=2;holder=2;cfgId=2201212;prob=less((self:hp()/self:hpMax()),0.5) and 1 or 0;lifeRound=1}>>}}",,,,,,,,1,,,,,,,,,{gameEnd=0;wave=0},,,,,,,
2201212,,,,,confusion,,,,109,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,<0>,,1,<1>,,,,,,,,,,,,,,,,,,,,,,,,,
2201311,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{1={triggerPoint=3;effectFuncs=<castBuff>;funcArgs=<<{lifeRound=1;value=<1;1;1>;holder=2;caster=2;prob=0.5;cfgId=2201312}>>}},,,,,,,,,,,,,,,,,,,,,,,,
2201312,,,,,stealth,,,2,9101,,,,,,1,1,,,battle/buff_icon/logo_ys.png,,,,,,,,,,,,,,,,,,,{args={value=0.5};typ=opacity},battle/txt/txt_ys1.png,,,,,,,,,,,,,,,,,,,,,,,<1;10>,,,,,,,,
2201411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{1={triggerPoint=10;effectFuncs=<castBuff;castBuff>;funcArgs=<<{value=10000;caster=2;holder=2;cfgId=2201412;prob=1;lifeRound=1}>;<{value=30000;caster=2;holder=2;cfgId=2201413;prob=1;lifeRound=1}>>}},,,,,,,,,,,,,,,,,,,,,,,,
2201412,,,,,strike,,,,1006,102,,,,,1,1,,,battle/buff_icon/logo_bjl_up.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_bjltg.png,,,,,,,,,,2,,,,,,,,,,,,,<1;10>,,,,,,,,
2201413,,,,,strikeDamage,,,,1007,102,,,,,1,1,,,battle/buff_icon/logo_bjsh_up.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_bjshtg.png,,,,,,,,,,2,,,,,,,,,,,,,<1;10>,,,,,,,,
2202011,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{1={triggerPoint=13;effectFuncs=<castBuff>;funcArgs=<<{value=1;caster=2;holder=13;cfgId=2202013;prob=countObjByBuff(self:force(),{2202011})==0 and 1 or 0;lifeRound=99}>>}}",,,,,,,,,,,,,,,,,,,,,,,,
2202012,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{1={triggerPoint=21;effectFuncs=<castBuff>;funcArgs=<<{value=1;caster=2;holder=1;cfgId=2202013;prob=target:getBuffOverlayCount(2202012)==2 and 1 or 0;lifeRound=99}>>}},,,,,,,,,,,,,,,,,,,,,,,,
2202013,,,,,directWin,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2203011,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{1={triggerPoint=3;effectFuncs=<castBuff>;funcArgs=<<{value=1;caster=2;holder=13;cfgId=2203012;prob=getNowRound()==6 and 1 or 0;lifeRound=99}>>}},,,,,,,,,,,,,,,,,,,,,,,,
2203012,,,,,directWin,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2204011,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{1={triggerPoint=8;onSomeFlag=<(target:curSkill():getNatureType()==6) or false>;effectFuncs=<castBuff>;funcArgs=<<{value=target2:hpMax()*0.05;caster=2;holder=13;cfgId=2204012;prob=getNowRound()==3 and 1 or 0;lifeRound=1}>>}},,,,,,,,,,,,,,,,,,,,,,,,
2204012,,,,,buffDamage,,,,,,,,,,1,1,,,,,buff/guanqia_buff/shengdan_xueqiu.skel,<effect>,,,3,4,,,,,,,,,,,,,,,,<{processId=15;damageType=2}>,,,,,,,,,,,,,,,,,,,<4021>,,,,,,,,,
2205011,,,,,stun,,,,,,,,,,1,1,,,battle/buff_icon/logo_xy.png,,buff/xuanyun/xuanyun.skel,<xuanyun_loop>,,,1,,{x=0;y=-320},,,,,,,,,,,,battle/txt/txt_xy.png,,,,,,,{0={triggerPoint=1};1={triggerPoint=13;effectFuncs=<castBuff>;funcArgs=<<{value=1;caster=2;holder=11;cfgId=2205012;prob=1;lifeRound=99}>>}},,,,,,,,,,,,,,,,<1;10>,,,,,,,,
2205012,,,,,directWin,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2205013,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{1={triggerPoint=13;effectFuncs=<castBuff>;funcArgs=<<{value=1;caster=2;holder=13;cfgId=2205012;prob=countForceNum(2)==1 and 1 or 0;lifeRound=99}>>}},,,,,,,,,,,,,,,,,,,,,,,,
2206011,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{1={triggerPoint=8;onSomeFlag=<(target:curSkill():getNatureType()==6) or false>;effectFuncs=<castBuff>;funcArgs=<<{value=target2:hpMax()*0.05;holder=13;caster=2;cfgId=2206012;lifeRound=1}>>}},,,,,,,,,,,,,,,,,,,,,,,,
2206012,,,,,buffDamage,,,,,,,,,,1,1,,,,,buff/guanqia_buff/shengdan_xueqiu.skel,<effect>,,,3,4,,,,,,,,,,,,,,,,<{processId=15;damageType=2}>,,,,,,,,,,,,,,,,,,,<4021>,,,,,,,,,
2233111,,,,,speed,,,2,1081,,,,,,1,1,,,battle/buff_icon/logo_sd_up.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_sdtg.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2233112,,,,,suckBlood,,,,,,,,,,1,1,,,battle/buff_icon/logo_xx.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<1;10>,,,,,,,,
2233113,,,,,,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{1={triggerTimes=<1;1>;triggerPoint=18;onSomeFlag=<lessE(self:hp()/self:hpMax(),(0.35+(skillLv(22316, 22326, 22336) or 0)*0.0015-0.0015))>;effectFuncs=<castBuff;castBuff;castBuff;castBuff;castBuff;castBuff;castBuff;castBuff>;funcArgs=<<{value=self:damage()*0.33;holder=1;caster=2;cfgId=2233114;lifeRound=3}>;<{value=self:speed()*0.35;holder=1;caster=2;cfgId=2233115;lifeRound=3}>;<{value=3500;holder=1;caster=2;cfgId=2233116;lifeRound=3}>;<{value=3000;caster=2;holder=1;cfgId=2233117;prob=(self:flagZ4() and 0 or 1);lifeRound=3}>;<{value=0;caster=2;holder=1;cfgId=2233118;prob=1;lifeRound=3}>;<{value=0;caster=2;holder=1;cfgId=2233120;prob=(moreEqualThan(self:star(),8) and 1 or 0);lifeRound=3}>;<{value=300;caster=2;holder=1;cfgId=2233123;prob=(moreE(self:star(),6) and 1 or 0);lifeRound=1}>;<{value=0;caster=2;holder=1;cfgId=2233125;prob=(moreE(self:star(),8) and 1 or 0);lifeRound=1}>>}}",,,,,,,,,,,,,,,,<1;10>,,,,,,,,
2233114,,,,,damage,,,,1001,102,,,,,1,1,,,battle/buff_icon/logo_wg_up.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_wgtg.png,,,,,,,,,,,,,,,,,,,,,,,<1;10>,,,,,,,,
2233115,,,,,speed,,,2,1081,102,,,,,1,1,,,battle/buff_icon/logo_sd_up.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_sdtg.png,,,,,,,,,,,,,,,,,,,,,,,<1;10>,,,,,,,,
2233116,,,,,strike,,,,1006,102,,,,,1,1,,,battle/buff_icon/logo_bjl_up.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_bjltg.png,,,,,,,,,,,,,,,,,,,,,,,<1;10>,,,,,,,,
2233117,,,,,damageDeepen,,,,10025,302,,,,,1,1,,,battle/buff_icon/logo_shjm_down.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_ys.png,,,,,,,,,,,,,,,,,,,,,,,<1;10>,,,,,,,,
2233118,,,,,,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{1={triggerPoint=8;effectFuncs=<castBuff>;funcArgs=<<{value=self:hpMax()*0.1;holder=8;caster=2;cfgId=2233119;lifeRound=1}>>}},,,,,,,,,,,,,,,,<1;10>,,,,,,,,
2233119,,,,,buffDamage,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,<{processId=7;damageType=2}>,,,,,,,,,,,,,,,,,,,<4021>,<1;10>,,,,,,,,
2233120,,,,,,,,,50004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,battle/txt/txt_myfm.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2233121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{1={triggerPoint=1;effectFuncs=<castBuff;castBuff>;funcArgs=<<{lifeRound=5;holder=1;value=<0.5;0>;caster=2;cfgId=2233122}>;<{lifeRound=1;holder=5;value=<0.5;1>;caster=2;cfgId=2233122}>>}},,,,,,,,,,,,,,,,<1;10>,,,,,,,,
2233122,,,,,damageLink,,,,,,,,,,,1,,FALSE,battle/buff_icon/logo_zs.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_ys.png,,,,,,,,,,,,,,,,,,,,,,,<1;10>,,,,,,,,
2233123,,,,,addMp1,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,battle/txt/txt_nqtg.png,,,,,,,,,,,,,,,,,,,,,,,<1;10>,,,,,,,,
2233124,,,,,damage,,,,,,,,,,1,1,,,battle/buff_icon/logo_wg_up.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_wgtg.png,,,,,,,,,,,,,,,,,,,,,,,<1;10>,,,,,,,,
2233125,,,,,,,,,60009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,battle/txt/txt_qs.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2233126,,,,,,,,2,,,,,<2233122>,,1,1,,FALSE,battle/buff_icon/logo_zs.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<1;10>,,,,,,,,
2233127,,,,,,,,,2233127,,,,,,1,1,,FALSE,battle/buff_icon/logo_qyzs.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<1;10>,,,,,,,,
2233128,,,,,buffDamage,,,2,2233127,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,<{processId=2}>,,,,,,,,,,,,,,,,,,,<4021>,<1;10>,,,,,,,,
2241000,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,battle/txt/txt_xz1.png,,,,,,,,,,,,,,,,,,,,,,,<1;10>,,,,,,,,
2241111,,,,,,,,2,,,,,,,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,1,,,,,,,,,,,,,,,,
2241112,,,,,,,,2,1312,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{1={triggerPoint=1;effectFuncs=<castBuff>;funcArgs=<<{value=0;cfgId=2241113;holder={input=selfForce()|nodead;process=exclude(list(csvSelf:id()))|random(5)};caster=2;bond=1;lifeRound=999;prob=moreE(self:getBuffOverlayCount(2241111),3) and 1 or 0}>>}}",,6,,,,,,1,,,,,,,,,,,,,,,,
2241113,,,,,,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{1={triggerPoint=8;triggerTimes=<1;1>;effectFuncs=<castBuff>;funcArgs=<<{lifeRound=999;value=<list(1,0,0);1;1>;holder=2;caster=2;prob=1;cfgId=2241114}>>}}",,,,,,,,,,,,,,,,,,,,,,,,
2241114,,,,,assistAttack,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,battle/txt/txt_zd2.png,,,,<{input=curHeroMainTarget;process=random(1)}>,,,{0={triggerPoint=1};1={triggerPoint=1;triggerTimes=<1;1>;effectFuncs=<castBuff>;funcArgs=<<{value=0;holder=1;caster=2;cfgId=2241115;lifeRound=1}>>}},,,,,,,,,,,,,,,<1022>,,,,,,,,,
2241115,,,,,,,,2,,,,,<2241111;2241112>,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,1,,,,,,,,,,,,,,,,
2241121,,,,,,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{1={triggerPoint=1;effectFuncs=<castBuff;castBuff>;funcArgs=<<{value=self:specialDamage()*0.5;caster=2;holder=1;cfgId=7111642;prob=moreE(self:getBuffOverlayCount(2241111),3) and 1 or 0;lifeRound=2}>;<{value=0;caster=2;holder=2;cfgId=2241115;prob=self:flagZ1() and 0 or (moreE(self:getBuffOverlayCount(2241111),3) and 1 or 0);lifeRound=1}>>}}",,,,,,,,,,,,,,,<9998>,,,,,,,,,
2241131,,,,,shield,,,2,9001,,,,,,1,1,,,battle/buff_icon/logo_hd.png,,buff/hudun/hudun.skel,<hudun_loop>,,,,,,,,,,,,,,,,,battle/txt/txt_hd.png,,,<0;0;10;<3;0;0.3>>,,,,,,,,,,,,,,,,,,,<3010>,<1;10>,,,,,,,,
2241135,,,,,,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{1={triggerPoint=1;effectFuncs=<castBuff>;funcArgs=<<{value=self:specialDamage()*(self:flagZ2() and 0.9 or 0.7);caster=2;holder=1;cfgId=7111642;prob=1;lifeRound=2}>>}},,,,,,,,,,,,,,,<9998>,,,,,,,,,
2241141,,,,,alterDmgRecordVal,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,"<{damageHit=<setValue(list(""damageHit"",""damageDodge""),list(100000,0))>}>",,,,,,,,,,,,,,,,,,,,,,,,,,,,
2241143,,,,,,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{1={triggerPoint=1;effectFuncs=<castBuff>;funcArgs=<<{value=target2:getBuff(2241151):getValue()+self:specialDamage()*(1+((skillLv(22413,22423,22433) or 0)-1)*0.0015);caster=2;holder=1;cfgId=2241151;prob=1;lifeRound=2}>>}}",,,,,,,,,,,,,,,<9998>,,,,,,,,,
2241144,,,,,,,,2,,,,,,,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2241151,,,,,,,,2,,,,,,,6,99,,,battle/buff_icon/icon_bdnl.png,,koudai_shinylukalioumega/sglukaliou_buff.skel,<nengliang_loop>,,,,,,,koudai_shinylukalioumega/sglukaliou_buff.skel,nengliang_chuxian,,,,,,,,,battle/txt/txt_bdnl.png,,,,,,,"{1={delSelfWhenTriggered=1;triggerPoint=14;onSomeFlag=<trigger.skill:owner():hasSkill(52121)  and (not trigger.skill:owner():natureIntersection(list(7)))>;effectFuncs=<castBuff>;funcArgs=<<{value=buff:getValue()*0.95;holder=1;caster=2;cfgId=2241152;lifeRound=1}>>};2={extraAttackTrigger=2;delSelfWhenTriggered=1;triggerPoint=14;onSomeFlag=<trigger.skill:owner():natureIntersection(list(7))>;effectFuncs=<castBuff;castBuff>;funcArgs=<<{value=trigger.skill:owner():natureIntersection(list(7)) and buff:getValue()*1.7 or  buff:getValue()*0.95;holder=1;caster=2;cfgId=2241153;lifeRound=1}>;<{value=max(trigger.skill:owner():natureIntersection(list(7)) and buff:getValue()*1.7 or  buff:getValue()*0.95,self:specialDamage()*1.5);caster=2;holder=2;cfgId=2241154;prob=moreE(self:star(),11) and 1 or 0;lifeRound=999}>>}}",,6,,,,,,,,,,,,,<9998>,<0;20>,,,,,,,,
2241152,,,,,buffDamage,,,2,,,,,,,1,1,,,,,,,,,,,,,koudai_shinylukalioumega/sglukaliou_buff.skel,nengliang_zha,,,,,,,,,,,,<{processId=40;damageType=1}>,,,,,,,,,,,,,,,,,,,<4021;9998;4024>,,,,,,,,,
2241153,,,,,buffDamage,,,2,,,,,,,1,1,,,,,,,,,,,,,koudai_shinylukalioumega/sglukaliou_buff.skel,nengliang_zha,,,,,,,,,,,,<{processId=40;damageType=1}>,,,,,,,,,,,,,,,,,,,<4021;9998;4024>,,,,,,,,,
2241154,,,,,shield,,,2,9001,,,,,,1,1,,,battle/buff_icon/logo_hd.png,,buff/hudun/hudun.skel,<hudun_loop>,,,,,,,,,,,,,,,,,battle/txt/txt_hd.png,,,<0;0;10;<3;0;0.3>>,,,,,,,,,,,,,,,,,,,<3010>,<1;10>,,,,,,,,
2241161,,,,,,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{0={triggerPoint=1};1={extraAttackTrigger=2;triggerPoint=8;effectFuncs=<castBuff>;funcArgs=<<{value=(500+((skillLv(22416,22426,22436) or 0)-1)*10);caster=8;holder=1;cfgId=2241162;prob=(self2:getDamageStateToMe('natureFlag')=='strong' and 1 or 0);lifeRound=2}>>};2={extraAttackTrigger=1;triggerPoint=7;effectFuncs=<castBuff>;funcArgs=<<{lifeRound=1;value=<list(1,0,0);1;1>;holder=1;caster=2;prob=self:hasBuff(2241144) and 1 or 0;cfgId=2241166}>>}}",,,,,,,,,,,,,,,,<1;10>,,,,,,,,
2241162,,,,,damageAdd,,,2,1005,,,,,,1,1,,,battle/buff_icon/logo_shjc_up.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_shtg.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2241163,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{0={triggerPoint=1};1={triggerPoint=1;effectFuncs=<castBuff>;funcArgs=<<{lifeRound=999;cfgId=7111344;value=<list();list();list(2014)>;caster=2;holder=1;bond=1;prob=moreE(self:star(),8) and 11 or 0}>>}}",,,,,,,,1,,,,,,,,,,,,,,,,
2241164,,,,,ignoreSpecBuff,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,"<<>;envExData.from == 1 and exitInTab(4024,envExData.buffFlag)>",,,,,,,,,,,,1,,,,,,,,,{gameEnd=0;wave=0},,,,,,,
2241165,,,,,,,,,70040,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2241166,,,,,assistAttack,,,2,1310,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,battle/txt/txt_ld.png,,,,<{input=curHeroMainTarget;process=random(1)}>,,,,,,,,,,,,,,,,,,<1022>,,,,,,,,,
2241171,,,,,,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{1={triggerPoint=3;effectFuncs=<castBuff>;funcArgs=<<{value=0;caster=2;holder=1;cfgId=2241172;prob=1;lifeRound=1}>>}},,6,,,,,,1,,,,,,,,,,,,,,,,
2241172,,,,,,,,2,1312,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{1={triggerPoint=1;effectFuncs=<castBuff>;funcArgs=<<{value=0;cfgId=2241173;holder={input=selfForce()|nodead;process=exclude(list(csvSelf:id()))|attrDiffer(""natureType"", {7,17})|random(5)};caster=2;bond=1;lifeRound=999;prob=1}>>}}",,6,,,,,,1,,,,,,,,,,,,,,,,
2241173,,,,,,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{1={triggerPoint=8;effectFuncs=<castBuff>;onSkillType=3;funcArgs=<<{lifeRound=999;value=<list(1,0,0);1;1>;holder=2;caster=2;prob=1;cfgId=2241174}>>}}",,,,,,,,,,,,,,,,,,,,,,,,
2241174,,,,,assistAttack,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,battle/txt/txt_zd2.png,,,,<{input=curHeroMainTarget;process=random(1)}>,,,{0={triggerPoint=1};1={triggerPoint=1;effectFuncs=<castBuff>;funcArgs=<<{value=0;holder=2;caster=2;cfgId=2241176;lifeRound=999}>>}},,,,,,,,,,,,,,,<1022>,,,,,,,,,
2241175,,,,,,,,2,,,,,<2241172;2241176>,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,1,,,,,,,,,,,,,,,,
2241176,,,,,,,,2,,,,,,,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{1={triggerPoint=46;effectFuncs=<castBuff>;funcArgs=<<{value=0;caster=2;holder=2;cfgId=2241175;prob=moreE(self:getBuffOverlayCount(2241176),2) and 1 or 0;lifeRound=1}>>}}",,,,,,,,,,,,,,,,,,,,,,,,
2241178,,,,,alterDmgRecordVal,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,"<{finalRate=<setValue(list(""finalDamageAdd""),(checkExtraRoundBuffFlag(c.ewxdflag_oc()) or exitInTab(getExtraRoundMode(),list(c.ewxd_oc()))) and list(env:finalDamageAdd()*10000+1500) or  list(env:finalDamageAdd()*10000) )>}>",,,,,,,,,,,,,,,,,,,,,,,,,,,,
2241181,,,,,,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{1={extraAttackTrigger=1;triggerPoint=8;effectFuncs=<castBuff;castBuff;castBuff>;funcArgs=<<{value=self:specialDamage()*1;caster=2;holder=8;cfgId=7111642;prob=self:hasBuff(2241182) and 0 or 1;lifeRound=2}>;<{value=self:specialDamage()*0.5;caster=2;holder=1;cfgId=2241184;prob=1;lifeRound=999}>;<{value=0;caster=2;holder=1;cfgId=2241182;prob=1;lifeRound=999}>>};2={triggerPoint=4;effectFuncs=<castBuff>;funcArgs=<<{value=0;caster=2;holder=1;cfgId=2241183;prob=1;lifeRound=1}>>}},,6,,,,,,1,,,,,,,,,,,,,,,,
2241182,,,,,,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2241183,,,,,,,,2,,,,,<2241182>,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{0={triggerPoint=1};1={triggerPoint=42;delSelfWhenTriggered=1}},,,,,,,,,,,,,,,,,,,,,,,,
