变量名,cardID,level,finalDamageReduce,finalDamageDeepen,pvpDamageSub,pvpDamageAdd,natureRestraint,damageReduce,damageDeepen,damageDodge,damageHit,dodge,hit,mp1,speedRate,equipAwake,equipLevel,equipStar,equipAdvance,fetters,star,advance,skillLevels,abilities,nvalue,attributeRandom,suckBlood,mp1Recover,hp,damageAdd,strike,specialDamage,rebound,block,ultimateAdd,strikeDamage,strikeResistance,controlPer,damage,initMp1,specialDefence,finalDamageAdd,cure,immuneControl,defenceIgnore,specialDefenceIgnore,damageSub,ultimateSub,speed,finalDamageSub,defence,breakBlock,blockPower,elementalDamageAdd,elementalDamageDeepen,elementalDamageReduce,elementalDamageSub,ignoreDamageSub,languages,mpAttackRecover,mpBeAttackRecover,shieldPower
107191,7191,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,357915.1714,2900,4250,89471.21087,0,0,800,16000,0,0,94285.9596,400,22633.84533,1500,0,0,0,0,1900,0,3975.305708,1500,22633.84533,500,3000,,,,,,<cn>,,,
107201,7201,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,370846.6224,2900,,83852.9717,,500,2100,15500,1000,0,94741.12882,400,24362.28383,1500,0,0,0,0,2400,500,3712.30931,1500,25730.99178,0,4000,,,,,,<cn>,,,
200001,1,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,231211.9737,2550,0,52961.06595,0,0,0,15000,150,0,51748.86636,400,15899.39391,0,1400,0,0,0,2700,200,2119.841577,0,15497.2522,0,3000,,,,,,,,,
200002,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,237640.634,2550,0,54419.21224,0,0,0,15000,150,0,52637.50325,400,16381.83545,0,1400,0,0,0,2700,200,2218.557222,0,15884.67711,0,3000,,,,,,,,,
200003,3,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,245561.8103,2550,0,56223.27463,0,0,0,15000,150,0,54430.30024,400,16981.51599,0,1400,0,0,0,2700,200,2339.661996,0,16480.67845,0,3000,,,,,,,,,
200004,4,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,264493.2606,2700,0,62831.02746,0,500,0,15000,500,0,60605.02089,400,19186.51375,0,1400,0,0,0,3100,200,2625.875053,0,19291.1953,0,3000,,,,,,,,,
200011,11,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,229909.9607,2100,1600,53612.00934,0,0,200,15500,0,0,52679.88228,400,15133.264,0,0,0,0,0,1900,0,2239.623351,0,14940.71361,200,3000,,,,,,,,,
200012,12,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,236361.6286,2100,1600,55405.56486,0,0,200,15500,0,0,53871.78496,400,15509.19754,0,0,0,0,0,1900,0,2339.661996,0,15318.56587,200,3000,,,,,,,,,
200013,13,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,244274.2711,2100,1600,57899.02147,0,0,200,15500,0,0,55717.97673,400,16086.56447,0,0,0,0,0,1900,0,2460.76677,0,15892.23747,200,3000,,,,,,,,,
200014,14,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,263140.3327,2600,2100,65031.51468,0,0,200,15500,0,0,65031.51468,400,17479.18468,0,0,0,0,0,2000,0,2753.318056,0,18387.41934,500,3000,,,,,,<cn;kr;en;en_us;en_eu;tw>,,,
200015,15,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,263140.3327,2400,1600,68014.19985,0,300,200,15500,0,0,62099.00271,400,18492.06911,0,0,0,0,0,2400,0,2753.318056,0,17275.21493,500,3000,,,,,,,,,
200021,21,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,231186.8745,1900,0,49023.48059,0,1800,0,15000,100,0,48757.76097,400,17035.97565,0,0,0,0,0,2000,200,2119.841577,0,17038.00425,0,3500,,,,,,,,,
200022,22,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,237615.5348,1900,0,50101.93872,0,1800,0,15000,100,0,50089.76712,400,17570.0117,0,0,0,0,0,2000,200,2200.137093,0,17570.0117,0,3500,,,,,,,,,
200023,23,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,244301.4619,1900,0,51744.1314,0,1800,0,15000,100,0,51731.9598,400,18346.22486,0,0,0,0,0,2000,200,2319.918867,0,18231.30325,0,3500,,,,,,,,,
200024,24,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,263171.7067,1900,0,60327.82873,0,1400,0,15000,1000,0,57407.90003,400,20431.80657,0,0,0,0,0,2400,200,2605.296053,0,20662.84187,500,3500,,,,,,,,,
200031,31,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,222183.3032,2050,0,46448.40318,0,0,700,15000,0,900,47035.30998,400,13927.02262,0,0,0,0,0,2050,500,1984.285674,0,14319.96634,0,3000,,,,,,,,,
200033,33,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,227429.1716,2050,0,51956.09774,0,0,700,15000,0,900,48458.32276,400,15597.78763,0,0,0,0,0,2050,500,2123.810577,0,14713.05721,0,3000,,,,,,,,,
200041,41,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,228773.0167,1900,600,49294.33214,0,0,1100,15500,0,0,52893.78663,400,15228.57984,0,0,0,0,0,1900,0,2143.553706,0,14089.83538,200,3000,,,,,,,,,
200044,44,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,239001.2119,1900,800,48663.42328,0,0,1100,15500,0,0,61022.24318,400,15985.7767,0,0,0,0,0,1900,0,2725.365447,0,14840.06797,300,3000,,,,,,,,,
200051,51,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,229774.0067,2200,0,51132.23633,0,0,1600,15000,0,0,52043.83799,400,14652.98951,0,0,0,0,0,1900,500,2198.814093,0,14840.06797,300,3000,,,,,,,,,
200052,52,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,238948.9219,2200,0,52643.39268,0,0,1600,15000,0,0,53561.83614,400,15124.381,0,0,0,0,0,1900,500,2279.109609,0,15223.25004,300,3000,,,,,,,,,
200053,53,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,246878.4646,2200,0,54480.2796,0,0,1600,15000,0,0,55405.56486,400,15698.0526,0,0,0,0,0,1900,500,2460.76677,0,15796.92164,300,3000,,,,,,,,,
200054,54,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,253765.7165,2400,600,56032.07697,0,0,1600,15000,0,0,56995.83654,400,16182.55313,0,0,0,0,0,2200,500,2569.430052,0,16285.4263,600,3000,,,,,,,,,
200061,61,,,,,,,,,,,,,,,,,,,,,,,,,,200,1,215744.1849,1900,600,47526.85359,0,0,200,16850,0,0,50188.01811,400,13994.51954,0,0,0,0,0,1900,0,2123.810577,0,13994.51954,100,3000,,,,,,,,,
200062,62,,,,,,,,,,,,,,,,,,,,,,,,,,200,1,224860.7027,1900,600,49599.66147,0,0,200,16850,0,0,52280.89778,400,14942.49021,0,0,0,0,0,1900,0,2264.65848,0,14656.54271,100,3000,,,,,,,,,
200071,71,,,,,,,,,,,,,,,,,,,,,,,,,,0,901,219627.3838,2050,0,48110.74984,0,0,700,15000,0,0,50488.88703,400,13899.20371,0,0,0,0,0,1900,500,2123.810577,0,13809.21768,150,3000,,,,,,,,,
200072,72,,,,,,,,,,,,,,,,,,,,,,,,,,0,901,228773.0167,2050,0,50493.34743,0,0,700,15000,0,0,52893.78663,400,14658.31931,0,0,0,0,0,1900,500,2284.401609,0,14755.41174,150,3000,,,,,,,,,
200081,81,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,218293.8294,1900,500,48712.48768,0,0,200,15500,150,0,50488.88703,400,14469.46424,0,0,0,900,0,1900,0,2025.094932,0,14185.29334,150,3000,,,,,,,,,
200082,82,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,227429.1716,1900,500,50794.21636,0,0,200,15500,150,0,53484.37347,400,15136.8172,0,0,0,900,0,1900,0,2183.039964,0,14850.72757,150,3000,,,,,,,,,
200091,91,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,221961.5936,2200,300,50263.93146,0,0,200,15000,0,1400,50844.52886,400,15001.7863,0,0,500,0,0,1900,0,2218.557222,0,14414.98296,0,3000,,,,,,,,,
200092,92,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,227205.3704,2200,300,51733.34316,0,0,200,15000,0,1400,52092.38745,400,15489.8938,0,0,500,0,0,1900,0,2400.214383,0,15195.49875,0,3000,,,,,,,,,
200093,93,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,237640.634,2200,300,55319.11454,0,0,200,15000,0,1400,55319.11454,400,16381.83545,0,0,500,0,0,1900,0,2521.319157,0,15592.26883,0,3000,,,,,,,,,
200101,101,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,223520.8734,1900,0,44115.65872,0,600,0,15000,0,0,48073.40489,400,15084.72089,0,0,0,0,0,2100,1100,1946.122416,0,16816.27543,0,3500,,,,,,,,,
200102,102,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,232698.0476,1900,0,45950.29461,0,600,0,15000,0,0,49941.67018,400,15840.64805,0,0,0,0,0,2100,1100,2084.324319,0,17586.2405,0,3500,,,,,,,,,
200111,111,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,224860.7027,2000,0,46253.76839,900,500,200,15000,0,0,46796.51,400,15076.31574,0,0,0,0,0,2100,0,1964.542545,0,15492.39945,0,3500,,,,,,,,,
200112,112,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,231350.0193,2000,0,47345.21191,900,500,200,15000,0,0,47889.83142,400,15498.29625,0,0,0,0,0,2100,0,2043.515061,0,15914.22271,0,3500,,,,,,,,,
200113,113,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,237994.1144,2000,0,48977.02924,900,500,200,15000,0,0,50347.92672,400,16443.62464,0,0,0,0,0,2100,0,2144.876706,0,16447.55584,0,3500,,,,,,,,,
200121,121,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,222206.3108,2050,500,48712.48768,0,0,200,15500,0,0,50192.47851,400,14089.83538,0,0,0,900,0,1900,0,2005.351803,0,14089.83538,150,3000,,,,,,,,,
200122,122,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,227452.1792,2050,500,49904.99079,0,0,200,15500,0,0,51391.4938,400,14471.24084,0,0,0,900,0,1900,0,2084.324319,0,14563.00347,150,3000,,,,,,,,,
200123,123,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,235306.4243,2050,500,52583.99691,0,0,200,15500,0,0,54086.11132,400,15039.58264,0,0,0,900,0,1900,0,2204.106093,0,15133.264,150,3000,,,,,,,,,
200131,131,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,233700.9619,2100,0,49363.37628,0,100,0,15000,0,500,47693.35876,400,16330.30642,0,0,500,0,0,2200,1100,1942.153416,0,15488.46825,0,3000,,,,,,,,,
200132,132,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,241594.9474,2100,0,50755.57347,0,100,0,15000,0,500,49363.37628,400,16646.67387,0,0,500,0,0,2200,1100,2060.61219,0,16119.23754,0,3000,,,,,,,,,
200133,133,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,250920.6251,2100,0,53589.99894,0,100,0,15000,0,500,51597.90284,400,17494.40885,0,0,500,0,0,2200,1100,2218.557222,0,16961.07572,0,3000,,,,,,,,,
200151,151,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,237994.1144,1900,0,48548.57306,0,0,200,15000,200,500,47671.02417,400,13927.02262,0,0,500,0,0,2300,900,1807.920513,0,13736.98937,0,3000,,,,,,,,,
200152,152,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,247290.5098,1900,0,49127.13027,0,0,200,15000,200,500,49127.13027,400,14027.55805,0,0,500,0,0,2300,900,1846.083771,0,13927.02262,0,3000,,,,,,,,,
200153,153,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,256658.0196,1900,0,52398.20935,0,0,200,15000,200,500,51201.35555,400,14713.05721,0,0,500,0,0,2300,900,1984.285674,0,14612.52179,0,3000,,,,,,,,,
200161,161,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,255878.911,2600,0,52942.24621,0,200,500,15000,200,0,54169.14252,400,17906.53576,0,0,0,0,0,3200,2400,2575.6731,0,17679.62636,0,3000,,,,,,,,,
200162,162,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,271975.1078,2600,0,56288.21082,0,200,500,15000,200,0,57815.3296,400,19189.83157,0,0,0,0,0,3200,2400,2818.365581,0,19068.11127,0,3000,,,,,,,,,
200163,163,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,276413.8475,2600,0,56890.82298,0,200,500,15000,200,0,58744.34401,400,19420.87377,0,0,0,0,0,3200,2400,3108.333967,0,19420.87377,0,3000,,,,,,,,,
200171,171,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,222183.3032,2000,500,50784.27796,0,0,0,15500,100,0,48755.02696,400,15107.84052,0,0,900,0,0,2000,200,1886.893029,0,14813.59264,0,3000,,,,,,,,,
200172,172,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,227429.1716,2000,500,51655.05914,0,0,0,15500,100,0,49915.83736,400,15402.08841,0,0,900,0,0,2000,200,1946.122416,0,15301.55298,0,3000,,,,,,,,,
200173,173,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,232698.0476,2000,500,53708.14934,0,0,0,15500,100,0,51356.18774,400,15800.69809,0,0,900,0,0,2000,200,2005.351803,0,15698.32306,0,3000,,,,,,,,,
200191,191,,,,,,,,,,,,,,,,,,,,,,,,,,900,1,227429.1716,2000,100,48712.48768,0,0,700,15000,0,0,49904.99079,400,14471.24084,0,0,0,0,0,1900,500,1984.285674,0,14374.14841,100,3000,,,,,,,,,
200192,192,,,,,,,,,,,,,,,,,,,,,,,,,,900,1,231350.0193,2000,100,52893.78663,0,0,700,15000,0,0,50794.21636,400,15039.58264,0,0,0,0,0,1900,500,2223.849222,0,14656.54271,100,3000,,,,,,,,,
200211,211,,,,,,,,,,,,,,,,,,,,,,<80;80;80;80;80;80;80>,,,,0,1,229774.0067,2000,1300,51729.32797,0,0,700,16000,0,0,52043.83799,400,14840.06797,0,0,0,0,0,1900,500,2400.214383,0,14652.98951,0,3000,,,,,,,,,
200212,212,,,,,,,,,,,,,,,,,,,,,,<80;80;80;80;80;80;80>,,,,0,1,239001.2119,2000,1300,53878.62676,0,0,700,16000,0,0,54480.2796,400,15509.19754,0,0,0,0,0,1900,500,2542.385286,0,15410.3285,0,3000,,,,,,,,,
200221,221,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1000000000000,0,0,26939.31338,0,0,0,15000,0,0,26328.53814,400,12099.5048,0,0,0,0,0,0,0,1417.256077,0,12025.98099,0,3000,,,,,,,,,
200222,222,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,245561.8103,2000,600,56652.38439,0,100,1100,15500,100,0,55416.96786,400,15985.7767,0,0,0,0,0,2000,0,2359.405125,0,15892.23747,100,3000,,,,,,,,,
200231,231,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,219627.3838,2000,1500,48409.38856,0,0,200,15500,0,0,52276.43738,400,14277.05597,0,0,0,0,0,1900,0,2123.810577,0,13994.51954,100,3000,,,,,,,,,
200232,232,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,228773.0167,2000,1500,50488.88703,0,0,200,15500,0,0,54384.75004,400,14942.49021,0,0,0,0,0,1900,0,2263.33548,0,14656.54271,100,3000,,,,,,,,,
200241,241,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,263139.9402,2400,1500,60782.92771,0,0,200,18300,0,0,60782.92771,400,16782.07568,0,0,0,0,0,2100,0,2598.618053,0,16578.23137,0,3000,,,,,,,,,
200242,242,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,279325.0185,2400,1500,63858.86119,0,0,200,18300,0,0,64892.08851,400,17818.0008,0,0,0,0,0,2100,0,2861.483486,0,17818.0008,0,3000,,,,,,<cn;kr;en;en_us;en_eu;tw>,,,
200251,251,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,255878.911,2400,2100,57428.02111,0,500,200,15000,600,0,58437.30844,400,16469.87062,0,0,0,0,0,2400,0,2818.365581,0,16469.87062,400,3500,,,,,,,,,
200252,252,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,267549.8511,2400,2100,58437.30844,0,500,200,15000,600,0,60117.25149,400,16782.07568,0,0,0,0,0,2400,0,2818.365581,0,17298.27222,400,3500,,,,,,,,,
200253,253,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,279325.0185,2400,2100,60782.92771,0,500,200,15000,600,0,63503.28008,400,18134.03223,0,0,0,0,0,2400,0,2684.853864,0,18341.55574,400,3500,,,,,,,,,
200254,254,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,279325.0185,2400,2100,62830.42187,0,500,200,15000,600,0,61136.11481,400,18451.7561,0,0,0,0,0,2400,0,2684.853864,0,17612.31689,400,3500,,,,,,,,,
200261,261,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,248655.4035,3100,0,63118.28667,0,400,200,15000,300,1700,53988.23421,400,17486.1691,0,0,500,0,0,2900,0,2818.365581,0,16093.97429,0,3000,,,,,,,,,
200262,262,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,255878.911,3100,0,64775.31809,0,400,200,15000,300,1700,55596.57923,400,18025.34118,0,0,500,0,0,2900,0,2928.932345,0,16627.55399,0,3000,,,,,,,,,
200263,263,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,263139.9402,3100,0,66131.86141,0,400,200,15000,300,1700,57214.01238,400,18897.36269,0,0,500,0,0,2900,0,3040.885109,0,17061.57293,0,3000,,,,,,,,,
200264,264,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,263139.9402,3100,0,70511.25308,0,400,200,15000,300,2200,57214.01238,400,19228.1437,0,0,500,0,0,2900,0,3243.231684,0,17811.20451,0,3000,,,,,,,,,
200271,271,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,241594.9474,2000,700,51132.23633,0,0,200,15500,0,0,55405.56486,400,14652.98951,0,0,0,900,0,2100,0,2060.61219,0,15124.381,0,3000,,,,,,,,,
200272,272,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,245561.8103,2000,700,52643.39268,0,0,200,15500,0,0,57260.87903,400,15410.3285,0,0,0,900,0,2100,0,2119.841577,0,15698.0526,0,3000,,,,,,,,,
200273,273,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,249543.1471,2000,700,53878.62676,0,0,200,15500,0,0,60068.84565,400,16086.56447,0,0,0,900,0,2100,0,2180.393964,0,15985.7767,0,3000,,,,,,,,,
200281,281,,,,,,,,,,,,,,,,,,,,,,,,,,900,1,233700.9619,2100,500,51597.90284,0,0,0,15500,0,0,51890.53169,400,15589.99286,0,0,0,0,0,2300,200,2100.098448,0,15699.37988,0,3000,,,,,,,,,
200282,282,,,,,,,,,,,,,,,,,,,,,,,,,,900,1,239001.2119,2100,500,52739.30318,0,0,0,15500,0,0,53295.27849,400,16013.78173,0,0,0,0,0,2300,200,2180.393964,0,16220.91941,0,3000,,,,,,,,,
200283,283,,,,,,,,,,,,,,,,,,,,,,,,,,900,1,245561.8103,2100,500,54148.06585,0,0,0,15500,0,0,54442.7863,400,16855.6199,0,0,0,0,0,2300,200,2279.109609,0,16646.67387,0,3000,,,,,,,,,
200301,301,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,229826.2967,1900,0,47346.80171,0,1400,0,15000,100,0,51330.32398,400,15935.28366,0,0,0,0,0,2300,200,1981.639674,0,18152.18785,100,3500,,,,,,,,,
200302,302,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,235057.5239,1900,0,48469.88904,0,1400,0,15000,100,0,52569.20379,400,16372.6555,0,0,0,0,0,2300,200,2060.61219,0,18678.81809,100,3500,,,,,,,,,
200303,303,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,245561.8103,1900,0,49284.98072,0,1400,0,15000,100,0,54772.94013,400,17025.83265,0,0,0,0,0,2300,200,2119.841577,0,19233.30242,100,3500,,,,,,,,,
200321,321,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,279325.0185,2700,0,52662.32582,1200,900,0,15000,400,0,55011.86393,400,18385.42414,0,0,0,0,0,3200,200,2292.634714,0,19350.00136,100,3500,,,,,,,,,
200323,323,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,282238.2296,2700,0,58280.84925,1200,900,0,15000,400,0,55902.02873,400,21063.05146,0,0,0,0,0,3200,200,2401.815478,0,19955.16476,100,3500,,,,,,,,,
200331,331,,,,,,,,,,,,,,,,,,,,,,,,,,0,1201,248655.4035,2600,500,63503.28008,0,0,700,15000,0,0,56767.1329,400,16986.06716,0,0,0,0,0,3100,500,2489.437289,0,17503.95613,0,3000,,,,,,,,,
200332,332,,,,,,,,,,,,,,,,,,,,,,,,,,0,1201,260262.0333,2600,500,66245.17846,0,0,700,15000,0,0,59451.57528,400,17503.95613,0,0,0,0,0,3100,500,2684.853864,0,18341.55574,0,3000,,,,,,,,,
200333,333,,,,,,,,,,,,,,,,,,,,,,,,,,0,1201,270440.8863,2600,500,67285.58778,0,0,700,15000,0,0,60782.92771,400,18134.03223,0,0,0,0,0,3100,500,2598.618053,0,18977.00347,0,3000,,,,,,,,,
200341,341,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,224791.6799,1900,500,50888.42491,0,0,200,15500,0,0,53643.93774,400,14660.09591,0,0,0,900,0,1900,0,2064.58119,0,14471.24084,0,3000,,,,,,,,,
200351,351,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,218293.8294,1900,1500,48409.38856,0,0,200,15500,100,0,52583.99691,400,13994.51954,0,0,0,0,0,2000,0,2143.553706,0,14277.05597,0,3000,,,,,,,,,
200352,352,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,227429.1716,1900,1500,50488.88703,0,0,200,15500,100,0,54696.76996,400,14656.54271,0,0,0,0,0,2000,0,2344.953996,0,14942.49021,0,3000,,,,,,,,,
200371,371,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,245561.8103,2200,0,49074.93062,900,100,500,15000,0,0,52446.507,400,16220.91941,0,0,0,0,0,1900,700,2001.382803,0,16220.91941,200,3000,,,,,,,,,
200372,372,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,254918.6948,2200,0,51046.11073,900,100,500,15000,0,0,54442.7863,400,17814.70749,0,0,0,0,0,1900,700,2159.327835,0,16965.00692,200,3000,,,,,,,,,
200381,381,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,251508.9169,2500,0,52966.71661,1200,800,0,15000,0,0,55011.86393,400,17788.82873,0,0,0,0,0,3600,200,2466.492336,0,20693.09902,300,3500,,,,,,,,,
200382,382,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,260262.0333,2500,0,56796.37673,1200,800,0,15000,0,0,57970.18365,400,18511.59762,0,0,0,0,0,3600,200,2684.853864,0,23918.43162,300,3500,,,,,,,,,
200391,391,,,,,,,,,,,,,,,,,,,,,,,,,,0,1201,251508.9169,2800,500,62464.35821,0,0,700,15000,0,0,55596.57923,400,16738.45272,0,0,0,0,0,2900,500,2750.916722,0,16627.55399,500,3000,,,,,,,,,
200392,392,,,,,,,,,,,,,,,,,,,,,,,,,,0,1201,257390.9565,2800,500,64118.88576,0,0,700,15000,0,0,57214.01238,400,17486.1691,0,0,0,0,0,2900,500,2861.483486,0,17061.57293,500,3000,,,,,,,,,
200393,393,,,,,,,,,,,,,,,,,,,,,,,,,,0,1201,264663.0738,2800,500,65782.87238,0,0,700,15000,0,0,58840.9046,400,18138.15512,0,0,0,0,0,2900,500,2951.877298,0,17598.98303,500,3000,,,,,,,,,
200394,394,,,,,,,,,,,,,,,,,,,,,,,,,,0,1201,264663.0738,3400,600,70155.30885,0,0,700,15000,0,0,58840.9046,400,18897.36269,0,0,0,0,0,2900,500,3108.333967,0,18352.29179,800,3000,,,,,,,,,
200401,401,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,253014.3096,2200,0,51782.61902,0,500,0,15000,0,0,52966.71661,400,18511.59762,0,0,0,0,0,3600,1400,2684.853864,0,23161.21937,400,4000,,,,,,,,,
200402,402,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,271975.1078,2200,0,54123.79074,0,500,0,15000,0,0,56796.37673,400,19350.00136,0,0,0,0,0,3600,1400,2401.815478,0,24681.89851,400,4000,,,,,,,,,
200403,403,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,271975.1078,2200,0,54123.79074,0,900,0,15000,600,0,60680.58577,400,20564.78353,0,0,0,0,0,3600,1400,2401.815478,0,25952.37269,400,4000,,,,,,,,,
200441,441,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,264663.0738,2700,900,59451.57528,0,500,1800,15000,0,0,57428.02111,400,16578.23137,0,0,0,0,0,2500,0,2466.492336,0,17818.0008,200,3500,,,,,,,,,
200442,442,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,282238.2296,2700,900,66605.54757,0,500,1800,15000,0,0,63503.28008,400,17612.31689,0,0,0,0,0,2500,0,2575.6731,0,17928.20115,200,3500,,,,,,,,,
200451,451,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,223520.8734,2000,0,47892.91458,0,200,200,15000,0,1400,48755.02696,400,14713.05721,0,0,500,0,0,1900,0,1925.056287,0,15996.25014,0,3000,,,,,,,,,
200452,452,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,227429.1716,2000,0,48755.02696,0,200,200,15000,0,1400,51356.18774,400,15597.78763,0,0,500,0,0,1900,0,1984.285674,0,16396.55225,0,3000,,,,,,,,,
200461,461,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,227205.3704,2200,700,51132.23633,0,0,200,15500,0,0,51132.23633,400,14652.98951,0,0,0,900,0,2000,0,2060.61219,0,14652.98951,0,3000,,,,,,,,,
200462,462,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,233700.9619,2200,700,51132.23633,0,0,200,15500,0,0,59129.87679,400,16856.19754,0,0,0,900,0,2000,0,2379.148254,0,15219.69684,0,3000,,,,,,,,,
200463,463,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,233700.9619,2200,700,51132.23633,0,0,200,15500,0,0,57582.23085,400,16856.19754,0,0,0,900,0,2000,0,2318.595867,0,15894.01407,0,3000,,,,,,,,,
200464,464,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,233700.9619,2200,700,51132.23633,0,0,200,15500,0,0,56652.38439,400,16856.19754,0,0,0,900,0,2000,0,2279.109609,0,16376.06517,0,3000,,,,,,,,,
200471,471,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,249543.1471,2000,0,49820.15259,900,500,0,15000,0,0,49284.98072,400,17354.36868,0,0,0,0,0,2400,200,2040.869061,0,17354.36868,0,3500,,,,,,,,,
200472,472,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,257543.8042,2000,0,51460.15438,900,500,0,15000,0,0,51744.1314,400,18015.66023,0,0,0,0,0,2400,200,2159.327835,0,18015.66023,0,3500,,,,,,,,,
200481,481,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,229774.0067,1900,0,50755.57347,900,100,500,15000,100,0,51046.11073,400,16013.78173,0,0,0,0,0,2300,700,2060.61219,0,17605.76146,0,3000,,,,,,,,,
200482,482,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,239001.2119,1900,0,52739.30318,900,100,500,15000,100,0,53295.27849,400,16855.6199,0,0,0,0,0,2300,700,2218.557222,0,18461.35884,0,3000,,,,,,,,,
200491,491,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,274875.1908,2300,500,51782.61902,0,500,0,15000,1200,0,56796.37673,400,18026.1817,0,0,0,0,0,2900,200,2358.697572,0,20564.78353,1000,3500,,,,,,,,,
