940006,,,,,,,,,,,,,,3,,,721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<8;8;8;8;8;8;8;8>,,
940007,,,,,,,,,,,,,,3,,,143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<8;8;8;8;8;8;8;8>,,
950101,,,,,,,,,,,,,,3,,,731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{54000101=80},,,<8;8;8;8;8;8;8;8>,,
950102,,,,,,,,,,,,,,3,,,1893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<8;8;8;8;8;8;8;8>,,
950201,,,,,,,,,,,,,,3,,,5361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{54000102=80},,,<8;8;8;8;8;8;8;8>,,
950202,,,,,,,,,,,,,,3,,,3003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<8;8;8;8;8;8;8;8>,,
950301,,,,,,,,,,,,,,3,,,3191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{54000103=80},,,<8;8;8;8;8;8;8;8>,,
950302,,,,,,,,,,,,,,3,,,3201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<8;8;8;8;8;8;8;8>,,
950303,,,,,,,,,,,,,,3,,,3231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<8;8;8;8;8;8;8;8>,,
950401,,,,,,,,,,,,,,3,,,702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{54000104=80},,,<8;8;8;8;8;8;8;8>,,
950402,,,,,,,,,,,,,,3,,,1294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<8;8;8;8;8;8;8;8>,,
950501,,,,,,,,,,,,,,3,,,2233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{54000105=80},,,<8;8;8;8;8;8;8;8>,,
951001,,,,,,,,,,,,,,3,,,312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<8;8;8;8;8;8;8;8>,,
951002,,,,,,50%,50%,50%,,,50%,50%,,3,,,741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<8;8;8;8;8;8;8;8>,,
951003,,,,,,50%,50%,50%,,,50%,50%,,3,,,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<8;8;8;8;8;8;8;8>,,
951004,,,,,,50%,50%,50%,,,50%,50%,,3,,,3673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<8;8;8;8;8;8;8;8>,,
951005,,,,,,50%,50%,50%,,,50%,50%,,3,,,4773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<8;8;8;8;8;8;8;8>,,
951006,,,,,,50%,50%,50%,,,50%,50%,,3,,,4661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<8;8;8;8;8;8;8;8>,,
951007,,,,,,50%,50%,50%,,,50%,50%,,3,,,4671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<8;8;8;8;8;8;8;8>,,
951008,,,,,,50%,50%,50%,,,50%,50%,,3,,,3251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<8;8;8;8;8;8;8;8>,,
951009,,,,,,50%,50%,50%,,,50%,50%,,3,,,144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<8;8;8;8;8;8;8;8>,,
951010,,,,,,50%,50%,50%,,,50%,50%,,3,,,1841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<8;8;8;8;8;8;8;8>,,
951011,,,,,,50%,50%,50%,,,50%,50%,,3,,,1221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<8;8;8;8;8;8;8;8>,,
951012,,,,,,50%,50%,50%,,,50%,50%,,3,,,1231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<8;8;8;8;8;8;8;8>,,
951013,,,,,,50%,50%,50%,,,50%,50%,,3,,,1241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<8;8;8;8;8;8;8;8>,,
951014,,,,,,50%,50%,50%,,,50%,50%,,3,,,3161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<8;8;8;8;8;8;8;8>,,
951015,,,,,,50%,50%,50%,,,50%,50%,,3,,,3171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<8;8;8;8;8;8;8;8>,,
951016,,,,,,50%,50%,50%,,,50%,50%,,3,,,3181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<8;8;8;8;8;8;8;8>,,
951017,,,,,,50%,50%,50%,,,50%,50%,,2,,,783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<8;8;8;8;8;8;8;8>,,
951018,,,,,,50%,50%,50%,,,50%,50%,,3,,,1171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<8;8;8;8;8;8;8;8>,,
951019,,,,,,50%,50%,50%,,,50%,50%,,3,,,5401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<8;8;8;8;8;8;8;8>,,
951101,,,,,,,,,,,,,,3,,,402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{54001101=80},,,<8;8;8;8;8;8;8;8>,,
951102,,,,,,,,,,,,,,3,,,493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{54001101=80},,,<8;8;8;8;8;8;8;8>,,
951103,,,,,,,,,,,,,,3,,,1503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{54001101=80},,,<8;8;8;8;8;8;8;8>,,
951201,,,,,,,,,,,,,,3,,,442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<8;8;8;8;8;8;8;8>,,
951202,,,,,,,,,,,,,,3,,,4853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<8;8;8;8;8;8;8;8>,,
951203,,,,,,,,,,,,,,3,,,1412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{54001202=80},,,<8;8;8;8;8;8;8;8>,,
951204,,,,,,,,,,,,,,3,,,3843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{54001201=80},,,<8;8;8;8;8;8;8;8>,,
951301,,,,,,,,,,,,,,3,,,712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{54001301=80},,,<8;8;8;8;8;8;8;8>,,
951401,,,,,,,,,,,,,,3,,,2043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{54001401=80},,,<8;8;8;8;8;8;8;8>,,
951501,,,,,,,,,,,,,,3,,,3663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{54001501=80},,,<8;8;8;8;8;8;8;8>,,
951502,,,,,,,,,,,,,,3,,,4183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{54001502=80},,,<8;8;8;8;8;8;8;8>,,
