8643,battleChampion,冠军之战,
8644,finalStageTime,21:00正式开始,
8645,battleBeginning,第一轮抢夺开赛倒计时,
8646,roundBattle,第%d轮战斗,
8647,afterFinish,后结束,
8648,sixMankindConstruction,6人施工组,
8649,fourMankindConstruction,4人勘测组,
8650,oneMankindConstruction,1人设计组,
8651,crossUnionFightPrepare,20:50截止选择战场，21:00正式开赛,
8652,preliminaryContest,初赛阶段,
8653,organization,营造团,
8654,homeFloorInfo01,1楼,
8655,homeFloorInfo02,2楼,
8656,homeFloorInfo03,3楼,
8657,homeCurPlan,当前方案,
8658,homeFurnitureNoEnough,家具数量不足,
8659,homeFurnitureEnough,小屋布置已经满了，没有空间可以布置了,
8660,homeChangeHomeName,修改小屋名字,
8661,homeDelSuccess,删除成功,
8662,homeDelPlanTip,#C0x5B545B#是否删除当前方案？,
8663,homeUsePlanTip,#C0x5B545B#确认用方案#C0xF13B54#%s#C0x5B545B#覆盖小屋当前布置吗？,
8664,homeCoverPlanTip,#C0x5B545B#确认用当前布置覆盖方案#C0xF13B54#%s#C0x5B545B#吗？,
8665,homePlanSaveSuccess,方案保存成功,
8666,homeSaveTip,#C0x5B545B#确定保存当前布局？,
8667,homeNoFurnInHome,当前场景没有任何内容,
8668,homePlanHaveIsExit,该布置方案已经存在,
8669,homeSavePlanTip,#C0x5B545B#确认保存当前布置为1个新方案吗？,
8670,homeSaveSuccess,保存成功,
8671,homeChangePlanName,修改方案名字,
8672,homeJieSuo,解锁,
8673,homeUnclockTip,解锁区域未解锁,
8674,homeNotPutDown,该位置无法放下，请选择其他位置,
8675,townShopSearchNill,请输入商品或系列名！,
8676,townRestFull,已回满,
8677,finalTime,项目争夺战将于本周日开启，请每组第一的公会做好准备,
8678,gameOverTitle,本期部屋大作战结束，敬请期待下一期,
8679,crossUnionFightEmbattleTitle,分组保存,
8680,crossUnionFightEmbattleSave,#C0x5b5b5b#%s发生改变是否保存并报名,
8681,crossUnionFightEmbattle1,6人施工组,
8682,crossUnionFightEmbattle2,4人勘测组,
8683,crossUnionFightEmbattle3,1人设计组,
8684,crossUnionFightEmbattleTip1,* 20:50可任意切换报名的工程组和阵容，20:50后锁定，无法修改,
8685,crossUnionFightEmbattleTip2,*拖拽精灵至队伍中的指定位置，即可上阵或者更换队伍中的精灵,
8686,crossUnionFightCardNotEnough,"%s队上阵数量不符合要求,报名失败!",
8687,loseFinalBet,决赛竞猜失败，请收下安慰奖,
8688,losePreBet,初赛四组全部竞猜失败，请收下安慰奖,
8689,unionCrossCraftNotOpen,部屋大作战未开启,
8690,crossUnionFightBetTips1,竞猜时间:,
8691,crossUnionFightBetTips2,开赛周的周五和周日,
8692,person,人,
8693,crossUnionFightNoDistributed,当前无人报名或你所属的公会未参赛！,
8694,crossUnionUnionBattleSucceed,恭喜，你所属公会挺进决赛,
8695,crossUnionUnionNoBattle,无对战记录,
8696,crossUnionUnionNoCheck,本期已开始，可在决赛后查看本期回顾,
8697,crossUnionBattleFailure,争夺失败，您无法参与后续轮次比赛,
8698,crossUnionUnionBattleFailure,很遗憾，所属公会止步于此,
8699,crossUnionUnionBattleOver,该分组工程已结束，请等待其他分组,
8700,battleReportNotData,当前工程无记录,
8701,crossUnionFightTeam,第%s战斗组,
8702,crossUnionFightNotEmbattle,当前阵容已锁定，不可调整,
8703,crossUnionFightDoNotBet,当前时间不可竞猜,
8704,crossUnionFightEmbattle,#C0x5b5b5b#是否选择%s并保存上阵阵容,
8705,crossUnionFightDistributed,%s：%d人,
8706,crossUnionFightCantEmbattle,已过布阵时间不得保存！,
8707,crossUnionNotDissolveUnion,部屋大作战已开启，不可解散,
8708,foreverLimit,（永久限购 %s/%s）,
8709,selectGiftTip,请自选物品组成您的礼包,
8710,townHomeCount,已使用家具：%d件,
8711,luckyEggShopVipNotEnough,贵族等级不足,
8712,luckyEggShopLevelNotEnough,人物等级不足,
8713,luckyEggShopNoCard,拥有该精灵后解锁,
8714,unionCrossCraftNotBet,竞猜尚未开始，无法竞猜,
8715,luckyEggDrawOneMax,本期单抽已达上限,
8716,luckyEggDrawTenMax,本期十连已达上限,
8717,notBet,未竞猜,
8718,betSuccess,竞猜成功,
8719,betFail,竞猜失败,
8720,getFirstPlace,恭喜[%s%s]公会获得第一名,
8721,nextOneChoose,下一个,
8722,chooseLock,确定,
8723,crossUnionNextIssue,下一期开始时间:,
8724,crossUnionOver,玩法已结束,
8725,inCrossUnionBattleNotDecompose,精灵已在报名阵容中，不可分解,
8726,inCrossUnionCombat,部屋大作战中,
8727,townHomeLevelUpSuccess,小屋成功解锁新区域！,
8728,townHomeLevelUpTip,小屋解锁,
8729,townHomeTip02,请先解锁其他区域,
8730,townHomeTip03,小屋装饰家具数量不足%d件,
8731,crossUnionNotOpenBattle,比赛即将开始，当前暂无详情,
8732,settingSceneChange,主场景样式已切换至【%s】,
8733,settingSceneSpecialActivity,当前为节日特殊场景展示，不可自行替换,
8734,cardChipTip05,"锁定数量超过2条, 请您重新选择",
8735,shoppingConfirm,#C0x5b545b#购买#C0xF76B45#%s#C0x5b545b#？,
8736,crossSupremacyRankNoChange,胜点暂无变化,
8737,crossSupremacyWeekAwardTip,每周奖励内容将在周一5点刷新重置,
8738,crossSupremacyGroupRank,战区排行,
8739,crossSupremacyServerRank,全服排行,
8740,crossSupremacyRankPoint,晋级该段位需%d胜点,
8741,crossSupremacyBattleTimes,战斗%d次,
8742,crossSupremacyBattleDate,S%d赛季,
8743,crossSupremacyBattleEnd,本赛季已结束,
8744,winPoint,胜点,
8745,crossSupremacyNotOpen,世界锦标赛尚未开赛！,
8746,crossSupremacyOpenTime,S%d赛季将于%d年%s开启,
8747,crossSupremacyCardNotEnoughTip,需要至少拥有3只精灵才可参赛,
8748,crossSupremacyName,世界锦标赛,
8749,crossSupremacyHaveNotCompSeason,尚没历史赛季,
8750,crossSupremacyBuyMatchTimesTip,#C0xFF5B545B#是否消耗%d#Icommon/icon/icon_diamond.png-56-56#，购买一次匹配次数？,
8751,crossSupremacyGiveUpTip,确定放弃挑战吗？,
8752,crossSupremacyExpMax,经验已满,
8753,crossSupremacyChallengeTimesNotEnough,挑战次数不足,
8754,crossSupremacyBuyTimesMax,已达到购买次数上限,
8755,crossSupremacySeasonTime,本赛季持续时间:,
8756,crossSupremacyNoRes,无资源可领取,
8757,crossSupremacySeasonEnd,赛季已结束,
8758,crossSupremacyEliteCardMoreThanTwo,同一张精英卡只能上阵两次,
8759,crossSupremacyEliteCardMax,同一阵容中精英卡牌不能超过%d只,
8760,crossSupremacyEliteTip1,#C0x5B545B#本期#C0xFF0000#%s#C0x5B545B#等系列不能作为精英宝可梦,
8761,crossSupremacyEliteTip2,*布阵中可以自由选%d只宝可梦作为精英宝可梦，精英宝可梦在不同的阵容中额外使用一次（最多可使用两次）， 每个队伍中，精英宝可梦的数量最多为2只,
8762,townFactoryCardDuty,精灵值班,
8763,townFactoryDutyeExit,确定保存当前调整后退出吗？,
8764,townFactoryEmptySeat,位置已空出,
8765,townFactoryEndWork,停止工作中,
8766,townFactoryUpdateCondition,#C0x5B545B#%s等级升至%d需要满足：\n,
8767,townFactoryBuildingUpdate,建筑升级,
8768,townFactoryCancelOrder,确定立即结束订单吗？受到临时收工的影响，本次获得：%s*%d（未使用到的消耗道具将返还）,
8769,townFactoryLockSeat,该位置还未解锁！,
8770,townFactoryReceiveAwardFirst,请先收取产出资源!,
8771,townFactoryCardRest,确定将精灵%s换下休息嘛？,
8772,townHomeFigureInfo,自己,
8773,townHomePreView01,小院预览中,
8774,townHomePreView02,屋内预览中,
8775,townHomeTip05,当前方案类型不匹配,
8776,homeFloorInfo04,庭院,
8777,attackBattleArray,进攻阵容,
8778,defenceBattleArray,防守阵容,
8779,inCrossSupremacy,世界锦标赛队伍中,
8780,inCrossSupremacyDecompose,精灵正在世界锦标赛伍中，无法分解,
8781,townHomeYardTip01,院子区域还没解锁，请先解锁院子,
8782,matchNoEnemy,未匹配到对手,
8783,totem,秘境图腾,
8784,crossSupremacyWeekAward,每周奖励,
8785,reachToRank,排名达到,
8786,finalRankAward,最终排名奖励,
8787,finalStateAward,最终段位奖励,
8788,crossSupremacyStageAwardTip,系统会根据你在赛季结算日22时的段位，通过邮件发放该奖励,
8789,crossSupremacyRankAwardTip,系统会根据你在赛季结算日22时的排名，通过邮件发放该奖励,
8790,crossSupremacyAwardClose,赛季开赛后才可以查看,
8791,embattleEmptyTip,阵容不能为空,
8792,defaultFeedbackText,问题描述.,
8793,additionalPromotionTitle,个体值增益,
8794,additionalPromotionDescribe,个体值六维属性额外各提升%s,
8795,totemNatureAdditionText,精灵加成,
8796,totemExAttr,额外:,
8797,totemNotHave,没有图腾鸭,
8798,totemNormal,普通形态,
8799,totemSpecial,异色形态,
8800,titleContinuedNextSeason,有效期：持续到下个赛季结算,
8801,crossSupremacyNotOpenTip,当前匹配未开放，请仔细查看主界面匹配时间,
8802,activedTotemStone,已激活秘符前置,
8803,advanceTotemStone,含异色图腾前置,
8804,addtionTotemStone,含额外属性前置,
8805,totemState,图腾：%s,
8806,ableToInsetTotem,可置入图腾：%s,
8807,canNotBeQuickInsetTotem,暂无可置入图腾,
8808,canActiveTotem,将激活秘符数:%d,
8809,insetTotemStone,被置入秘符数:%d,
8810,costTotem,消耗图腾数:%d,
8811,sureToInsetTotem,本次将在%s中置入%d个图腾，确定置入吗？,
8812,insetTotemSuccess,快捷置入成功！,
8813,totemInserted,已置入,
8814,totemNotInsert,未置入,
8815,effortExtraAdvance,突 破,
8816,effortExtraTips,现可突破努力值，继续提升极限努力值培养·,
8817,effortExtra,极限努力值,
8818,effortExtraNeedLv,精灵需要达到%d级可突破,
8819,effortExtraItemLess,材料不足无法升级,
8820,effortExtraLvMax,已到最大等级,
8821,effortExtraLvUp,%s上限: %d,
8822,effortExtraLvUpMax,当前培养达到最大值，请突破极限努力上限!,
8823,unlockTownFirst,请先解锁家园,
8824,townExtraEffect,额外效果,
8825,townExplorationSkill,探险技能,
8826,townCardSkillConditionStar,精灵星级达到,
8827,townCardSkillConditionAdvance,精灵突破达到,
8828,townExplorationlockTip,探险器将在+%d后解锁,
8829,effortExtraLv,极限等级%d,
8830,townShopHomeLevelCondition,小屋等级需达到,
8831,townShopCenterLevelCondition,市中心等级需达到,
8832,effortExtraChange,双方的极限努力值将会交换,
8833,effortValNeedMax,努力值达到最大阶段即可解锁继承部分,
8834,townExplorationFound,"当前探索阶段：%s,可能发现：",
8835,townExplorationTeamMax,上阵队伍已满！,
8836,townExplorationCostNotEnough,甜点不足！,
8837,townExplorationSureRecall,确定要召回队伍精灵嘛？,
8838,townExplorationHaveTeamMax,已拥有最多探险小队数量,
8839,townExplorationTeamAdd,探险小队数量+,
8840,townExplorationSpirit,探险精神,
8841,perseverance,锲而不舍,
8842,townExplorationSkillUpgradeNeed,%s技能升级需要：,
8843,townCardEnergyNotEnough,精力不足,
8844,townExplorationUnlockCondition,解锁条件：%s,
8845,townExplorationAreaMax,该地区探索度已达上限！,
8846,townExplorationCanFound,可探索发现新东西,
8847,townCollectionFirstAdd,(首次获得经验+%d),
8848,townCollectionFirstAddSeries,(收藏经验+%d),
8849,townBuildingUpgradeItemTip,升级材料不足！,
8850,townBuildingUpgradeConditionTip,升级条件不满足！,
8851,townFactoryOrderCostNotEnough,消耗材料不足！,
8852,townYardUnclock,庭院未解锁,
8853,townHomeInHome,屋内,
8854,townHomeInYard,屋外,
8855,townHomeForceMoveTip,#C0xF13B54#（部分家具在其他楼层将会强制移到该层）,
8856,townHomePlanUseTip,方案使用成功,
8857,townHomePlanCoverTip,方案覆盖成功,
8858,crossSupremacyEliteIllegalTip,%s不可作为精英卡，请重新选择,
8859,townSelectExploresTip01,#C0x5B545B#探险器技能对于探险有额外加成效果， 确认不选择一个探险器吗？,
8860,townSelectExploresTip02,未选择,
8861,townExplorationTip01,探险出发成功,
8862,townExplorationHaveNoExplore,没有解锁探险技能的探险器，无法选择！,
8863,townExplorationTip02,#C0x5B545B#是否需要重新调整？#C0xF76B45#若重新调整#C0x5B545B#，则在改步骤之后的#C0xF76B45#内容将重置#C0x5B545B#。,
8864,townExplorationTip03,当前甜点不足，无法选择该方案！,
8865,townExplorationTaskTitle01,快速探险,
8866,townExplorationTaskTitle02,正常探险,
8867,townExplorationTaskTitle03,全方位探险,
8868,activeTotemStone,可置入图腾前置,
8869,townHomeSaveTip04,#C0x5B545B#您的布置有改动，需要保存退出吗？,
8870,townCenterUpTip,"#C0x5B545B#本次升级耗时%s,消耗道具：",
8871,townSkillNowEffect,当前效果：,
8872,townSkillNextEffect,下一阶段效果：,
8873,townExplorationEmbattle,已选择:%d/%d,
8874,efficient,生产效率,
8875,inventory,库存上限,
8876,energyExpend,值班消耗精力,
8877,unlockSeat,值班工位,
8878,slotCapacityAdd,生产效率普通加成,
8879,slotStockAdd,库存上限普通加成,
8880,slotTimeAdd,订单市场普通缩减,
8881,townFactorySeatUnlockTip,值班位置未开放，请升级该建筑的等级来解锁值班位置吧！,
8882,totemCanInsert,可置入图腾:,
8883,totemTips,*本次置入成功后秘符可被激活!,
8884,townFactorySkillMatch,技能生效中,
8885,townFactorySkillNoMatch,技能不匹配,
8886,townFactorySkillAddEffect,普通加成生效，共省时：,
8887,townFactoryNormalAddEffect,普通加成生效，共省时：,
8888,townFactoryNormalAndSkillAddEffect,"普通加成,技能加成生效，总时间：",
8889,townHomeUnlockTip01,%s需要等级达到%d级,
8890,townHomeUnlockTip02,小屋内布置的家具数量达到%d件,
8891,townHomeUnlockTip03,未知探险中%s探索度达到%d级 %s 阶段,
8892,townCenterUnlockBuilding,"*升级后,解锁",
8893,townCenterUnlockBuildingScuuess,*成功解锁,
8894,townTopuiClickLockTip,请先解锁该建筑才可跳转！,
8895,townHomeUnlockInfo,#C0x5B545B#小屋升级，需要达到以下条件并消耗：\n %s,
8896,townOrderCostNotEnough,道具不足，无法增加!,
8897,townCanNotLevelUp,道具不足，无法进行升级!,
8898,townExploration,探险基地,
8899,totemExAttrTips,额外加成只对第一属性是对应元素的精灵生效,
8900,signetLevelSpecialEn,级,
8901,townHomeFurnSeriesTip,【%s】系列,
8902,townHomeAreaUnlockTip01,小屋等级%d解锁%s区域,
8903,townHomeAreaUnlockTip02,"家具解锁,",
8904,townHomeAreaUnlockTip03,"%s区域解锁,",
8905,townHomeAreaUnlockTip04,小屋已达最大等级,
8906,totemTownExplorationUnlock,达到%d级并且家园-未知探险玩法解锁后解锁该系统,
8907,totemNotQuality,未拥有该品质图腾,
8908,noChooseTotem,没有选中任何图腾,
8909,totemResolve,#C0x5B545B#已选择#C0xF76B45#紫色或者紫色以上的品质#C0x5B545B#分解，是否继续？,
8910,townBuildingLevelUpTip02,%s升级，需要达到以下条件并消耗：,
8911,townHomeUnlockTip04,#C0x5B545B#%s需要等级达到#C0x5C9970#%d/%d级#Icity/card/evolution/logo_tick1.png-50-50#,
8912,townHomeUnlockTip05,#C0x5B545B#%s需要等级达到#C0xF76B45#%d/%d级【未完成】,
8913,townHomeUnlockTip06,#C0x5B545B#小屋中布置家具数量达#C0x5C9970#%d/%d件#Icity/card/evolution/logo_tick1.png-50-50#,
8914,townHomeUnlockTip07,#C0x5B545B#小屋中布置家具数量达#C0xF76B45#%d/%d件【未完成】,
8915,townCanNotChooseCard,你还尚未拥有可上阵的精灵！,
8916,townHomeLevelUpTip02,%s将升级到%d级，将获得以下变化:,
8917,lightingNewYearNumber,剩余点亮次数：%d,
8918,lightingNewYearRiddles,猜灯谜,
8919,lightingNewYearNextTopic,%ds后切换到下一题,
8920,lightingNewYearLanternRiddles,灯谜,
8921,townCollectionExpFirst,(首次获得收藏经验+%d),
8922,townCollectionExpFirstAndRepeat,"(首次获得收藏经验+%d,重复+%d)",
8923,yyBetAward1,竞猜%d次,
8924,yyBetAward2,发弹幕%d次,
8925,yyBetAward3,竞猜胜利%d次,
8926,yyBetAward4,竞猜失败%d次,
8927,yyBetAward5,一天赛事全胜,
8928,yyBetAward6,竞猜翻盘局%d次,
8929,yyBet,对战竞猜,
8930,yyBetNotStart,即将开赛,
8931,yyBetBattling,对战中,
8932,yyBetBattleEnd,对战结束,
8933,yyBetTipNotEnough,当前竞猜积分不足，无法购买,
8934,odds,赔率：,
8935,explorerTownSkillLockTip,%s+%d后解锁,
8936,yyBetExchangeRmbLimit,钻石兑换已经达到上限！,
8937,yyBetRmbNotEnough,钻石不足，无法兑换！,
8938,yyBetExchangeRmb,是否消耗 %d #Icommon/icon/icon_diamond.png-85-85# 兑换 %d #Iactivity/yybet/icon_dzjc_jcdb.png-90-90#,
8939,yyBetGetCoin,获得竞猜代币%d,
8940,yyBetExchangeGoldLimit,金币兑换已经达到上限！,
8941,yyBetGoldNotEnough,金币不足，无法兑换！,
8942,yyBetExchangeGold,是否消耗%d金币兑换%d竞猜代币,
8943,yyBetPoint,竞猜积分：%d,
8944,yyBetWin,战绩：%d,
8945,yyBetExceed,超越了%d%%的玩家,
8946,yyBetAllMatch,全部赛事,
8947,yyBetMyMatch,我的竞猜,
8948,yyBetOpenMatch,即将开赛,
8949,yyBetCoin,竞猜代币,
8950,yyBetExchange,每日限制: %d/%d,
8951,townHomeLvUpTip,我的小屋等级提升后，精灵小憩将升级以下内容：,
8952,cityLightingNewYearTip1,摇摇晃晃，谁来点灯笼呢？,
8953,cityLightingNewYearTip2,跟着我一起去点灯笼,
8954,homeTownRenameSuccess,小屋改名成功,
8955,seekpokemonNotNumber,翻牌次数用尽，请获取次数,
8956,seekpokemonNumberOutside,8次以外,
8957,seekpokemonNumberWithin,8次以内,
8958,seekpokemonAccomplishmentTask,成就任务,
8959,seekpokemonRule,将规定寻找的精灵在任意横竖斜连成一条线,
8960,seekpokemonFinish,本次逃跑的精灵已全部找回了,
8961,townHomeExplorationInfo01,探索度+%d,
8962,lightingNewYearAward,【关闭后可获取奖励】,
8963,seekpokemonGetNumber,获得寻找精灵次数%d次,
8964,crossSupremacyCaidan, #C0x60C456#资源产出提升%s\n#C0x5B545B# 将在#C0xF76B45#%s#C0x5B545B#后过期,
8965,yyBetBarrageIntervalTip,弹幕发送太频繁了，休息一下！,
8966,yyBetBarrageEmptyTip,弹幕内容不能为空,
8967,yyBetBarrageOverTip,竞猜已结束，无法发送弹幕,
8968,yyBetNotEnoughTip,#C0x5B545B#您没有足够的#C0xF0931A#竞猜代币\n#C0x5B545B#是否跳转兑换界面？,
8969,yyBetRedTip,#C0x5B545B#是否选择竞猜#C0xFF002F#%s\n#C0x5B545B#竞猜#C0xF0931A#%d竞猜代币\n#C0xB7B09E#竞猜后无法更改\n#C0xB7B09E#你确定要进行操作吗？,
8970,yyBetBlueTip,#C0x5B545B#是否选择竞猜#C0x2FA7F3#%s\n#C0x5B545B#竞猜#C0xF0931A#%d竞猜代币\n#C0xB7B09E#竞猜后无法更改\n#C0xB7B09E#你确定要进行操作吗？,
8971,yyBetFail,竞猜失败,
8972,townHomeExplorationInfo02,(不匹配),
8973,newYearGift,节日礼盒,
8974,sunny,晴天,
8975,townHomeCardStatus02,小憩中,
8976,townHomeCardStatus03,停止中,
8977,townHomeNoSkillInfo01,#C0x5B545B#无：即精灵未拥有家园技能\n\n,
8978,townHomeNoSkillInfo02,未解锁：当前不可见，家园技能解锁后方可显示,
8979,townRestFirstCome,点击小憩添加精灵休息鸭！,
8980,onlineFightBanTip5,1.战斗中的全局加成,
8981,onlineFightBanTip6,2.阿尔宙斯会在战斗每个大回合后，为战斗双方持续施加1层“裁决之力”效果，并会在一定回合后每个大回合开始前造成当前血量比例的固定伤害,
8982,onlineFightBanTip7,3.该效果为“最终伤害易伤”和“治疗效果降低”，随回合增加效果会逐渐增强,
8983,rulingPower,裁决之力,
8984,totemInfo,\n*可激活秘符 %d/%d次：\n,
8985,townExploreTip03,最低需要%d甜点才能出战,
8986,settingBattleSimplify,战斗简化,
8987,settingBattleIcon,隐藏战斗图标,
8988,settingBattleText,隐藏战斗文字,
8989,normalEffortSum,普通努力值总和,
8990,limitEffortSum,极限努力值总和,
8991,effortAdvanceCurrent,当前阶段,
8992,totemEnergyCollect,积攒能量到达%d：,
8993,summerEmbattleTip,%s使用的精灵为系统提供的关卡专用精灵，与自身养成度无关,
8994,technologyCoreNo,无探险器属性加成,
8995,technologyCore,%s探险器全组件属性提升,
8996,townFreeFinish,免费加速,
8997,textEXP,经验,
8998,textVIP,贵族,
8999,eliminateToLe,消消乐,
9000,annualChallenge,不可思议挑战,
9001,annualChallengeSubTitle,Mysterious Challenge,
9002,townSupermarket,超级市场,
9003,townSupermarketTip,*提升市中心等级可解锁更多商品哦！,
9004,textLv,等级,
9005,textLv1,级,
9006,textVIP1,贵族,
9007,textLv2,等级,
9008,textMax,最大,
9009,textFrom,来自:,
9010,textUpRace,概率提升属性,
9011,noElement,当前无可消除组,
9012,noPhysicalPowerElement,体力不足，无法移动,
9013,buyPhysicalPower,#C0x5b545b#是否花费%d#Icommon/icon/icon_diamond.png-56-56#购买%d点体力值？,
9014,energySupplement,体力补充,
9015,energyRestrictionsBuy,#C0xF76B45#(今日限购: %d/%d),
9016,townQuickFinish,快速升级,
9017,activityRoleDayAward,"%s亲爱的%s：\n		时间如流水白驹过隙，转眼间我们已经一起度过了#C0x60C456##Pfont/youmi1.ttf# %d %s#Pfont/youmi.ttf#天时间，感谢您的一路陪伴！\n为您准备了以下礼物，祝您游戏愉快！",
9018,lvNowAndMax,%s级/%s级,
9019,txtRarityC,C,
9020,txtRarityB,普通,
9021,txtRarityA,稀有,
9022,txtRarityS,精英,
9023,txtRaritySS,史诗,
9024,txtRaritySSS,神话,
9025,slowEnergySupplement,每1点体力恢复,
9026,townCostNotEnough,未集齐！,
9027,megaTitle1,羁绊进化,
9028,megaTitle2,超进化,
9029,fetterTips,*该途径至多可获得一只%d星%s,
9030,fetterNotEnoughTips,羁绊进化精灵条件不满足,
9031,townHomeVisit,拜访小屋,
9032,fishingLvTip,需要钓鱼等级达到,
9033,fishingLvTip2,2.钓鱼等级达到,
9034,townHomeDecorate,装饰度：,
9035,textBoss,首领,
9036,explorerAdvanceCoreLevelCondition,#C0x5B545B#机甲核心等级达到#%s#%d#C0x5B545B#级,
9037,explorerAdvancePreDotCondition,#C0x5B545B#%s等级达到#%s#(%d/%d),
9038,explorerAdvance,核心强化,
9039,explorerAdvanceCore,机甲核心,
9040,explorerAdvanceTree,科技树,
9041,explorerAdvanceCurDots,科技点：,
9042,explorerAdvanceRestTree,重置科技树，需要消耗,
9043,townHomeVisitLike,点赞成功，对方已收到你送出的花,
9044,townHomeVisitLiked,今天已经给他点过赞啦,
9045,townHomeVisitLikeLimit,本周点赞次数已用完,
9046,summerChallengeGain,获得“%s”称号,
9047,townVisit,拜访,
9048,townVisitTab2,跨服访问,
9049,townVisitTab3,好友访问,
9050,homeVistRecord1,来参观了你的家,
9051,homeVistRecord2,，并给你送上了礼赞之花！,
9052,homeVistTip1,没有开放拜访的好友呀！,
9053,homeVistTip2,查无此人呀！,
9054,homeVistTip3,近期没有访客记录呀！,
9055,homeVistLikeAwardDesc,本周赠送礼赞之花达到%s/%s朵，可领取,
9056,townHomeOtherName,的小屋,
9057,elementShopAutomaticallyRefresh,可使用游戏内积分购买道具，花费积分不影响排名,
9058,elementPhysicalPowerRecover,后恢复1点体力,
9059,rarityUnknow1,图腾·普,
9060,rarityUnknow2,图腾·良,
9061,rarityUnknow3,异色图腾·优,
9062,rarityUnknow4,异色图腾·神,
9063,homeVistFloorNotUnlock,Ta还未解锁该楼层,
9064,fetterTips2,进化后不消耗该精灵，且不可作为Z觉醒和超进化材料,
9065,homeVisitGain,获得,
9066,homeVisitNoRank,暂时没有玩家信息哦！,
9067,homeVisitRankCommonServer,同服排名,
9068,homeVisitRankAllServer,跨服排名,
9069,homeVisitRankMyFriend,好友排名,
9070,megaHouse2,羁绊进化,
9071,crossunionfightWait,进行中请稍候,
9072,Limit,限定,
9073,totemDraw,图腾寻觅,
9074,otherLimit,额外限定,
9075,exchangeTotem,兑换图腾,
9076,exchangeGift,兑换礼盒,
9077,exchangeDrawSix,再抽6次,
9078,todayDrawItemTimesLessSix,今日可寻觅次数不足6次,
9079,totemExchange,额外兑换,
9080,totemPreviewType3,蓝色品质图腾,
9081,totemPreviewType4,紫色品质图腾,
9082,totemPreviewType5,橙色品质图腾,
9083,totemPreviewType6,红色品质图腾,
9084,todayDrawTotemLimit,今日寻觅次数已达上限,
9085,advanceAdditionModule,核心提升探险器组件属性%s,
9086,dailyAssistantTotemDraw,免费寻觅：,
9087,techTreeResetting,重置科技,
9088,techTreeResettingDescribe,重置后返回所有科技点,
9089,techTreeNotEnough,科技点不足，无法升级,
9090,easyDesc,简,
9091,detailDesc,详,
9092,techTreeCost,当前科技树已投入科技点：,
9093,townHomeUnlockTip08,累计在许愿池内进行许愿次数需要达到%s/%s天,
9094,townHomeUnlockTip09,#C0x5B545B#累计在许愿池内进行许愿次数需要达到#C0x5C9970#%s/%s天#Icity/card/evolution/logo_tick1.png-50-50#,
9095,townHomeUnlockTip10,#C0x5B545B#累计在许愿池内进行许愿次数需要达到#C0xF76B45#%s/%s天【未完成】,
9096,townWishLevelUpDesc,愿望盒解锁新愿望,
9097,townWishUnlockLevel,许愿池等级.%s开启,
9098,townWishBoxSure,确认其为本次许愿愿望奖励吗？该愿望需要达到许愿进度%s，每次许愿消耗%s,
9099,townWishBoxSelected,愿望已选择,
9100,townWishBoxTip,请先获得当前的许愿奖励吧！,
9101,townWish,许愿池,
9102,townWishTip,请先许愿，选择一个想要的东西吧！,
9103,townWishCostTip,请先将花费材料准备充足哦！,
9104,townWishCost,花费: %s,
9105,townWishCurProgress,当前目标的许愿进度: %s,
9106,townWishProgress,许愿进度,
9107,townWishProgressExtra,许愿进度额外,
9108,townWishEvent1,获得意外奖励,
9109,townWishEvent2,回退部分许愿花费,
9110,onlineFightLimitTips,已有同类精灵，无法备选,
9111,seekSpriteProgress,本轮寻找目标:,
9112,itemDescType,打开后可选择%s其中之一,
9113,totemTab,查看图腾,
9114,totemEffectTab,查看属性,
9115,totemReusedOrLack,该秘符中有图腾被其他秘符优先选用导致数量不足，无法勾选！,
9116,totemCannotActivate,当前没有秘符可被激活！,
9117,totemCanMaxActive,已勾选可激活秘符：%d,
9118,totemEmptyTips,请至少勾选1个秘符激活！,
9119,originalInterface,原 始,
9120,simplifiedInterface,精 简,
9121,explorerAdvanceInfoUp,组件属性提升,
9122,townWishDailyTip,今日已许愿，请明天再来,
9123,partyInfoConfirm,派对信息确认,
9124,partyAwardNum,%s人参与,
9125,partyPrepare,派对筹办,
9126,partyNameSet,本次%s的派对主题名字是,
9127,fetterTips3,#C0x5B545B#进化为#C0xF76B45#%s#C0x5B545B#后，#C0xF76B45#%s#C0x5B545B#不能作为其他精灵Z觉醒与超进化材料，是否需要继续？,
9128,zawakeNeedMax,觉醒碎片已达所需数量！,
9129,zawakeAutoText,#C0x5b545b#（阶段#C0xF76B45#%s #C0x5b545b#所需：%d/%d）,
9130,fetterFragmentTips,*该碎片不能转通用的高级Z觉醒碎片,
9131,productionTeamUnlock,加工厂内所有值班位置开启后该功能开放！,
9132,partyEffectDesc,派对效果：立即恢复%s只精灵精力%s,
9133,partyEffectTips,选择的精灵体力已恢复！,
9134,myUnion,我的公会,
9135,inviteRandom,随机邀请,
9136,partyInviteTips,暂时无人可邀请鸭~,
9137,partyNoUnion,暂时还没有公会鸭~,
9138,partyUnionNoInvite,公会暂无可邀请成员鸭~,
9139,partyNoInvite,暂时无人可邀请鸭~,
9140,partyListEffect,立即恢复%s只精灵%s精力,
9141,partyNoRoom,目前还没有派对房间鸭~,
9142,NormalSort,默认排序,
9143,QualitySort,优先品级,
9144,peopleLargeFirstSort,优先人多,
9145,peopleSmallFirstSort,优先人少,
