变量名,type,desc,icon,title,targetType,targetArg,targetArg2,targetDisplay,levelReq,vipReq,languages,sortWeight,group,rankInGroup,point,awardArgs,goToPanel
默认值,0,"""""","""""","""""",1,,,"""""",1,0,<cn;tw;en;vn;th;kr>,0,0,0,0,{},
任务ID,任务类型,任务描述,任务图标,任务标题,任务目标类型,任务目标参数,任务目标参数2,任务目标显示参数,等级限制,vip限制,语言区域,顺序,任务组,任务组排序,活跃度点数,奖励物品表,前往类型枚举:5位数关卡ID-关卡10000为主线不限关10100为主线第一章20000为困难不限关  gainWay获得途径   shop商店activity活动界面roleLogo头像界面figure个人形象界面gainGold点金界面recharge充值界面gainStamina购买体力friend好友界面cardBag背包界面strengthen还有培养界面handbook图鉴界面任意英文-数字表示其页签
5009,1,累计消费300钻石,city/task/icon_actionup.png,普通返利,21,300,,300,20,,,,5009,10,10,{role_exp=100;gold=50000},
5010,1,进行3次抽卡,city/task/icon_actionup.png,求贤若渴,45,3,,3,20,,,,5010,11,10,{role_exp=60;gold=12000},drawCard
5011,1,聚宝1次,city/task/icon_actionup.png,我是守财奴,18,1,,1,15,,,,5011,12,5,{role_exp=60;gold=6000},gainGold
5012,1,购买1次体力,city/task/icon_actionup.png,必须买上几管,26,1,,1,10,,,,5012,13,10,{role_exp=60;gold=6000},gainStamina
5013,1,公会捐献一次,city/task/icon_social.png,建设公会,55,1,,1,20,,,,5013,14,5,{coin3=60;gold=2000},contribute
5014,1,进行一次钓鱼,city/task/icon_actionup.png,愿者上钩,108,1,,1,65,,<cn;kr;en;tw>,,5014,15,5,{535=60;gold=10000},fishing
,,,,,,,,,,,,,,,,,
5100,,强化任意饰品3次,city/task/icon_ycl.png,闪亮装饰,38,3,,3,10,,,,5004,5,5,{role_exp=30;gold=10000},strengthen-equipStrengthen
5902,,累计消费880钻石,config/item/icon_zsd.png,豪华返利,21,880,,880,,5,,,5902,1,,{rmb=128},
5903,,每日上线领取饰品抽卡钥匙,config/item/icon_jys.png,饰品钥匙,15,1,,1,,8,,,5903,4,,{503=1},
5904,,每日上线领取天赋点,config/item/icon_tfd.png,天赋点,15,1,,1,,10,,,5904,3,,{talent_point=1},
5905,,每日上线领取万能碎片,config/item/icon_debris.png,万能碎片,15,1,,1,,7,,,5905,2,,{502=1},
5906,,每日上线领取神兽万能碎片,config/item/icon_debris2.png,神兽万能碎片,15,1,,1,,13,,,5906,1,,{521=1},
5907,,进行3次符石抽取,city/task/icon_actionup.png,获取符石,105,3,,3,66,,,,5907,11,10,{role_exp=60;gold=12000},gemDraw
5908,,每日上线领取符石精华,config/item/icon_fsjh.png,符石精华,15,1,,1,,11,,,5908,6,,{529=200},
5909,,每日上线领取抽卡币,city/task/icon_actionup.png,抽卡币,15,1,,1,,14,,,5909,7,,{6110=1},
5910,,每日上线领取神兽碎片,city/task/icon_actionup.png,神兽碎片,15,1,,1,,16,,,5910,8,,{6109=1},
5911,,每日上线领取橙色百变怪碎片,city/task/icon_actionup.png,橙色百变怪碎片,15,1,,1,,15,,,5911,9,,{29002=2;gold=1000000},
5912,,每日上线领取Z觉醒碎片,city/task/icon_actionup.png,Z觉醒碎片,15,1,,1,70,17,,,5912,10,,{59003=1},
5913,,每日上线领取神兽万能碎片,config/item/icon_debris2.png,神兽万能碎片,15,1,,1,,18,,,5913,11,,{521=1},
5914,,每日上线领取限时抽卡券,city/task/icon_actionup.png,限时抽卡券,15,1,,1,,19,,,5914,12,,{526=1;541=1},
5915,,每日上线领取携带核心,city/task/icon_actionup.png,携带核心,15,1,,1,,20,,,5915,13,,{59003=1;6071=1},
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,1,每日无限塔挑战10次,city/task/icon_social.png,无限塔,93,10,,10,,,,,,31,10,{coin3=60;gold=2000},endlessTower
,1,完成一次净化精灵,city/task/icon_action.png,净化黑暗,66,1,,1,,,,,,15,10,{role_exp=10;gold=10000},cloneBattle
,1,累计消费880钻石,city/task/icon_actionup.png,豪华返利,21,880,,880,,5,,,,16,10,{role_exp=100;rmb=100},
,1,每日上线领取天赋点,city/task/icon_actionup.png,领取天赋,15,1,,1,,10,,,,17,10,{talent_point=1},
,1,每日上线领取万能碎片,city/task/icon_actionup.png,领取万能碎片,15,1,,1,,13,,,,18,10,{502=1},
,1,领取精灵宝箱钥匙,city/task/icon_actionup.png,神奇钥匙,15,1,,1,,8,,,,30,10,{520=1},
,1,每日上线领取神器能量之魂,city/task/icon_actionup.png,每日送神器能量,15,1,,1,,16,<cn>,,,18,10,{411=20},
,1,每日上线领取小丑皇封印箱,city/task/icon_actionup.png,封印箱大放送,15,1,,1,,17,<cn>,,,18,10,{633=1},
,1,每日上线领取特权币,config/item/icon_tqb.png,特权币,15,1,,1,,3,,96,5901,5,,{453=20},
,1,累计消费880钻石,config/item/icon_zsd.png,豪华返利,21,880,,880,,5,,100,5902,1,,{rmb=128},
,1,每日上线领取饰品抽卡钥匙,config/item/icon_jys.png,饰品钥匙,15,1,,1,,8,,98,5903,4,,{503=1},
,1,每日上线领取天赋点,config/item/icon_tfd.png,天赋点,15,1,,1,,10,,97,5904,3,,{talent_point=1},
,1,每日上线领取万能碎片,config/item/icon_debris.png,万能碎片,15,1,,1,,7,,99,5905,2,,{502=1},
,1,每日上线领取神兽万能碎片,config/item/icon_debris2.png,神兽万能碎片,15,1,,1,,13,,101,5906,1,,{521=1},
,1,进行3次符石抽取,city/task/icon_actionup.png,获取符石,105,3,,3,66,,<cn;kr;en;tw>,,5907,11,10,{role_exp=60;gold=12000},gemDraw
,1,每日上线领取符石精华,config/item/icon_fsjh.png,符石精华,15,1,,1,,11,<cn;kr;en;tw>,102,5908,6,,{529=200},
,1,每日上线领取抽卡币,city/task/icon_actionup.png,抽卡币,15,1,,1,,14,<cn>,103,5909,7,,{6110=1},
,1,每日上线领取神兽碎片,city/task/icon_actionup.png,神兽碎片,15,1,,1,,16,<cn>,104,5910,8,,{6109=1},
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,1,强化任意饰品3次,city/task/icon_ycl.png,闪亮装饰,38,3,,3,10,,,,5004,5,5,{role_exp=30;gold=10000},strengthen-equipStrengthen
,1,技能升级3次,city/task/icon_ycl.png,又变强力啦,34,3, ,3,,,,,5007,1,5,{role_exp=70;gold=5000},strengthen-5
,1,强化任意饰品1次,city/task/icon_ycl.png,闪亮装饰,38,1,,1,1,,,,5004,1,5,{role_exp=5;gold=10000},strengthen
,1,强化任意装备1次,city/task/icon_ycl.png,,38,1,,1,1,,,,5005,1,,{role_exp=5;gold=10000},
,1,强化任意装备2次,city/task/icon_ycl.png,,38,2,,2,1,,,,5006,1,,{role_exp=10;gold=10000},
,,,,,,,,,,,,,,,,,
,0,测试经验获取任务-人物到达1级,ICON/task/task.png,,1,1,,1,1,,,,2000,1,,{role_exp=6},10000
,0,测试经验获取任务-人物到达2级,ICON/task/task.png,,1,1,,1,1,,,,2000,2,,{role_exp=6},10000
,0,测试经验获取任务-人物到达3级,ICON/task/task.png,,1,1,,1,1,,,,2000,3,,{role_exp=6},10000
,0,测试经验获取任务-人物到达4级,ICON/task/task.png,,1,1,,1,1,,,,2000,4,,{role_exp=6},10000
,0,测试经验获取任务-人物到达5级,ICON/task/task.png,,1,1,,1,1,,,,2000,5,,{role_exp=6},10000
,0,测试经验获取任务-人物到达6级,ICON/task/task.png,,1,1,,1,1,,,,2000,6,,{role_exp=6},10000
,0,测试经验获取任务-人物到达7级,ICON/task/task.png,,1,1,,1,1,,,,2000,7,,{role_exp=6},10000
,0,测试经验获取任务-人物到达8级,ICON/task/task.png,,1,1,,1,1,,,,2000,8,,{role_exp=12},10000
,0,测试经验获取任务-人物到达9级,ICON/task/task.png,,1,1,,1,1,,,,2000,9,,{role_exp=12},10000
,0,测试经验获取任务-人物到达10级,ICON/task/task.png,,1,1,,1,1,,,,2000,10,,{role_exp=12},10000
,0,测试经验获取任务-人物到达11级,ICON/task/task.png,,1,1,,1,1,,,,2000,11,,{role_exp=18},10000
,0,测试经验获取任务-人物到达12级,ICON/task/task.png,,1,1,,1,1,,,,2000,12,,{role_exp=30},10000
,0,测试经验获取任务-人物到达13级,ICON/task/task.png,,1,1,,1,1,,,,2000,13,,{role_exp=40},10000
,0,测试经验获取任务-人物到达14级,ICON/task/task.png,,1,1,,1,1,,,,2000,14,,{role_exp=50},10000
,0,测试经验获取任务-人物到达15级,ICON/task/task.png,,1,1,,1,1,,,,2000,15,,{role_exp=60},10000
,0,测试经验获取任务-人物到达16级,ICON/task/task.png,,1,1,,1,1,,,,2000,16,,{role_exp=70},10000
,0,测试经验获取任务-人物到达17级,ICON/task/task.png,,1,1,,1,1,,,,2000,17,,{role_exp=80},10000
,0,测试经验获取任务-人物到达18级,ICON/task/task.png,,1,1,,1,1,,,,2000,18,,{role_exp=90},10000
,0,测试经验获取任务-人物到达19级,ICON/task/task.png,,1,1,,1,1,,,,2000,19,,{role_exp=100},10000
,0,测试经验获取任务-人物到达20级,ICON/task/task.png,,1,1,,1,1,,,,2000,20,,{role_exp=120},10000
,0,测试经验获取任务-人物到达21级,ICON/task/task.png,,1,1,,1,1,,,,2000,21,,{role_exp=150},10000
,0,测试经验获取任务-人物到达22级,ICON/task/task.png,,1,1,,1,1,,,,2000,22,,{role_exp=190},10000
,0,测试经验获取任务-人物到达23级,ICON/task/task.png,,1,1,,1,1,,,,2000,23,,{role_exp=250},10000
,0,测试经验获取任务-人物到达24级,ICON/task/task.png,,1,1,,1,1,,,,2000,24,,{role_exp=320},10000
,0,测试经验获取任务-人物到达25级,ICON/task/task.png,,1,1,,1,1,,,,2000,25,,{role_exp=360},10000
,0,测试经验获取任务-人物到达26级,ICON/task/task.png,,1,1,,1,1,,,,2000,26,,{role_exp=400},10000
,0,测试经验获取任务-人物到达27级,ICON/task/task.png,,1,1,,1,1,,,,2000,27,,{role_exp=450},10000
,0,测试经验获取任务-人物到达28级,ICON/task/task.png,,1,1,,1,1,,,,2000,28,,{role_exp=500},10000
,0,测试经验获取任务-人物到达29级,ICON/task/task.png,,1,1,,1,1,,,,2000,29,,{role_exp=550},10000
,0,测试经验获取任务-人物到达30级,ICON/task/task.png,,1,1,,1,1,,,,2000,30,,{role_exp=600},10000
,0,测试经验获取任务-人物到达31级,ICON/task/task.png,,1,1,,1,1,,,,2000,31,,{role_exp=640},10000
,0,测试经验获取任务-人物到达32级,ICON/task/task.png,,1,1,,1,1,,,,2000,32,,{role_exp=670},10000
,0,测试经验获取任务-人物到达33级,ICON/task/task.png,,1,1,,1,1,,,,2000,33,,{role_exp=690},10000
,0,测试经验获取任务-人物到达34级,ICON/task/task.png,,1,1,,1,1,,,,2000,34,,{role_exp=710},10000
,0,测试经验获取任务-人物到达35级,ICON/task/task.png,,1,1,,1,1,,,,2000,35,,{role_exp=730},10000
,0,测试经验获取任务-人物到达36级,ICON/task/task.png,,1,1,,1,1,,,,2000,36,,{role_exp=780},10000
,0,测试经验获取任务-人物到达37级,ICON/task/task.png,,1,1,,1,1,,,,2000,37,,{role_exp=820},10000
,0,测试经验获取任务-人物到达38级,ICON/task/task.png,,1,1,,1,1,,,,2000,38,,{role_exp=860},10000
,0,测试经验获取任务-人物到达39级,ICON/task/task.png,,1,1,,1,1,,,,2000,39,,{role_exp=890},10000
,0,测试经验获取任务-人物到达40级,ICON/task/task.png,,1,1,,1,1,,,,2000,40,,{role_exp=920},10000
,0,测试经验获取任务-人物到达41级,ICON/task/task.png,,1,1,,1,1,,,,2000,41,,{role_exp=1020},10000
,0,测试经验获取任务-人物到达42级,ICON/task/task.png,,1,1,,1,1,,,,2000,42,,{role_exp=1120},10000
,0,测试经验获取任务-人物到达43级,ICON/task/task.png,,1,1,,1,1,,,,2000,43,,{role_exp=1220},10000
,0,测试经验获取任务-人物到达44级,ICON/task/task.png,,1,1,,1,1,,,,2000,44,,{role_exp=1320},10000
,0,测试经验获取任务-人物到达45级,ICON/task/task.png,,1,1,,1,1,,,,2000,45,,{role_exp=1420},10000
,0,测试经验获取任务-人物到达46级,ICON/task/task.png,,1,1,,1,1,,,,2000,46,,{role_exp=1520},10000
,0,测试经验获取任务-人物到达47级,ICON/task/task.png,,1,1,,1,1,,,,2000,47,,{role_exp=1620},10000
,0,测试经验获取任务-人物到达48级,ICON/task/task.png,,1,1,,1,1,,,,2000,48,,{role_exp=1720},10000
,0,测试经验获取任务-人物到达49级,ICON/task/task.png,,1,1,,1,1,,,,2000,49,,{role_exp=1820},10000
,0,测试经验获取任务-人物到达50级,ICON/task/task.png,,1,1,,1,1,,,,2000,50,,{role_exp=1920},10000
,0,测试经验获取任务-人物到达51级,ICON/task/task.png,,1,1,,1,1,,,,2000,51,,{role_exp=1960},10000
,0,测试经验获取任务-人物到达52级,ICON/task/task.png,,1,1,,1,1,,,,2000,52,,{role_exp=2160},10000
,0,测试经验获取任务-人物到达53级,ICON/task/task.png,,1,1,,1,1,,,,2000,53,,{role_exp=2360},10000
,0,测试经验获取任务-人物到达54级,ICON/task/task.png,,1,1,,1,1,,,,2000,54,,{role_exp=2560},10000
,0,测试经验获取任务-人物到达55级,ICON/task/task.png,,1,1,,1,1,,,,2000,55,,{role_exp=2760},10000
,0,测试经验获取任务-人物到达56级,ICON/task/task.png,,1,1,,1,1,,,,2000,56,,{role_exp=3060},10000
,0,测试经验获取任务-人物到达57级,ICON/task/task.png,,1,1,,1,1,,,,2000,57,,{role_exp=3360},10000
,0,测试经验获取任务-人物到达58级,ICON/task/task.png,,1,1,,1,1,,,,2000,58,,{role_exp=3660},10000
,0,测试经验获取任务-人物到达59级,ICON/task/task.png,,1,1,,1,1,,,,2000,59,,{role_exp=3960},10000
,0,测试经验获取任务-人物到达60级,ICON/task/task.png,,1,1,,1,1,,,,2000,60,,{role_exp=4260},10000
,0,测试经验获取任务-人物到达61级,ICON/task/task.png,,1,1,,1,1,,,,2000,61,,{role_exp=4600},10000
,0,测试经验获取任务-人物到达62级,ICON/task/task.png,,1,1,,1,1,,,,2000,62,,{role_exp=4940},10000
,0,测试经验获取任务-人物到达63级,ICON/task/task.png,,1,1,,1,1,,,,2000,63,,{role_exp=5280},10000
,0,测试经验获取任务-人物到达64级,ICON/task/task.png,,1,1,,1,1,,,,2000,64,,{role_exp=5620},10000
,0,测试经验获取任务-人物到达65级,ICON/task/task.png,,1,1,,1,1,,,,2000,65,,{role_exp=5960},10000
,0,测试经验获取任务-人物到达66级,ICON/task/task.png,,1,1,,1,1,,,,2000,66,,{role_exp=6760},10000
,0,测试经验获取任务-人物到达67级,ICON/task/task.png,,1,1,,1,1,,,,2000,67,,{role_exp=7560},10000
,0,测试经验获取任务-人物到达68级,ICON/task/task.png,,1,1,,1,1,,,,2000,68,,{role_exp=8360},10000
,0,测试经验获取任务-人物到达69级,ICON/task/task.png,,1,1,,1,1,,,,2000,69,,{role_exp=9160},10000
,0,测试经验获取任务-人物到达70级,ICON/task/task.png,,1,1,,1,1,,,,2000,70,,{role_exp=9960},10000
,0,测试经验获取任务-人物到达71级,ICON/task/task.png,,1,1,,1,1,,,,2000,71,,{role_exp=10800},10000
,0,测试经验获取任务-人物到达72级,ICON/task/task.png,,1,1,,1,1,,,,2000,72,,{role_exp=11640},10000
,0,测试经验获取任务-人物到达73级,ICON/task/task.png,,1,1,,1,1,,,,2000,73,,{role_exp=12480},10000
,0,测试经验获取任务-人物到达74级,ICON/task/task.png,,1,1,,1,1,,,,2000,74,,{role_exp=13320},10000
,0,测试经验获取任务-人物到达75级,ICON/task/task.png,,1,1,,1,1,,,,2000,75,,{role_exp=14160},10000
,0,测试经验获取任务-人物到达76级,ICON/task/task.png,,1,1,,1,1,,,,2000,76,,{role_exp=15000},10000
,0,测试经验获取任务-人物到达77级,ICON/task/task.png,,1,1,,1,1,,,,2000,77,,{role_exp=15840},10000
,0,测试经验获取任务-人物到达78级,ICON/task/task.png,,1,1,,1,1,,,,2000,78,,{role_exp=16680},10000
,0,测试经验获取任务-人物到达79级,ICON/task/task.png,,1,1,,1,1,,,,2000,79,,{role_exp=17520},10000
,0,测试经验获取任务-人物到达80级,ICON/task/task.png,,1,1,,1,1,,,,2000,80,,{role_exp=18360},10000
,0,测试经验获取任务-人物到达81级,ICON/task/task.png,,1,1,,1,1,,,,2000,81,,{role_exp=18840},10000
,0,测试经验获取任务-人物到达82级,ICON/task/task.png,,1,1,,1,1,,,,2000,82,,{role_exp=19320},10000
,0,测试经验获取任务-人物到达83级,ICON/task/task.png,,1,1,,1,1,,,,2000,83,,{role_exp=19800},10000
,0,测试经验获取任务-人物到达84级,ICON/task/task.png,,1,1,,1,1,,,,2000,84,,{role_exp=20280},10000
,0,测试经验获取任务-人物到达85级,ICON/task/task.png,,1,1,,1,1,,,,2000,85,,{role_exp=20760},10000
,0,测试经验获取任务-人物到达86级,ICON/task/task.png,,1,1,,1,1,,,,2000,86,,{role_exp=21240},10000
,0,测试经验获取任务-人物到达87级,ICON/task/task.png,,1,1,,1,1,,,,2000,87,,{role_exp=21720},10000
,0,测试经验获取任务-人物到达88级,ICON/task/task.png,,1,1,,1,1,,,,2000,88,,{role_exp=22200},10000
,0,测试经验获取任务-人物到达89级,ICON/task/task.png,,1,1,,1,1,,,,2000,89,,{role_exp=22680},10000
,0,测试经验获取任务-人物到达90级,ICON/task/task.png,,1,1,,1,1,,,,2000,90,,{role_exp=23160},10000
,0,测试经验获取任务-人物到达91级,ICON/task/task.png,,1,1,,1,1,,,,2000,91,,{role_exp=23700},10000
,0,测试经验获取任务-人物到达92级,ICON/task/task.png,,1,1,,1,1,,,,2000,92,,{role_exp=24240},10000
,0,测试经验获取任务-人物到达93级,ICON/task/task.png,,1,1,,1,1,,,,2000,93,,{role_exp=24780},10000
,0,测试经验获取任务-人物到达94级,ICON/task/task.png,,1,1,,1,1,,,,2000,94,,{role_exp=25320},10000
,0,测试经验获取任务-人物到达95级,ICON/task/task.png,,1,1,,1,1,,,,2000,95,,{role_exp=26070},10000
,0,测试经验获取任务-人物到达96级,ICON/task/task.png,,1,1,,1,1,,,,2000,96,,{role_exp=26820},10000
,0,测试经验获取任务-人物到达97级,ICON/task/task.png,,1,1,,1,1,,,,2000,97,,{role_exp=27570},10000
,0,测试经验获取任务-人物到达98级,ICON/task/task.png,,1,1,,1,1,,,,2000,98,,{role_exp=28320},10000
,0,测试经验获取任务-人物到达99级,ICON/task/task.png,,1,1,,1,1,,,,2000,99,,{role_exp=29070},10000
,0,测试经验获取任务-人物到达100级,ICON/task/task.png,,1,1,,1,1,,,,2000,100,,{role_exp=29970},10000
