变量名,attrType1,level,skillID,attrType3,attrNum2,attrType2,attrNum3,attrNum1
19004,9,4,73006,23,0.40%,10,40,0.40%
19005,9,5,73006,23,0.50%,10,50,0.50%
19006,9,6,73006,23,0.60%,10,60,0.60%
19007,9,7,73006,23,0.70%,10,70,0.70%
19008,9,8,73006,23,0.80%,10,80,0.80%
19009,9,9,73006,23,0.90%,10,90,0.90%
19010,9,10,73006,23,1.00%,10,100,1.00%
19011,9,11,73006,23,1.10%,10,110,1.10%
19012,9,12,73006,23,1.20%,10,120,1.20%
19013,9,13,73006,23,1.30%,10,130,1.30%
19014,9,14,73006,23,1.40%,10,140,1.40%
19015,9,15,73006,23,1.50%,10,150,1.50%
19016,9,16,73006,23,1.60%,10,160,1.60%
19017,9,17,73006,23,1.70%,10,170,1.70%
19018,9,18,73006,23,1.80%,10,180,1.80%
19019,9,19,73006,23,1.90%,10,190,1.90%
19020,9,20,73006,23,2.00%,10,200,2.00%
19021,9,21,73006,23,2.20%,10,212,2.20%
19022,9,22,73006,23,2.30%,10,224,2.30%
19023,9,23,73006,23,2.50%,10,236,2.50%
19024,9,24,73006,23,2.60%,10,248,2.60%
19025,9,25,73006,23,2.80%,10,260,2.80%
19026,9,26,73006,23,2.90%,10,272,2.90%
19027,9,27,73006,23,3.10%,10,284,3.10%
19028,9,28,73006,23,3.20%,10,296,3.20%
19029,9,29,73006,23,3.40%,10,308,3.40%
19030,9,30,73006,23,3.50%,10,320,3.50%
19031,9,31,73006,23,3.70%,10,332,3.70%
19032,9,32,73006,23,3.80%,10,344,3.80%
19033,9,33,73006,23,4.00%,10,356,4.00%
19034,9,34,73006,23,4.10%,10,368,4.10%
19035,9,35,73006,23,4.30%,10,380,4.30%
19036,9,36,73006,23,4.40%,10,392,4.40%
19037,9,37,73006,23,4.60%,10,404,4.60%
19038,9,38,73006,23,4.70%,10,416,4.70%
19039,9,39,73006,23,4.90%,10,428,4.90%
19040,9,40,73006,23,5.00%,10,440,5.00%
19041,9,41,73006,23,5.20%,10,454,5.20%
19042,9,42,73006,23,5.40%,10,468,5.40%
19043,9,43,73006,23,5.60%,10,482,5.60%
19044,9,44,73006,23,5.80%,10,496,5.80%
19045,9,45,73006,23,6.00%,10,510,6.00%
19046,9,46,73006,23,6.20%,10,524,6.20%
19047,9,47,73006,23,6.40%,10,538,6.40%
19048,9,48,73006,23,6.60%,10,552,6.60%
19049,9,49,73006,23,6.80%,10,566,6.80%
19050,9,50,73006,23,7.00%,10,580,7.00%
19051,9,51,73006,23,7.20%,10,594,7.20%
19052,9,52,73006,23,7.40%,10,608,7.40%
19053,9,53,73006,23,7.60%,10,622,7.60%
19054,9,54,73006,23,7.80%,10,636,7.80%
19055,9,55,73006,23,8.00%,10,650,8.00%
19056,9,56,73006,23,8.20%,10,664,8.20%
19057,9,57,73006,23,8.40%,10,678,8.40%
19058,9,58,73006,23,8.60%,10,692,8.60%
19059,9,59,73006,23,8.80%,10,706,8.80%
19060,9,60,73006,23,9.00%,10,720,9.00%
19061,9,61,73006,23,9.30%,10,736,9.30%
19062,9,62,73006,23,9.50%,10,752,9.50%
19063,9,63,73006,23,9.80%,10,768,9.80%
19064,9,64,73006,23,10.00%,10,784,10.00%
19065,9,65,73006,23,10.30%,10,800,10.30%
19066,9,66,73006,23,10.50%,10,816,10.50%
19067,9,67,73006,23,10.80%,10,832,10.80%
19068,9,68,73006,23,11.00%,10,848,11.00%
19069,9,69,73006,23,11.30%,10,864,11.30%
19070,9,70,73006,23,11.50%,10,880,11.50%
19071,9,71,73006,23,11.80%,10,896,11.80%
19072,9,72,73006,23,12.00%,10,912,12.00%
19073,9,73,73006,23,12.30%,10,928,12.30%
19074,9,74,73006,23,12.50%,10,944,12.50%
19075,9,75,73006,23,12.80%,10,960,12.80%
19076,9,76,73006,23,13.00%,10,976,13.00%
19077,9,77,73006,23,13.30%,10,992,13.30%
19078,9,78,73006,23,13.50%,10,1008,13.50%
19079,9,79,73006,23,13.80%,10,1024,13.80%
19080,9,80,73006,23,14.00%,10,1040,14.00%
19081,9,81,73006,23,14.30%,10,1058,14.30%
19082,9,82,73006,23,14.60%,10,1076,14.60%
19083,9,83,73006,23,14.90%,10,1094,14.90%
19084,9,84,73006,23,15.20%,10,1112,15.20%
19085,9,85,73006,23,15.50%,10,1130,15.50%
19086,9,86,73006,23,15.80%,10,1148,15.80%
19087,9,87,73006,23,16.10%,10,1166,16.10%
19088,9,88,73006,23,16.40%,10,1184,16.40%
19089,9,89,73006,23,16.70%,10,1202,16.70%
19090,9,90,73006,23,17.00%,10,1220,17.00%
19091,9,91,73006,23,17.30%,10,1238,17.30%
19092,9,92,73006,23,17.60%,10,1256,17.60%
19093,9,93,73006,23,17.90%,10,1274,17.90%
19094,9,94,73006,23,18.20%,10,1292,18.20%
19095,9,95,73006,23,18.50%,10,1310,18.50%
19096,9,96,73006,23,18.80%,10,1328,18.80%
19097,9,97,73006,23,19.10%,10,1346,19.10%
19098,9,98,73006,23,19.40%,10,1364,19.40%
19099,9,99,73006,23,19.70%,10,1382,19.70%
19100,9,100,73006,23,20.00%,10,1400,20.00%
21001,7,1,74001,18,0.10%,8,10,0.10%
21002,7,2,74001,18,0.20%,8,20,0.20%
21003,7,3,74001,18,0.30%,8,30,0.30%
21004,7,4,74001,18,0.40%,8,40,0.40%
21005,7,5,74001,18,0.50%,8,50,0.50%
21006,7,6,74001,18,0.60%,8,60,0.60%
21007,7,7,74001,18,0.70%,8,70,0.70%
21008,7,8,74001,18,0.80%,8,80,0.80%
21009,7,9,74001,18,0.90%,8,90,0.90%
21010,7,10,74001,18,1.00%,8,100,1.00%
21011,7,11,74001,18,1.10%,8,110,1.10%
21012,7,12,74001,18,1.20%,8,120,1.20%
21013,7,13,74001,18,1.30%,8,130,1.30%
21014,7,14,74001,18,1.40%,8,140,1.40%
21015,7,15,74001,18,1.50%,8,150,1.50%
21016,7,16,74001,18,1.60%,8,160,1.60%
21017,7,17,74001,18,1.70%,8,170,1.70%
21018,7,18,74001,18,1.80%,8,180,1.80%
21019,7,19,74001,18,1.90%,8,190,1.90%
21020,7,20,74001,18,2.00%,8,200,2.00%
21021,7,21,74001,18,2.20%,8,212,2.20%
21022,7,22,74001,18,2.30%,8,224,2.30%
21023,7,23,74001,18,2.50%,8,236,2.50%
21024,7,24,74001,18,2.60%,8,248,2.60%
21025,7,25,74001,18,2.80%,8,260,2.80%
21026,7,26,74001,18,2.90%,8,272,2.90%
21027,7,27,74001,18,3.10%,8,284,3.10%
21028,7,28,74001,18,3.20%,8,296,3.20%
21029,7,29,74001,18,3.40%,8,308,3.40%
21030,7,30,74001,18,3.50%,8,320,3.50%
21031,7,31,74001,18,3.70%,8,332,3.70%
21032,7,32,74001,18,3.80%,8,344,3.80%
21033,7,33,74001,18,4.00%,8,356,4.00%
21034,7,34,74001,18,4.10%,8,368,4.10%
21035,7,35,74001,18,4.30%,8,380,4.30%
21036,7,36,74001,18,4.40%,8,392,4.40%
21037,7,37,74001,18,4.60%,8,404,4.60%
21038,7,38,74001,18,4.70%,8,416,4.70%
21039,7,39,74001,18,4.90%,8,428,4.90%
21040,7,40,74001,18,5.00%,8,440,5.00%
21041,7,41,74001,18,5.20%,8,454,5.20%
21042,7,42,74001,18,5.40%,8,468,5.40%
21043,7,43,74001,18,5.60%,8,482,5.60%
21044,7,44,74001,18,5.80%,8,496,5.80%
21045,7,45,74001,18,6.00%,8,510,6.00%
21046,7,46,74001,18,6.20%,8,524,6.20%
21047,7,47,74001,18,6.40%,8,538,6.40%
21048,7,48,74001,18,6.60%,8,552,6.60%
21049,7,49,74001,18,6.80%,8,566,6.80%
21050,7,50,74001,18,7.00%,8,580,7.00%
21051,7,51,74001,18,7.20%,8,594,7.20%
21052,7,52,74001,18,7.40%,8,608,7.40%
21053,7,53,74001,18,7.60%,8,622,7.60%
21054,7,54,74001,18,7.80%,8,636,7.80%
21055,7,55,74001,18,8.00%,8,650,8.00%
21056,7,56,74001,18,8.20%,8,664,8.20%
21057,7,57,74001,18,8.40%,8,678,8.40%
21058,7,58,74001,18,8.60%,8,692,8.60%
21059,7,59,74001,18,8.80%,8,706,8.80%
21060,7,60,74001,18,9.00%,8,720,9.00%
21061,7,61,74001,18,9.30%,8,736,9.30%
21062,7,62,74001,18,9.50%,8,752,9.50%
21063,7,63,74001,18,9.80%,8,768,9.80%
21064,7,64,74001,18,10.00%,8,784,10.00%
21065,7,65,74001,18,10.30%,8,800,10.30%
21066,7,66,74001,18,10.50%,8,816,10.50%
21067,7,67,74001,18,10.80%,8,832,10.80%
21068,7,68,74001,18,11.00%,8,848,11.00%
21069,7,69,74001,18,11.30%,8,864,11.30%
21070,7,70,74001,18,11.50%,8,880,11.50%
21071,7,71,74001,18,11.80%,8,896,11.80%
21072,7,72,74001,18,12.00%,8,912,12.00%
21073,7,73,74001,18,12.30%,8,928,12.30%
21074,7,74,74001,18,12.50%,8,944,12.50%
21075,7,75,74001,18,12.80%,8,960,12.80%
21076,7,76,74001,18,13.00%,8,976,13.00%
21077,7,77,74001,18,13.30%,8,992,13.30%
21078,7,78,74001,18,13.50%,8,1008,13.50%
21079,7,79,74001,18,13.80%,8,1024,13.80%
21080,7,80,74001,18,14.00%,8,1040,14.00%
21081,7,81,74001,18,14.30%,8,1058,14.30%
21082,7,82,74001,18,14.60%,8,1076,14.60%
21083,7,83,74001,18,14.90%,8,1094,14.90%
21084,7,84,74001,18,15.20%,8,1112,15.20%
21085,7,85,74001,18,15.50%,8,1130,15.50%
21086,7,86,74001,18,15.80%,8,1148,15.80%
21087,7,87,74001,18,16.10%,8,1166,16.10%
21088,7,88,74001,18,16.40%,8,1184,16.40%
21089,7,89,74001,18,16.70%,8,1202,16.70%
21090,7,90,74001,18,17.00%,8,1220,17.00%
21091,7,91,74001,18,17.30%,8,1238,17.30%
21092,7,92,74001,18,17.60%,8,1256,17.60%
21093,7,93,74001,18,17.90%,8,1274,17.90%
21094,7,94,74001,18,18.20%,8,1292,18.20%
21095,7,95,74001,18,18.50%,8,1310,18.50%
21096,7,96,74001,18,18.80%,8,1328,18.80%
21097,7,97,74001,18,19.10%,8,1346,19.10%
21098,7,98,74001,18,19.40%,8,1364,19.40%
21099,7,99,74001,18,19.70%,8,1382,19.70%
21100,7,100,74001,18,20.00%,8,1400,20.00%
22001,1,1,74002,,10,17,,0.10%
22002,1,2,74002,,20,17,,0.20%
22003,1,3,74002,,30,17,,0.30%
22004,1,4,74002,,40,17,,0.40%
22005,1,5,74002,,50,17,,0.50%
22006,1,6,74002,,60,17,,0.60%
22007,1,7,74002,,70,17,,0.70%
22008,1,8,74002,,80,17,,0.80%
22009,1,9,74002,,90,17,,0.90%
22010,1,10,74002,,100,17,,1.00%
22011,1,11,74002,,110,17,,1.10%
22012,1,12,74002,,120,17,,1.20%
22013,1,13,74002,,130,17,,1.30%
22014,1,14,74002,,140,17,,1.40%
22015,1,15,74002,,150,17,,1.50%
22016,1,16,74002,,160,17,,1.60%
22017,1,17,74002,,170,17,,1.70%
22018,1,18,74002,,180,17,,1.80%
22019,1,19,74002,,190,17,,1.90%
22020,1,20,74002,,200,17,,2.00%
22021,1,21,74002,,212,17,,2.20%
22022,1,22,74002,,224,17,,2.30%
22023,1,23,74002,,236,17,,2.50%
22024,1,24,74002,,248,17,,2.60%
22025,1,25,74002,,260,17,,2.80%
22026,1,26,74002,,272,17,,2.90%
22027,1,27,74002,,284,17,,3.10%
22028,1,28,74002,,296,17,,3.20%
22029,1,29,74002,,308,17,,3.40%
22030,1,30,74002,,320,17,,3.50%
22031,1,31,74002,,332,17,,3.70%
22032,1,32,74002,,344,17,,3.80%
22033,1,33,74002,,356,17,,4.00%
22034,1,34,74002,,368,17,,4.10%
22035,1,35,74002,,380,17,,4.30%
22036,1,36,74002,,392,17,,4.40%
22037,1,37,74002,,404,17,,4.60%
22038,1,38,74002,,416,17,,4.70%
22039,1,39,74002,,428,17,,4.90%
22040,1,40,74002,,440,17,,5.00%
22041,1,41,74002,,454,17,,5.20%
22042,1,42,74002,,468,17,,5.40%
22043,1,43,74002,,482,17,,5.60%
22044,1,44,74002,,496,17,,5.80%
22045,1,45,74002,,510,17,,6.00%
22046,1,46,74002,,524,17,,6.20%
22047,1,47,74002,,538,17,,6.40%
22048,1,48,74002,,552,17,,6.60%
22049,1,49,74002,,566,17,,6.80%
22050,1,50,74002,,580,17,,7.00%
22051,1,51,74002,,594,17,,7.20%
22052,1,52,74002,,608,17,,7.40%
22053,1,53,74002,,622,17,,7.60%
22054,1,54,74002,,636,17,,7.80%
22055,1,55,74002,,650,17,,8.00%
22056,1,56,74002,,664,17,,8.20%
22057,1,57,74002,,678,17,,8.40%
22058,1,58,74002,,692,17,,8.60%
22059,1,59,74002,,706,17,,8.80%
22060,1,60,74002,,720,17,,9.00%
22061,1,61,74002,,736,17,,9.30%
22062,1,62,74002,,752,17,,9.50%
22063,1,63,74002,,768,17,,9.80%
22064,1,64,74002,,784,17,,10.00%
22065,1,65,74002,,800,17,,10.30%
22066,1,66,74002,,816,17,,10.50%
22067,1,67,74002,,832,17,,10.80%
22068,1,68,74002,,848,17,,11.00%
22069,1,69,74002,,864,17,,11.30%
22070,1,70,74002,,880,17,,11.50%
22071,1,71,74002,,896,17,,11.80%
22072,1,72,74002,,912,17,,12.00%
22073,1,73,74002,,928,17,,12.30%
22074,1,74,74002,,944,17,,12.50%
22075,1,75,74002,,960,17,,12.80%
22076,1,76,74002,,976,17,,13.00%
22077,1,77,74002,,992,17,,13.30%
22078,1,78,74002,,1008,17,,13.50%
22079,1,79,74002,,1024,17,,13.80%
22080,1,80,74002,,1040,17,,14.00%
22081,1,81,74002,,1058,17,,14.30%
22082,1,82,74002,,1076,17,,14.60%
22083,1,83,74002,,1094,17,,14.90%
22084,1,84,74002,,1112,17,,15.20%
22085,1,85,74002,,1130,17,,15.50%
22086,1,86,74002,,1148,17,,15.80%
22087,1,87,74002,,1166,17,,16.10%
22088,1,88,74002,,1184,17,,16.40%
22089,1,89,74002,,1202,17,,16.70%
22090,1,90,74002,,1220,17,,17.00%
22091,1,91,74002,,1238,17,,17.30%
22092,1,92,74002,,1256,17,,17.60%
22093,1,93,74002,,1274,17,,17.90%
22094,1,94,74002,,1292,17,,18.20%
22095,1,95,74002,,1310,17,,18.50%
22096,1,96,74002,,1328,17,,18.80%
22097,1,97,74002,,1346,17,,19.10%
22098,1,98,74002,,1364,17,,19.40%
22099,1,99,74002,,1382,17,,19.70%
22100,1,100,74002,,1400,17,,20.00%
23001,7,1,74003,14,0.10%,8,10,0.10%
23002,7,2,74003,14,0.20%,8,20,0.20%
23003,7,3,74003,14,0.30%,8,30,0.30%
23004,7,4,74003,14,0.40%,8,40,0.40%
23005,7,5,74003,14,0.50%,8,50,0.50%
23006,7,6,74003,14,0.60%,8,60,0.60%
23007,7,7,74003,14,0.70%,8,70,0.70%
23008,7,8,74003,14,0.80%,8,80,0.80%
23009,7,9,74003,14,0.90%,8,90,0.90%
23010,7,10,74003,14,1.00%,8,100,1.00%
23011,7,11,74003,14,1.10%,8,110,1.10%
23012,7,12,74003,14,1.20%,8,120,1.20%
23013,7,13,74003,14,1.30%,8,130,1.30%
23014,7,14,74003,14,1.40%,8,140,1.40%
23015,7,15,74003,14,1.50%,8,150,1.50%
23016,7,16,74003,14,1.60%,8,160,1.60%
23017,7,17,74003,14,1.70%,8,170,1.70%
23018,7,18,74003,14,1.80%,8,180,1.80%
23019,7,19,74003,14,1.90%,8,190,1.90%
23020,7,20,74003,14,2.00%,8,200,2.00%
23021,7,21,74003,14,2.20%,8,212,2.20%
23022,7,22,74003,14,2.30%,8,224,2.30%
23023,7,23,74003,14,2.50%,8,236,2.50%
23024,7,24,74003,14,2.60%,8,248,2.60%
23025,7,25,74003,14,2.80%,8,260,2.80%
23026,7,26,74003,14,2.90%,8,272,2.90%
23027,7,27,74003,14,3.10%,8,284,3.10%
23028,7,28,74003,14,3.20%,8,296,3.20%
23029,7,29,74003,14,3.40%,8,308,3.40%
23030,7,30,74003,14,3.50%,8,320,3.50%
23031,7,31,74003,14,3.70%,8,332,3.70%
23032,7,32,74003,14,3.80%,8,344,3.80%
23033,7,33,74003,14,4.00%,8,356,4.00%
23034,7,34,74003,14,4.10%,8,368,4.10%
23035,7,35,74003,14,4.30%,8,380,4.30%
23036,7,36,74003,14,4.40%,8,392,4.40%
23037,7,37,74003,14,4.60%,8,404,4.60%
23038,7,38,74003,14,4.70%,8,416,4.70%
23039,7,39,74003,14,4.90%,8,428,4.90%
23040,7,40,74003,14,5.00%,8,440,5.00%
23041,7,41,74003,14,5.20%,8,454,5.20%
23042,7,42,74003,14,5.40%,8,468,5.40%
23043,7,43,74003,14,5.60%,8,482,5.60%
23044,7,44,74003,14,5.80%,8,496,5.80%
23045,7,45,74003,14,6.00%,8,510,6.00%
23046,7,46,74003,14,6.20%,8,524,6.20%
23047,7,47,74003,14,6.40%,8,538,6.40%
23048,7,48,74003,14,6.60%,8,552,6.60%
23049,7,49,74003,14,6.80%,8,566,6.80%
23050,7,50,74003,14,7.00%,8,580,7.00%
23051,7,51,74003,14,7.20%,8,594,7.20%
23052,7,52,74003,14,7.40%,8,608,7.40%
23053,7,53,74003,14,7.60%,8,622,7.60%
23054,7,54,74003,14,7.80%,8,636,7.80%
23055,7,55,74003,14,8.00%,8,650,8.00%
23056,7,56,74003,14,8.20%,8,664,8.20%
23057,7,57,74003,14,8.40%,8,678,8.40%
23058,7,58,74003,14,8.60%,8,692,8.60%
23059,7,59,74003,14,8.80%,8,706,8.80%
23060,7,60,74003,14,9.00%,8,720,9.00%
23061,7,61,74003,14,9.30%,8,736,9.30%
23062,7,62,74003,14,9.50%,8,752,9.50%
23063,7,63,74003,14,9.80%,8,768,9.80%
23064,7,64,74003,14,10.00%,8,784,10.00%
23065,7,65,74003,14,10.30%,8,800,10.30%
23066,7,66,74003,14,10.50%,8,816,10.50%
23067,7,67,74003,14,10.80%,8,832,10.80%
23068,7,68,74003,14,11.00%,8,848,11.00%
23069,7,69,74003,14,11.30%,8,864,11.30%
23070,7,70,74003,14,11.50%,8,880,11.50%
23071,7,71,74003,14,11.80%,8,896,11.80%
23072,7,72,74003,14,12.00%,8,912,12.00%
23073,7,73,74003,14,12.30%,8,928,12.30%
23074,7,74,74003,14,12.50%,8,944,12.50%
23075,7,75,74003,14,12.80%,8,960,12.80%
23076,7,76,74003,14,13.00%,8,976,13.00%
23077,7,77,74003,14,13.30%,8,992,13.30%
23078,7,78,74003,14,13.50%,8,1008,13.50%
23079,7,79,74003,14,13.80%,8,1024,13.80%
23080,7,80,74003,14,14.00%,8,1040,14.00%
23081,7,81,74003,14,14.30%,8,1058,14.30%
23082,7,82,74003,14,14.60%,8,1076,14.60%
23083,7,83,74003,14,14.90%,8,1094,14.90%
23084,7,84,74003,14,15.20%,8,1112,15.20%
23085,7,85,74003,14,15.50%,8,1130,15.50%
23086,7,86,74003,14,15.80%,8,1148,15.80%
23087,7,87,74003,14,16.10%,8,1166,16.10%
23088,7,88,74003,14,16.40%,8,1184,16.40%
23089,7,89,74003,14,16.70%,8,1202,16.70%
23090,7,90,74003,14,17.00%,8,1220,17.00%
23091,7,91,74003,14,17.30%,8,1238,17.30%
23092,7,92,74003,14,17.60%,8,1256,17.60%
23093,7,93,74003,14,17.90%,8,1274,17.90%
23094,7,94,74003,14,18.20%,8,1292,18.20%
23095,7,95,74003,14,18.50%,8,1310,18.50%
23096,7,96,74003,14,18.80%,8,1328,18.80%
23097,7,97,74003,14,19.10%,8,1346,19.10%
23098,7,98,74003,14,19.40%,8,1364,19.40%
23099,7,99,74003,14,19.70%,8,1382,19.70%
23100,7,100,74003,14,20.00%,8,1400,20.00%
24001,1,1,74004,,10,16,,0.10%
24002,1,2,74004,,20,16,,0.20%
24003,1,3,74004,,30,16,,0.30%
24004,1,4,74004,,40,16,,0.40%
24005,1,5,74004,,50,16,,0.50%
24006,1,6,74004,,60,16,,0.60%
24007,1,7,74004,,70,16,,0.70%
24008,1,8,74004,,80,16,,0.80%
24009,1,9,74004,,90,16,,0.90%
24010,1,10,74004,,100,16,,1.00%
24011,1,11,74004,,110,16,,1.10%
24012,1,12,74004,,120,16,,1.20%
24013,1,13,74004,,130,16,,1.30%
24014,1,14,74004,,140,16,,1.40%
24015,1,15,74004,,150,16,,1.50%
24016,1,16,74004,,160,16,,1.60%
24017,1,17,74004,,170,16,,1.70%
24018,1,18,74004,,180,16,,1.80%
24019,1,19,74004,,190,16,,1.90%
24020,1,20,74004,,200,16,,2.00%
24021,1,21,74004,,212,16,,2.20%
24022,1,22,74004,,224,16,,2.30%
24023,1,23,74004,,236,16,,2.50%
24024,1,24,74004,,248,16,,2.60%
24025,1,25,74004,,260,16,,2.80%
24026,1,26,74004,,272,16,,2.90%
24027,1,27,74004,,284,16,,3.10%
24028,1,28,74004,,296,16,,3.20%
24029,1,29,74004,,308,16,,3.40%
24030,1,30,74004,,320,16,,3.50%
24031,1,31,74004,,332,16,,3.70%
24032,1,32,74004,,344,16,,3.80%
24033,1,33,74004,,356,16,,4.00%
24034,1,34,74004,,368,16,,4.10%
24035,1,35,74004,,380,16,,4.30%
24036,1,36,74004,,392,16,,4.40%
24037,1,37,74004,,404,16,,4.60%
24038,1,38,74004,,416,16,,4.70%
24039,1,39,74004,,428,16,,4.90%
24040,1,40,74004,,440,16,,5.00%
24041,1,41,74004,,454,16,,5.20%
24042,1,42,74004,,468,16,,5.40%
24043,1,43,74004,,482,16,,5.60%
24044,1,44,74004,,496,16,,5.80%
24045,1,45,74004,,510,16,,6.00%
24046,1,46,74004,,524,16,,6.20%
24047,1,47,74004,,538,16,,6.40%
24048,1,48,74004,,552,16,,6.60%
24049,1,49,74004,,566,16,,6.80%
24050,1,50,74004,,580,16,,7.00%
24051,1,51,74004,,594,16,,7.20%
24052,1,52,74004,,608,16,,7.40%
24053,1,53,74004,,622,16,,7.60%
24054,1,54,74004,,636,16,,7.80%
24055,1,55,74004,,650,16,,8.00%
24056,1,56,74004,,664,16,,8.20%
24057,1,57,74004,,678,16,,8.40%
24058,1,58,74004,,692,16,,8.60%
24059,1,59,74004,,706,16,,8.80%
24060,1,60,74004,,720,16,,9.00%
24061,1,61,74004,,736,16,,9.30%
24062,1,62,74004,,752,16,,9.50%
24063,1,63,74004,,768,16,,9.80%
24064,1,64,74004,,784,16,,10.00%
24065,1,65,74004,,800,16,,10.30%
24066,1,66,74004,,816,16,,10.50%
24067,1,67,74004,,832,16,,10.80%
24068,1,68,74004,,848,16,,11.00%
24069,1,69,74004,,864,16,,11.30%
24070,1,70,74004,,880,16,,11.50%
24071,1,71,74004,,896,16,,11.80%
24072,1,72,74004,,912,16,,12.00%
24073,1,73,74004,,928,16,,12.30%
24074,1,74,74004,,944,16,,12.50%
24075,1,75,74004,,960,16,,12.80%
24076,1,76,74004,,976,16,,13.00%
24077,1,77,74004,,992,16,,13.30%
24078,1,78,74004,,1008,16,,13.50%
24079,1,79,74004,,1024,16,,13.80%
24080,1,80,74004,,1040,16,,14.00%
24081,1,81,74004,,1058,16,,14.30%
24082,1,82,74004,,1076,16,,14.60%
24083,1,83,74004,,1094,16,,14.90%
24084,1,84,74004,,1112,16,,15.20%
24085,1,85,74004,,1130,16,,15.50%
24086,1,86,74004,,1148,16,,15.80%
24087,1,87,74004,,1166,16,,16.10%
24088,1,88,74004,,1184,16,,16.40%
24089,1,89,74004,,1202,16,,16.70%
24090,1,90,74004,,1220,16,,17.00%
24091,1,91,74004,,1238,16,,17.30%
24092,1,92,74004,,1256,16,,17.60%
24093,1,93,74004,,1274,16,,17.90%
24094,1,94,74004,,1292,16,,18.20%
24095,1,95,74004,,1310,16,,18.50%
24096,1,96,74004,,1328,16,,18.80%
24097,1,97,74004,,1346,16,,19.10%
24098,1,98,74004,,1364,16,,19.40%
24099,1,99,74004,,1382,16,,19.70%
24100,1,100,74004,,1400,16,,20.00%
25001,9,1,74005,22,0.10%,10,10,0.10%
25002,9,2,74005,22,0.20%,10,20,0.20%
25003,9,3,74005,22,0.30%,10,30,0.30%
25004,9,4,74005,22,0.40%,10,40,0.40%
25005,9,5,74005,22,0.50%,10,50,0.50%
25006,9,6,74005,22,0.60%,10,60,0.60%
25007,9,7,74005,22,0.70%,10,70,0.70%
25008,9,8,74005,22,0.80%,10,80,0.80%
25009,9,9,74005,22,0.90%,10,90,0.90%
25010,9,10,74005,22,1.00%,10,100,1.00%
25011,9,11,74005,22,1.10%,10,110,1.10%
25012,9,12,74005,22,1.20%,10,120,1.20%
25013,9,13,74005,22,1.30%,10,130,1.30%
25014,9,14,74005,22,1.40%,10,140,1.40%
25015,9,15,74005,22,1.50%,10,150,1.50%
25016,9,16,74005,22,1.60%,10,160,1.60%
25017,9,17,74005,22,1.70%,10,170,1.70%
25018,9,18,74005,22,1.80%,10,180,1.80%
25019,9,19,74005,22,1.90%,10,190,1.90%
25020,9,20,74005,22,2.00%,10,200,2.00%
25021,9,21,74005,22,2.20%,10,212,2.20%
25022,9,22,74005,22,2.30%,10,224,2.30%
25023,9,23,74005,22,2.50%,10,236,2.50%
25024,9,24,74005,22,2.60%,10,248,2.60%
25025,9,25,74005,22,2.80%,10,260,2.80%
25026,9,26,74005,22,2.90%,10,272,2.90%
25027,9,27,74005,22,3.10%,10,284,3.10%
25028,9,28,74005,22,3.20%,10,296,3.20%
25029,9,29,74005,22,3.40%,10,308,3.40%
25030,9,30,74005,22,3.50%,10,320,3.50%
25031,9,31,74005,22,3.70%,10,332,3.70%
25032,9,32,74005,22,3.80%,10,344,3.80%
25033,9,33,74005,22,4.00%,10,356,4.00%
25034,9,34,74005,22,4.10%,10,368,4.10%
25035,9,35,74005,22,4.30%,10,380,4.30%
25036,9,36,74005,22,4.40%,10,392,4.40%
25037,9,37,74005,22,4.60%,10,404,4.60%
25038,9,38,74005,22,4.70%,10,416,4.70%
25039,9,39,74005,22,4.90%,10,428,4.90%
25040,9,40,74005,22,5.00%,10,440,5.00%
25041,9,41,74005,22,5.20%,10,454,5.20%
25042,9,42,74005,22,5.40%,10,468,5.40%
25043,9,43,74005,22,5.60%,10,482,5.60%
25044,9,44,74005,22,5.80%,10,496,5.80%
25045,9,45,74005,22,6.00%,10,510,6.00%
25046,9,46,74005,22,6.20%,10,524,6.20%
25047,9,47,74005,22,6.40%,10,538,6.40%
25048,9,48,74005,22,6.60%,10,552,6.60%
25049,9,49,74005,22,6.80%,10,566,6.80%
25050,9,50,74005,22,7.00%,10,580,7.00%
25051,9,51,74005,22,7.20%,10,594,7.20%
25052,9,52,74005,22,7.40%,10,608,7.40%
25053,9,53,74005,22,7.60%,10,622,7.60%
25054,9,54,74005,22,7.80%,10,636,7.80%
25055,9,55,74005,22,8.00%,10,650,8.00%
25056,9,56,74005,22,8.20%,10,664,8.20%
25057,9,57,74005,22,8.40%,10,678,8.40%
25058,9,58,74005,22,8.60%,10,692,8.60%
25059,9,59,74005,22,8.80%,10,706,8.80%
25060,9,60,74005,22,9.00%,10,720,9.00%
25061,9,61,74005,22,9.30%,10,736,9.30%
25062,9,62,74005,22,9.50%,10,752,9.50%
25063,9,63,74005,22,9.80%,10,768,9.80%
25064,9,64,74005,22,10.00%,10,784,10.00%
25065,9,65,74005,22,10.30%,10,800,10.30%
25066,9,66,74005,22,10.50%,10,816,10.50%
25067,9,67,74005,22,10.80%,10,832,10.80%
25068,9,68,74005,22,11.00%,10,848,11.00%
25069,9,69,74005,22,11.30%,10,864,11.30%
25070,9,70,74005,22,11.50%,10,880,11.50%
25071,9,71,74005,22,11.80%,10,896,11.80%
25072,9,72,74005,22,12.00%,10,912,12.00%
25073,9,73,74005,22,12.30%,10,928,12.30%
