变量名,name,icon,cardID,itemID,roleID,skinID,languages,unlockDesc,type,__version
1164,海魔狮,config/portrait/speedranktouxiang/img_364_hms@.png,1862,,,,,解锁对应精灵图鉴后获得,2,
1165,帝牙海狮,config/portrait/speedranktouxiang/img_365_dyhs@.png,1863,,,,,解锁对应精灵图鉴后获得,2,
1166,宝贝龙,config/portrait/speedranktouxiang/img_371_bbl@.png,1891,,,,,解锁对应精灵图鉴后获得,2,
1167,甲壳龙,config/portrait/speedranktouxiang/img_372_jkl@.png,1892,,,,,解锁对应精灵图鉴后获得,2,
1168,暴飞龙,config/portrait/speedranktouxiang/img_373_bfl@.png,1893,,,,,解锁对应精灵图鉴后获得,2,
1169,铁哑铃,config/portrait/speedranktouxiang/img_374_tyl@.png,1901,,,,,解锁对应精灵图鉴后获得,2,
1170,金属怪,config/portrait/speedranktouxiang/img_375_jsg@.png,1902,,,,,解锁对应精灵图鉴后获得,2,
1171,巨金怪,config/portrait/speedranktouxiang/img_376_jjg@.png,1903,,,,,解锁对应精灵图鉴后获得,2,
1172,草苗龟,config/portrait/speedranktouxiang/img_387_cmg@.png,2011,,,,,解锁对应精灵图鉴后获得,2,
1173,树林龟,config/portrait/speedranktouxiang/img_388_slg@.png,2012,,,,,解锁对应精灵图鉴后获得,2,
1174,土台龟,config/portrait/speedranktouxiang/img_389_ttg@.png,2013,,,,,解锁对应精灵图鉴后获得,2,
1175,小猫怪,config/portrait/speedranktouxiang/img_403_xmg@.png,2071,,,,,解锁对应精灵图鉴后获得,2,
1176,勒克猫,config/portrait/speedranktouxiang/img_404_lkm@.png,2072,,,,,解锁对应精灵图鉴后获得,2,
1177,伦琴猫,config/portrait/speedranktouxiang/img_405_lqm@.png,2073,,,,,解锁对应精灵图鉴后获得,2,
1178,圆陆鲨,config/portrait/speedranktouxiang/img_443_yls@.png,2231,,,,,解锁对应精灵图鉴后获得,2,
1179,尖牙陆鲨,config/portrait/speedranktouxiang/img_444_jyls@.png,2232,,,,,解锁对应精灵图鉴后获得,2,
1180,烈咬陆鲨,config/portrait/speedranktouxiang/img_445_lyls@.png,2233,,,,,解锁对应精灵图鉴后获得,2,
1181,不良蛙,config/portrait/speedranktouxiang/img_453_blw@.png,2271,,,,,解锁对应精灵图鉴后获得,2,
1182,毒骷蛙,config/portrait/speedranktouxiang/img_454_dzw@.png,2272,,,,,解锁对应精灵图鉴后获得,2,
1183,雪笠怪,config/portrait/speedranktouxiang/img_459_xzg@.png,2301,,,,,解锁对应精灵图鉴后获得,2,
1184,暴雪王,config/portrait/speedranktouxiang/img_460_bxw@.png,2302,,,,,解锁对应精灵图鉴后获得,2,
1186,暖暖猪,config/portrait/speedranktouxiang/img_498_nnz@.png,2481,,,,,解锁对应精灵图鉴后获得,2,
1187,炒炒猪,config/portrait/speedranktouxiang/img_499_ccz@.png,2482,,,,,解锁对应精灵图鉴后获得,2,
1188,炎武王,config/portrait/speedranktouxiang/img_500_yww@.png,2483,,,,,解锁对应精灵图鉴后获得,2,
1189,石丸子,config/portrait/speedranktouxiang/img_524_swz@.png,2591,,,,,解锁对应精灵图鉴后获得,2,
1190,地幔岩,config/portrait/speedranktouxiang/img_525_dzy@.png,2592,,,,,解锁对应精灵图鉴后获得,2,
1191,庞岩怪,config/portrait/speedranktouxiang/img_526_pyg@.png,2593,,,,,解锁对应精灵图鉴后获得,2,
1192,螺钉地鼠,config/portrait/speedranktouxiang/img_529_ldds@.png,2611,,,,,解锁对应精灵图鉴后获得,2,
1193,龙头地鼠,config/portrait/speedranktouxiang/img_530_ltds@.png,2612,,,,,解锁对应精灵图鉴后获得,2,
1194,搬运小匠,config/portrait/speedranktouxiang/img_532_byxj@.png,2631,,,,,解锁对应精灵图鉴后获得,2,
1195,铁骨土人,config/portrait/speedranktouxiang/img_533_tgtr@.png,2632,,,,,解锁对应精灵图鉴后获得,2,
1196,修建老匠,config/portrait/speedranktouxiang/img_534_xjlj@.png,2633,,,,,解锁对应精灵图鉴后获得,2,
1197,百足蜈蚣,config/portrait/speedranktouxiang/img_543_bzwg@.png,2681,,,,,解锁对应精灵图鉴后获得,2,
1198,车轮球,config/portrait/speedranktouxiang/img_544_clq@.png,2682,,,,,解锁对应精灵图鉴后获得,2,
1199,蜈蚣王,config/portrait/speedranktouxiang/img_545_wgw@.png,2683,,,,,解锁对应精灵图鉴后获得,2,
1200,黑眼鳄,config/portrait/speedranktouxiang/img_551_hye@.png,2721,,,,,解锁对应精灵图鉴后获得,2,
1201,混混鳄,config/portrait/speedranktouxiang/img_552_hhe@.png,2722,,,,,解锁对应精灵图鉴后获得,2,
1202,流氓鳄,config/portrait/speedranktouxiang/img_553_lme@.png,2723,,,,,解锁对应精灵图鉴后获得,2,
1203,索罗亚,config/portrait/speedranktouxiang/img_570_sly@.png,2821,,,,,解锁对应精灵图鉴后获得,2,
1204,索罗亚克,config/portrait/speedranktouxiang/img_571_slyk@.png,2822,,,,,解锁对应精灵图鉴后获得,2,
1205,迷你冰,config/portrait/speedranktouxiang/img_582_mnb@.png,2871,,,,,解锁对应精灵图鉴后获得,2,
1206,多多冰,config/portrait/speedranktouxiang/img_583_ddb@.png,2872,,,,,解锁对应精灵图鉴后获得,2,
1207,双倍多多冰,config/portrait/speedranktouxiang/img_584_sbddb@.png,2873,,,,,解锁对应精灵图鉴后获得,2,
1208,齿轮儿,config/portrait/speedranktouxiang/img_599_cle@.png,2961,,,,,解锁对应精灵图鉴后获得,2,
1209,齿轮组,config/portrait/speedranktouxiang/img_600_clz@.png,2962,,,,,解锁对应精灵图鉴后获得,2,
1210,齿轮怪,config/portrait/speedranktouxiang/img_601_clg@.png,2963,,,,,解锁对应精灵图鉴后获得,2,
1211,牙牙,config/portrait/speedranktouxiang/img_610_yy@.png,3001,,,,,解锁对应精灵图鉴后获得,2,
1212,斧牙龙,config/portrait/speedranktouxiang/img_611_fyl@.png,3002,,,,,解锁对应精灵图鉴后获得,2,
1213,双斧战龙,config/portrait/speedranktouxiang/img_612_sfzl@.png,3003,,,,,解锁对应精灵图鉴后获得,2,
1214,喷嚏熊,config/portrait/speedranktouxiang/img_613_ptx@.png,3011,,,,,解锁对应精灵图鉴后获得,2,
1215,冻原熊,config/portrait/speedranktouxiang/img_614_dyx@.png,3012,,,,,解锁对应精灵图鉴后获得,2,
1216,单首龙,config/portrait/speedranktouxiang/img_633_dsl@.png,3141,,,,,解锁对应精灵图鉴后获得,2,
1217,双首暴龙,config/portrait/speedranktouxiang/img_634_ssbl@.png,3142,,,,,解锁对应精灵图鉴后获得,2,
1218,三首恶龙,config/portrait/speedranktouxiang/img_635_ssel@.png,3143,,,,,解锁对应精灵图鉴后获得,2,
1219,哈力栗,config/portrait/speedranktouxiang/img_650_hll@.png,3281,,,,,解锁对应精灵图鉴后获得,2,
1220,胖胖哈力,config/portrait/speedranktouxiang/img_651_pphl@.png,3282,,,,,解锁对应精灵图鉴后获得,2,
1221,布里卡隆,config/portrait/speedranktouxiang/img_652_blkl@.png,3283,,,,,解锁对应精灵图鉴后获得,2,
1222,火狐狸,config/portrait/speedranktouxiang/img_653_hhl@.png,3291,,,,,解锁对应精灵图鉴后获得,2,
1223,长尾火狐,config/portrait/speedranktouxiang/img_654_cwhh@.png,3292,,,,,解锁对应精灵图鉴后获得,2,
1224,妖火红狐,config/portrait/speedranktouxiang/img_655_yhhh@.png,3293,,,,,解锁对应精灵图鉴后获得,2,
1225,呱呱泡蛙,config/portrait/speedranktouxiang/img_656_ggpw@.png,3301,,,,,解锁对应精灵图鉴后获得,2,
1226,呱头蛙,config/portrait/speedranktouxiang/img_657_gtw@.png,3302,,,,,解锁对应精灵图鉴后获得,2,
1227,甲贺忍蛙,config/portrait/speedranktouxiang/img_658_jhrw@.png,3303,,,,,解锁对应精灵图鉴后获得,2,
1228,小狮狮,config/portrait/speedranktouxiang/img_667_xss@.png,3341,,,,,解锁对应精灵图鉴后获得,2,
1229,火炎狮,config/portrait/speedranktouxiang/img_668_hys@.png,3342,,,,,解锁对应精灵图鉴后获得,2,
1230,花蓓蓓,config/portrait/speedranktouxiang/img_669_hbb@.png,3351,,,,,解锁对应精灵图鉴后获得,2,
1231,花叶蒂,config/portrait/speedranktouxiang/img_670_hyd@.png,3352,,,,,解锁对应精灵图鉴后获得,2,
1232,花洁夫人,config/portrait/speedranktouxiang/img_671_hjfr@.png,3353,,,,,解锁对应精灵图鉴后获得,2,
1233,独剑鞘,config/portrait/speedranktouxiang/img_679_djq@.png,3411,,,,,解锁对应精灵图鉴后获得,2,
1234,双剑鞘,config/portrait/speedranktouxiang/img_680_sjq@.png,3412,,,,,解锁对应精灵图鉴后获得,2,
1235,绵绵泡芙,config/portrait/speedranktouxiang/img_684_mmpf@.png,3431,,,,,解锁对应精灵图鉴后获得,2,
1236,胖甜妮,config/portrait/speedranktouxiang/img_685_ptn@.png,3432,,,,,解锁对应精灵图鉴后获得,2,
1237,铁臂枪虾,config/portrait/speedranktouxiang/img_692_tbqx@.png,3471,,,,,解锁对应精灵图鉴后获得,2,
1238,钢炮臂虾,config/portrait/speedranktouxiang/img_693_gpbx@.png,3472,,,,,解锁对应精灵图鉴后获得,2,
1239,冰雪龙,config/portrait/speedranktouxiang/img_698_bxl@.png,3501,,,,,解锁对应精灵图鉴后获得,2,
1240,冰雪巨龙,config/portrait/speedranktouxiang/img_699_bxjl@.png,3502,,,,,解锁对应精灵图鉴后获得,2,
1241,摔角鹰人,config/portrait/speedranktouxiang/img_701_sjyr@.png,3511,,,,,解锁对应精灵图鉴后获得,2,
1242,黏黏宝,config/portrait/speedranktouxiang/img_704_nnb@.png,3541,,,,,解锁对应精灵图鉴后获得,2,
1243,黏美儿,config/portrait/speedranktouxiang/img_705_nme@.png,3542,,,,,解锁对应精灵图鉴后获得,2,
1244,黏美龙,config/portrait/speedranktouxiang/img_706_nml@.png,3543,,,,,解锁对应精灵图鉴后获得,2,
1245,小木灵,config/portrait/speedranktouxiang/img_708_xml@.png,3561,,,,,解锁对应精灵图鉴后获得,2,
1246,朽木妖,config/portrait/speedranktouxiang/img_709_xmy@.png,3562,,,,,解锁对应精灵图鉴后获得,2,
1247,卡蒂狗,config/portrait/speedranktouxiang/img_58_kdg@.png,241,,,,,解锁对应精灵图鉴后获得,2,
1248,风速狗,config/portrait/speedranktouxiang/img_59_fsg@.png,242,,,,,解锁对应精灵图鉴后获得,2,
1249,隆隆岩,config/portrait/speedranktouxiang/img_76_lly@.png,303,,,,,解锁对应精灵图鉴后获得,2,
1250,化石盔,config/portrait/speedranktouxiang/img_140_hsk@.png,691,,,,,解锁对应精灵图鉴后获得,2,
1251,镰刀盔,config/portrait/speedranktouxiang/img_141_ldk@.png,692,,,,,解锁对应精灵图鉴后获得,2,
1252,洛奇亚,config/portrait/speedranktouxiang/img_249_lqy@.png,1261,,,,,解锁对应精灵图鉴后获得,2,
1253,火稚鸡,config/portrait/speedranktouxiang/img_255_hzj@.png,1301,,,,,解锁对应精灵图鉴后获得,2,
1254,力壮鸡,config/portrait/speedranktouxiang/img_256_lzj@.png,1302,,,,,解锁对应精灵图鉴后获得,2,
1255,火焰鸡,config/portrait/speedranktouxiang/img_257_hyj@.png,1303,,,,,解锁对应精灵图鉴后获得,2,
1256,帝牙卢卡,config/portrait/speedranktouxiang/img_483_dylk@.png,2351,,,,,解锁对应精灵图鉴后获得,2,
1257,帕路奇亚,config/portrait/speedranktouxiang/img_484_plqy@.png,2361,,,,,解锁对应精灵图鉴后获得,2,
1258,电飞鼠,config/portrait/speedranktouxiang/img_587_dfs@.png,2891,,,,,解锁对应精灵图鉴后获得,2,
1259,轻飘飘·雌,config/portrait/speedranktouxiang/img_592_hqpp@.png,2921,,,,,解锁对应精灵图鉴后获得,2,
1260,轻飘飘·雄,config/portrait/speedranktouxiang/img_592_lqpp@.png,2922,,,,,解锁对应精灵图鉴后获得,2,
1261,胖嘟嘟·雌,config/portrait/speedranktouxiang/img_593_hpdd@.png,2923,,,,,解锁对应精灵图鉴后获得,2,
1262,胖嘟嘟·雄,config/portrait/speedranktouxiang/img_593_lpdd@.png,2924,,,,,解锁对应精灵图鉴后获得,2,
1263,几何雪花,config/portrait/speedranktouxiang/img_615_jhxh@.png,3021,,,,,解锁对应精灵图鉴后获得,2,
1264,坚盾剑怪·盾牌,config/portrait/speedranktouxiang/img_681_jdjg@.png,3413,,,,,解锁对应精灵图鉴后获得,2,
1265,蒂安希,config/portrait/speedranktouxiang/img_719_dax@.png,3631,,,,,解锁对应精灵图鉴后获得,2,
1266,索尔迦雷欧,config/portrait/speedranktouxiang/img_791_sejlo@.png,4023,,,,,解锁对应精灵图鉴后获得,2,
1267,雪童子,config/portrait/speedranktouxiang/img_361_xtz@.png,1851,,,,,解锁对应精灵图鉴后获得,2,
1268,冰鬼护,config/portrait/speedranktouxiang/img_362_bgh@.png,1852,,,,,解锁对应精灵图鉴后获得,2,
1269,雪妖女,config/portrait/speedranktouxiang/img_478_xyn@.png,1853,,,,,解锁对应精灵图鉴后获得,2,
1271,利欧路,config/portrait/speedranktouxiang/img_447_lol@.png,2241,,,,,解锁对应精灵图鉴后获得,2,
1272,路卡利欧,config/portrait/speedranktouxiang/img_448_lklo@.png,2242,,,,,解锁对应精灵图鉴后获得,2,
1274,大岩蛇,config/portrait/speedranktouxiang/img_95_dys@.png,401,,,,,解锁对应精灵图鉴后获得,2,
1275,大钢蛇,config/portrait/speedranktouxiang/img_208_dgs@.png,402,,,,,解锁对应精灵图鉴后获得,2,
1276,超级大钢蛇,config/portrait/speedranktouxiang/img_208_cjdgs@.png,403,,,,,解锁对应精灵图鉴后获得,2,
1277,小卡比兽,config/portrait/speedranktouxiang/img_446_xkbs@.png,711,,,,,解锁对应精灵图鉴后获得,2,
1278,卡比兽,config/portrait/speedranktouxiang/img_143_kbs@.png,712,,,,,解锁对应精灵图鉴后获得,2,
1279,螺钉地鼠,config/portrait/speedranktouxiang/img_529_ldds@.png,2611,,,,,解锁对应精灵图鉴后获得,2,
1280,龙头地鼠,config/portrait/speedranktouxiang/img_530_ltds@.png,2612,,,,,解锁对应精灵图鉴后获得,2,
1281,嗡蝠,config/portrait/speedranktouxiang/img_714_wf@.png,3591,,,,,解锁对应精灵图鉴后获得,2,
1282,音波龙,config/portrait/speedranktouxiang/img_715_ybl@.png,3592,,,,,解锁对应精灵图鉴后获得,2,
1283,盖欧卡,config/portrait/speedranktouxiang/img_382_gok@.png,1961,,,,,解锁对应精灵图鉴后获得,2,
1284,可达鸭,config/portrait/speedranktouxiang/img_54_kdy@.png,221,,,,,解锁对应精灵图鉴后获得,2,
1285,哥达鸭,config/portrait/speedranktouxiang/img_55_gdy@.png,222,,,,,解锁对应精灵图鉴后获得,2,
1286,哥德宝宝,config/portrait/speedranktouxiang/img_574_gdbb@.png,2841,,,,,解锁对应精灵图鉴后获得,2,
1287,哥德小童,config/portrait/speedranktouxiang/img_575_gdxt@.png,2842,,,,,解锁对应精灵图鉴后获得,2,
1288,哥德小姐,config/portrait/speedranktouxiang/img_576_gdxj@.png,2843,,,,,解锁对应精灵图鉴后获得,2,
1289,宝宝丁,config/portrait/speedranktouxiang/img_174_bbd@.png,151,,,,,解锁对应精灵图鉴后获得,2,
1290,胖丁,config/portrait/speedranktouxiang/img_39_pd@.png,152,,,,,解锁对应精灵图鉴后获得,2,
1291,胖可丁,config/portrait/speedranktouxiang/img_40_pkd@.png,153,,,,,解锁对应精灵图鉴后获得,2,
1292,固拉多,config/portrait/speedranktouxiang/img_383_gld@.png,1971,,,,,解锁对应精灵图鉴后获得,2,
1294,裂空座,config/portrait/speedranktouxiang/img_384_lkz@.png,1981,,,,,解锁对应精灵图鉴后获得,2,
1296,烛光灵,config/portrait/speedranktouxiang/img_607_zgl@.png,2991,,,,,解锁对应精灵图鉴后获得,2,
1297,灯火幽灵,config/portrait/speedranktouxiang/img_608_dhyl@.png,2992,,,,,解锁对应精灵图鉴后获得,2,
1298,水晶灯火灵,config/portrait/speedranktouxiang/img_609_sjdhl@.png,2993,,,,,解锁对应精灵图鉴后获得,2,
1299,达克莱伊,config/portrait/speedranktouxiang/img_491_dkly@.png,2431,,,,,解锁对应精灵图鉴后获得,2,
1300,藤藤蛇,config/portrait/speedranktouxiang/img_495_tts@.png,2471,,,,,解锁对应精灵图鉴后获得,2,
1301,青藤蛇,config/portrait/speedranktouxiang/img_496_qts@.png,2472,,,,,解锁对应精灵图鉴后获得,2,
1302,君主蛇,config/portrait/speedranktouxiang/img_497_jzs@.png,2473,,,,,解锁对应精灵图鉴后获得,2,
1303,雷吉洛克,config/portrait/speedranktouxiang/img_377_ljlk@.png,1911,,,,,解锁对应精灵图鉴后获得,2,
1304,雷吉艾斯,config/portrait/speedranktouxiang/img_378_ljas@.png,1921,,,,,解锁对应精灵图鉴后获得,2,
1305,雷吉斯奇鲁,config/portrait/speedranktouxiang/img_379_ljsql@.png,1931,,,,,解锁对应精灵图鉴后获得,2,
1306,克雷色利亚,config/portrait/speedranktouxiang/img_488_klsly@.png,2401,,,,,解锁对应精灵图鉴后获得,2,
1307,雷吉奇卡斯,config/portrait/speedranktouxiang/img_486_ljqks@.png,2381,,,,,解锁对应精灵图鉴后获得,2,
1308,木木枭,config/portrait/speedranktouxiang/img_722_mmx@.png,3661,,,,,解锁对应精灵图鉴后获得,2,
1309,投羽枭,config/portrait/speedranktouxiang/img_723_tyx@.png,3662,,,,,解锁对应精灵图鉴后获得,2,
1310,狙射树枭,config/portrait/speedranktouxiang/img_724_jssx@.png,3663,,,,,解锁对应精灵图鉴后获得,2,
1311,大葱鸭,config/portrait/speedranktouxiang/img_83_dcy@.png,341,,,,,解锁对应精灵图鉴后获得,2,
1312,怨影娃娃,config/portrait/speedranktouxiang/img_353_yyww@.png,1801,,,,,解锁对应精灵图鉴后获得,2,
1313,诅咒娃娃,config/portrait/speedranktouxiang/img_354_zzww@.png,1802,,,,,解锁对应精灵图鉴后获得,2,
1314,燃烧虫,config/portrait/speedranktouxiang/img_636_rsc@.png,3151,,,,,解锁对应精灵图鉴后获得,2,
1315,火神蛾,config/portrait/speedranktouxiang/img_637_hse@.png,3152,,,,,解锁对应精灵图鉴后获得,2,
1316,拉普拉斯,config/portrait/speedranktouxiang/img_131_lpls@.png,641,,,,,解锁对应精灵图鉴后获得,2,
1317,波加曼,config/portrait/speedranktouxiang/img_393_bjm@.png,2031,,,,,解锁对应精灵图鉴后获得,2,
1318,波皇子,config/portrait/speedranktouxiang/img_394_bhz@.png,2032,,,,,解锁对应精灵图鉴后获得,2,
1319,帝王拿波,config/portrait/speedranktouxiang/img_395_dwnb@.png,2033,,,,,解锁对应精灵图鉴后获得,2,
1320,超音蝠,config/portrait/speedranktouxiang/img_41_cyf@.png,161,,,,,解锁对应精灵图鉴后获得,2,
1321,大嘴蝠,config/portrait/speedranktouxiang/img_42_dzf@.png,162,,,,,解锁对应精灵图鉴后获得,2,
1322,叉字蝠,config/portrait/speedranktouxiang/img_169_czf@.png,163,,,,,解锁对应精灵图鉴后获得,2,
1323,好坏星,config/portrait/speedranktouxiang/img_747_hhx@.png,3771,,,,,解锁对应精灵图鉴后获得,2,
1324,超坏星,config/portrait/speedranktouxiang/img_748_chx@.png,3772,,,,,解锁对应精灵图鉴后获得,2,
1325,骑拉帝纳,config/portrait/speedranktouxiang/img_487_qldn@.png,2391,,,,,解锁对应精灵图鉴后获得,2,
1326,骑拉帝纳·起源,config/portrait/speedranktouxiang/img_487_cjqldn@.png,2391,,,,,解锁对应精灵图鉴后获得,2,
1327,谢米,config/portrait/speedranktouxiang/img_492_xm@.png,2441,,,,,解锁对应精灵图鉴后获得,2,
1328,谢米·天空,config/portrait/speedranktouxiang/img_492_xmtkxt@.png,2442,,,,,解锁对应精灵图鉴后获得,2,
1329,甜竹竹,config/portrait/speedranktouxiang/img_761_tzz@.png,3841,,,,,解锁对应精灵图鉴后获得,2,
1330,甜舞妮,config/portrait/speedranktouxiang/img_762_twn@.png,3842,,,,,解锁对应精灵图鉴后获得,2,
1331,甜冷美后,config/portrait/speedranktouxiang/img_763_tlmh@.png,3843,,,,,解锁对应精灵图鉴后获得,2,
1332,化石翼龙,config/portrait/speedranktouxiang/img_142_hsyl@.png,701,,,,,解锁对应精灵图鉴后获得,2,
1333,毒贝比,config/portrait/speedranktouxiang/img_803_dbb@.png,4131,,,,,解锁对应精灵图鉴后获得,2,
1334,四颚针龙,config/portrait/speedranktouxiang/img_804_sezl@.png,4132,,,,,解锁对应精灵图鉴后获得,2,
1335,拉帝亚斯,config/portrait/speedranktouxiang/img_380_ldys@.png,1941,,,,,解锁对应精灵图鉴后获得,2,
1336,拉帝欧斯,config/portrait/speedranktouxiang/img_381_ldos@.png,1951,,,,,解锁对应精灵图鉴后获得,2,
1337,天蝎,config/portrait/speedranktouxiang/img_207_tx@.png,1031,,,,,解锁对应精灵图鉴后获得,2,
1338,天蝎王,config/portrait/speedranktouxiang/img_472_txw@.png,1032,,,,,解锁对应精灵图鉴后获得,2,
1339,惩戒胡帕,config/portrait/speedranktouxiang/img_720_cjhp@.png,3641,,,,,解锁对应精灵图鉴后获得,2,
1340,解放胡帕,config/portrait/speedranktouxiang/img_720_jfhp@.png,3642,,,,,解锁对应精灵图鉴后获得,2,
1341,莱希拉姆,config/portrait/speedranktouxiang/img_643_lxlm@.png,3211,,,,,解锁对应精灵图鉴后获得,2,
1342,捷克罗姆,config/portrait/speedranktouxiang/img_644_jklm@.png,3221,,,,,解锁对应精灵图鉴后获得,2,
1343,波克比,config/portrait/speedranktouxiang/img_175_bkb@.png,861,,,,,解锁对应精灵图鉴后获得,2,
1344,波克基古,config/portrait/speedranktouxiang/img_176_bkjg@.png,862,,,,,解锁对应精灵图鉴后获得,2,
1345,波克基斯,config/portrait/speedranktouxiang/img_468_bkjs@.png,863,,,,,解锁对应精灵图鉴后获得,2,
1346,大舌贝,config/portrait/speedranktouxiang/img_90_dsb@.png,381,,,,,解锁对应精灵图鉴后获得,2,
1347,刺甲贝,config/portrait/speedranktouxiang/img_91_cjb@.png,382,,,,,解锁对应精灵图鉴后获得,2,
1348,酋雷姆,config/portrait/speedranktouxiang/img_646_qlm@.png,3241,,,,,解锁对应精灵图鉴后获得,2,
1349,凯路迪欧,config/portrait/speedranktouxiang/img_647_kldo@.png,3251,,,,,解锁对应精灵图鉴后获得,2,
1350,小智版皮卡丘,config/portrait/speedranktouxiang/img_25_xzpkq@.png,7001,,,,,解锁对应精灵图鉴后获得,2,
1351,美洛耶塔·歌声,config/portrait/speedranktouxiang/img_648_mlytgsxt@.png,3261,,,,,解锁对应精灵图鉴后获得,2,
1352,美洛耶塔·舞步,config/portrait/speedranktouxiang/img_648_mlytwbxt@.png,3262,,,,,解锁对应精灵图鉴后获得,2,
1353,勾帕路翁,config/portrait/speedranktouxiang/img_638_gplw@.png,3161,,,,,解锁对应精灵图鉴后获得,2,
1354,代拉基翁,config/portrait/speedranktouxiang/img_639_dljw@.png,3171,,,,,解锁对应精灵图鉴后获得,2,
1355,毕力吉翁,config/portrait/speedranktouxiang/img_640_bljw@.png,3181,,,,,解锁对应精灵图鉴后获得,2,
1356,基拉祈,config/portrait/speedranktouxiang/img_385_jlq@.png,1991,,,,,解锁对应精灵图鉴后获得,2,
1357,美录坦,config/portrait/speedranktouxiang/img_808_mlt@.png,4171,,,,,解锁对应精灵图鉴后获得,2,
1358,美录梅塔,config/portrait/speedranktouxiang/img_809_mlmt@.png,4172,,,,,解锁对应精灵图鉴后获得,2,
1359,伊裴尔塔尔,config/portrait/speedranktouxiang/img_717_ypete@.png,3611,,,,,解锁对应精灵图鉴后获得,2,
1360,丑丑鱼,config/portrait/speedranktouxiang/img_349_ccy@.png,1771,,,,,解锁对应精灵图鉴后获得,2,
1361,美纳斯,config/portrait/speedranktouxiang/img_350_mns@.png,1772,,,,,解锁对应精灵图鉴后获得,2,
1362,时拉比,config/portrait/speedranktouxiang/img_251_slb@.png,1281,,,,,解锁对应精灵图鉴后获得,2,
1363,小福蛋,config/portrait/speedranktouxiang/img_440_xfd@.png,501,,,,,解锁对应精灵图鉴后获得,2,
1364,吉利蛋,config/portrait/speedranktouxiang/img_113_jld@.png,502,,,,,解锁对应精灵图鉴后获得,2,
1365,幸福蛋,config/portrait/speedranktouxiang/img_242_xfd@.png,503,,,,,解锁对应精灵图鉴后获得,2,
1366,凯罗斯,config/portrait/speedranktouxiang/img_127_kls@.png,611,,,,,解锁对应精灵图鉴后获得,2,
1367,盖诺赛克特,config/portrait/speedranktouxiang/img_649_gnskt@.png,3271,,,,,解锁对应精灵图鉴后获得,2,
1368,球球海狮,config/portrait/speedranktouxiang/img_728_qqhs@.png,3681,,,,,解锁对应精灵图鉴后获得,2,
1369,花漾海狮,config/portrait/speedranktouxiang/img_729_hyhs@.png,3682,,,,,解锁对应精灵图鉴后获得,2,
1370,西狮海壬,config/portrait/speedranktouxiang/img_730_xshr@.png,3683,,,,,解锁对应精灵图鉴后获得,2,
1371,哲尔尼亚斯,config/portrait/speedranktouxiang/img_716_zenys@.png,3601,,,,,解锁对应精灵图鉴后获得,2,
1372,小火焰猴,config/portrait/speedranktouxiang/img_390_xhyh@.png,2021,,,,,解锁对应精灵图鉴后获得,2,
1373,猛火猴,config/portrait/speedranktouxiang/img_391_mhh@.png,2022,,,,,解锁对应精灵图鉴后获得,2,
1374,烈焰猴,config/portrait/speedranktouxiang/img_392_lyh@.png,2023,,,,,解锁对应精灵图鉴后获得,2,
1375,梦妖,config/portrait/speedranktouxiang/img_200_my@.png,971,,,,,解锁对应精灵图鉴后获得,2,
1376,梦妖魔,config/portrait/speedranktouxiang/img_429_mym@.png,972,,,,,解锁对应精灵图鉴后获得,2,
1377,捷拉奥拉,config/portrait/speedranktouxiang/img_807_jlal@.png,4161,,,,,解锁对应精灵图鉴后获得,2,
1378,雷电云,config/portrait/speedranktouxiang/img_642_ldy@.png,3201,,,,,解锁对应精灵图鉴后获得,2,
1379,超级赫拉克罗斯,config/portrait/speedranktouxiang/img_214_cjhlkls@.png,1072,,,,,解锁对应精灵图鉴后获得,2,
1380,龙卷云,config/portrait/speedranktouxiang/img_641_ljy@.png,3191,,,,,解锁对应精灵图鉴后获得,2,
1381,比克提尼,config/portrait/speedranktouxiang/img_494_bktn@.png,2461,,,,,解锁对应精灵图鉴后获得,2,
1382,晃晃斑,config/portrait/speedranktouxiang/img_327_hhb@.png,1641,,,,,解锁对应精灵图鉴后获得,2,
1383,蛋蛋,config/portrait/speedranktouxiang/img_102_dd@.png,441,,,,,解锁对应精灵图鉴后获得,2,
1384,椰蛋树,config/portrait/speedranktouxiang/img_103_yds@.png,442,,,,,解锁对应精灵图鉴后获得,2,
1385,土地云,config/portrait/speedranktouxiang/img_645_tdy@.png,3231,,,,,解锁对应精灵图鉴后获得,2,
1386,基格尔德·10％,config/portrait/speedranktouxiang/img_718_jged10@.png,3621,,,,,解锁对应精灵图鉴后获得,2,
1387,基格尔德·50％,config/portrait/speedranktouxiang/img_718_jged50@.png,3622,,,,,解锁对应精灵图鉴后获得,2,
1388,基格尔德·100%,config/portrait/speedranktouxiang/img_718_jged100@.png,3623,,,,,解锁对应精灵图鉴后获得,2,
1389,泡沫栗鼠,config/portrait/speedranktouxiang/img_572_pmls@.png,2831,,,,,解锁对应精灵图鉴后获得,2,
1390,奇诺栗鼠,config/portrait/speedranktouxiang/img_573_qnls@.png,2832,,,,,解锁对应精灵图鉴后获得,2,
1391,谜拟Ｑ,config/portrait/speedranktouxiang/img_778_mnq@.png,3961,,,,,解锁对应精灵图鉴后获得,2,
1392,玛夏多,config/portrait/speedranktouxiang/img_802_mxd@.png,4121,,,,,解锁对应精灵图鉴后获得,2,
