1193,,,,,120%,,,,,,,,,,,,,,,,,,,,,,,,,120%,,120%,120%,120%,120%,3,Arcanine,242,,,,,,{advance=7;id=30310;level=60},,,,<8;8;8;8;8;8;8;8>,,
1194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,Zygarde 10% Forme,3621,,,,,,{advance=7;id=30431;level=60},,,,<8;8;8;8;8;8;8;8>,,
1195,,,,,160%,,,,,,,,,,,,,,,,,,,,,,,,,160%,,160%,160%,160%,160%,,Spearow,71,,,,,,{advance=7;id=31301;level=60},,,,<8;8;8;8;8;8;8;8>,,
1196,,,,,160%,,,,,,,,,,,,,,,,,,,,,,,,,160%,,160%,160%,160%,160%,,Fearow,72,,,,,,{advance=7;id=31301;level=60},,,,<8;8;8;8;8;8;8;8>,,
1197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,Ho-Oh,1271,,,,,,{advance=7;id=31301;level=60},,,,<8;8;8;8;8;8;8;8>,,
1198,,,,,160%,,,,,,,,,,,,,,,,,,,,,,,,,160%,,160%,160%,160%,160%,,Caterpie,31,,,,,,{advance=7;id=30401;level=60},,,,<8;8;8;8;8;8;8;8>,,
1199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,Rayquaza,1981,,,,,,{advance=7;id=30408;level=60},,,,<8;8;8;8;8;8;8;8>,,
1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,Mega Rayquaza,1982,,,,,,{advance=7;id=30401;level=60},,,,<8;8;8;8;8;8;8;8>,,
1201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,Solgaleo,4023,,,,,,{advance=7;id=30434;level=60},,,,<8;8;8;8;8;8;8;8>,,
1202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,Diancie,3631,,,,,,{advance=7;id=30406;level=60},,,,<8;8;8;8;8;8;8;8>,,
1203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,Origin Mew,7041,,,,,,{advance=7;id=30441;level=60},,,,<8;8;8;8;8;8;8;8>,,
1204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,Jirachi,1991,,,,,,{advance=7;id=30419;level=60},,,,<8;8;8;8;8;8;8;8>,,
1205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,Xerneas,3601,,,,,,{advance=7;id=30425;level=60},,,,<8;8;8;8;8;8;8;8>,,
1206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,Celebi,1281,,,,,,{advance=7;id=30423;level=60},,,,<8;8;8;8;8;8;8;8>,,
1207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,Lunala,4024,,,,,,{advance=7;id=30437;level=60},,,,<8;8;8;8;8;8;8;8>,,
1208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,Shiny Mega Gengar,7021,,,,,,{advance=7;id=30438;level=60},,,,<8;8;8;8;8;8;8;8>,,
1209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,Giratina,2391,,,,,,{advance=7;id=30412;level=60},,,,<8;8;8;8;8;8;8;8>,,
1210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,Marshadow,4121,,,,,,{advance=7;id=30432;level=60},,,,<8;8;8;8;8;8;8;8>,,
1211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,Yveltal,3611,,,,,,{advance=7;id=30421;level=60},,,,<8;8;8;8;8;8;8;8>,,
1212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,Darkrai,2431,,,,,,{advance=7;id=30405;level=60},,,,<8;8;8;8;8;8;8;8>,,
1213,,,,,140%,,,,,,,,,,,,,,,,,,,,,,,,,140%,,140%,140%,140%,140%,2,Machamp,273,,,,,,{advance=7;id=30315;level=60},,,,<8;8;8;8;8;8;8;8>,,
1214,,,,,160%,,,,,,,,,,,,,,,,,,,,,,,,,160%,,160%,160%,160%,160%,,Mankey,231,,,,,,{advance=7;id=30320;level=60},,,,<8;8;8;8;8;8;8;8>,,
1215,,,,,140%,,,,,,,,,,,,,,,,,,,,,,,,,140%,,140%,140%,140%,140%,2,Hitmonchan,463,,,,,,{advance=7;id=30320;level=60},,,,<8;8;8;8;8;8;8;8>,,
1216,,,,,120%,,,,,,,,,,,,,,,,,,,,,,,,,120%,,120%,120%,120%,120%,3,Poliwrath,253,,,,,,{advance=7;id=30320;level=60},,,,<8;8;8;8;8;8;8;8>,,
1217,,,,,160%,,,,,,,,,,,,,,,,,,,,,,,,,160%,,160%,160%,160%,160%,,Primeape,232,,,,,,{advance=7;id=30320;level=60},,,,<8;8;8;8;8;8;8;8>,,
1218,,,,,120%,,,,,,,,,,,,,,,,,,,,,,,,,120%,,120%,120%,120%,120%,3,Infernape,2023,,,,,,{advance=7;id=30402;level=60},,,,<8;8;8;8;8;8;8;8>,,
1219,,,,,30%,,,,,,,,,,,,,,,,,,,,,,,,,30%,,30%,30%,30%,30%,3,Urshifu Rapid Strike,4623,,,,,,{advance=7;id=30320;level=60},,,,,,
1220,,,,,30%,,,,,,,,,,,,,,,,,,,,,,,,,30%,,30%,30%,30%,30%,4,Melmetal,4172,,,,,,{advance=7;id=30420;level=60},,,,,,
1221,,,,,30%,,,,,,,,,,,,,,,,,,,,,,,,,30%,,30%,30%,30%,30%,3,Urshifu Single Strike,4622,,,,,,{advance=7;id=30320;level=60},,,,,,
1222,,,,,30%,,,,,,,,,,,,,,,,,,,,,,,,,30%,,30%,30%,30%,30%,4,Zeraora,4161,,,,,,{advance=7;id=30426;level=60},,,,,,
1223,,,,,30%,,,,,,,,,,,,,,,,,,,,,,,,,30%,,30%,30%,30%,30%,5,Mega Mewtwo X,762,,,,,,{advance=7;id=30401;level=60},<100;100;100;100;100;100;100>,,,,,
1224,,,,,30%,,,,,,,,,,,,,,,,,,,,,,,,,30%,,30%,30%,30%,30%,4,Marshadow,4121,,,,,,{advance=7;id=30432;level=60},,,,,,
1225,,,,,120%,,,,,,,,,,,,,,,,,,,,,,,,,120%,,120%,120%,120%,120%,3,Munchlax,711,,,,,,{advance=7;id=30301;level=60},,,,<8;8;8;8;8;8;8;8>,,
1226,,,,,140%,,,,,,,,,,,,,,,,,,,,,,,,,140%,,140%,140%,140%,140%,2,Victreebel,283,,,,,,{advance=7;id=30307;level=60},,,,<8;8;8;8;8;8;8;8>,,
1227,,,,,140%,,,,,,,,,,,,,,,,,,,,,,,,,140%,,140%,140%,140%,140%,2,Lickitung,471,,,,,,{advance=7;id=30102;level=60},,,,<8;8;8;8;8;8;8;8>,,
1228,,,,,120%,,,,,,,,,,,,,,,,,,,,,,,,,120%,,120%,120%,120%,120%,3,Snorlax,712,,,,,,{advance=7;id=30301;level=60},,,,<8;8;8;8;8;8;8;8>,,
1229,,,,,120%,,,,,,,,,,,,,,,,,,,,,,,,,120%,,120%,120%,120%,120%,3,Guzzlord,4091,,,,,,{advance=7;id=30301;level=60},,,,<8;8;8;8;8;8;8;8>,,
1230,,,,,140%,,,,,,,,,,,,,,,,,,,,,,,,,140%,,140%,140%,140%,140%,2,Lickilicky,472,,,,,,{advance=7;id=30102;level=60},,,,<8;8;8;8;8;8;8;8>,,
1231,,,,,120%,,,,,,,,,,,,,,,,,,,,,,,,,120%,,120%,120%,120%,120%,3,Golbat,162,,,,,,{advance=7;id=30206;level=60},,,,<8;8;8;8;8;8;8;8>,,
1232,,,,,140%,,,,,,,,,,,,,,,,,,,,,,,,,140%,,140%,140%,140%,140%,2,Totodile,801,,,,,,{advance=7;id=30315;level=60},,,,<8;8;8;8;8;8;8;8>,,
1233,,,,,140%,,,,,,,,,,,,,,,,,,,,,,,,,140%,,140%,140%,140%,140%,2,Exploud,1443,,,,,,{advance=7;id=30204;level=60},,,,<8;8;8;8;8;8;8;8>,,
1234,,,,,120%,,,,,,,,,,,,,,,,,,,,,,,,,120%,,120%,120%,120%,120%,3,Gengar,393,,,,,,{advance=7;id=30303;level=60},,,,<8;8;8;8;8;8;8;8>,,
1235,,,,,160%,,,,,,,,,,,,,,,,,,,,,,,,,160%,,160%,160%,160%,160%,,Ludicolo,1353,,,,,,{advance=7;id=30207;level=60},,,,<8;8;8;8;8;8;8;8>,,
1236,,,,,120%,,,,,,,,,,,,,,,,,,,,,,,,,120%,,120%,120%,120%,120%,3,Wobbuffet,992,,,,,,{advance=7;id=30306;level=60},,,,<8;8;8;8;8;8;8;8>,,
1237,,,,,50%,,,,,,,,,,,,,,,,,,,,,,,,,50%,,50%,50%,50%,50%,2,Meowth,211,,,,,,{advance=7;id=30001;level=60},<100;100;100;100;100;100;100>,,,,,
1238,,,,,50%,,,,,,,,,,,,,,,,,,,,,,,,,50%,,50%,50%,50%,50%,2,Meowth,211,,,,,,{advance=7;id=30001;level=60},<100;100;100;100;100;100;100>,,,,,
1239,,,,,50%,,,,,,,,,,,,,,,,,,,,,,,,,50%,,50%,50%,50%,50%,2,Meowth,211,,,,,,{advance=7;id=30001;level=60},<100;100;100;100;100;100;100>,,,,,
1240,,,,,50%,,,,,,,,,,,,,,,,,,,,,,,,,50%,,50%,50%,50%,50%,2,Meowth,211,,,,,,{advance=7;id=30001;level=60},<100;100;100;100;100;100;100>,,,,,
1241,,,,,50%,,,,,,,,,,,,,,,,,,,,,,,,,50%,,50%,50%,50%,50%,2,Persian,212,,,,,,{advance=7;id=30208;level=60},<100;100;100;100;100;100;100>,,,,,
1242,,,,,50%,,,,,,,,,,,,,,,,,,,,,,,,,50%,,50%,50%,50%,50%,2,Meowth,211,,,,,,{advance=7;id=30001;level=60},<100;100;100;100;100;100;100>,,,,,
1243,,,,,160%,,,,,,,,,,,,,,,,,,,,,,,,,160%,,160%,160%,160%,160%,,Rattata,61,,,,,,{advance=7;id=30208;level=60},,,,<8;8;8;8;8;8;8;8>,,
1244,,,,,160%,,,,,,,,,,,,,,,,,,,,,,,,,160%,,160%,160%,160%,160%,,Rattata,61,,,,,,{advance=7;id=30208;level=60},,,,<8;8;8;8;8;8;8;8>,,
1245,,,,,160%,,,,,,,,,,,,,,,,,,,,,,,,,160%,,160%,160%,160%,160%,,Rattata,61,,,,,,{advance=7;id=30208;level=60},,,,<8;8;8;8;8;8;8;8>,,
1246,,,,,160%,,,,,,,,,,,,,,,,,,,,,,,,,160%,,160%,160%,160%,160%,,Rattata,61,,,,,,{advance=7;id=30208;level=60},,,,<8;8;8;8;8;8;8;8>,,
1247,,,,,160%,,,,,,,,,,,,,,,,,,,,,,,,,160%,,160%,160%,160%,160%,,Raticate,62,,,,,,{advance=7;id=30208;level=60},,,,<8;8;8;8;8;8;8;8>,,
1248,,,,,160%,,,,,,,,,,,,,,,,,,,,,,,,,160%,,160%,160%,160%,160%,,Rattata,61,,,,,,{advance=7;id=30208;level=60},,,,<8;8;8;8;8;8;8;8>,,
1249,,,,,120%,,,,,,,,,,,,,,,,,,,,,,,,,120%,,120%,120%,120%,120%,3,Litten,3671,,,,,,{advance=7;id=30313;level=60},,,,<8;8;8;8;8;8;8;8>,,
1250,,,,,120%,,,,,,,,,,,,,,,,,,,,,,,,,120%,,120%,120%,120%,120%,3,Incineroar,3673,,,,,,{advance=7;id=30313;level=60},,,,<8;8;8;8;8;8;8;8>,,
1251,,,,,120%,,,,,,,,,,,,,,,,,,,,,,,,,120%,,120%,120%,120%,120%,3,Torracat,3672,,,,,,{advance=7;id=30313;level=60},,,,<8;8;8;8;8;8;8;8>,,
1252,,,,,120%,,,,,,,,,,,,,,,,,,,,,,,,,120%,,120%,120%,120%,120%,3,Electabuzz,592,,,,,,{advance=7;id=30313;level=60},,,,<8;8;8;8;8;8;8;8>,,
1253,,,,,120%,,,,,,,,,,,,,,,,,,,,,,,,,120%,,120%,120%,120%,120%,3,Raikou,1221,,,,,,{advance=7;id=30304;level=60},,,,<8;8;8;8;8;8;8;8>,,
1254,,,,,120%,,,,,,,,,,,,,,,,,,,,,,,,,120%,,120%,120%,120%,120%,3,Landorus,3231,,,,,,{advance=7;id=30307;level=60},,,,<8;8;8;8;8;8;8;8>,,
1255,,,,,120%,,,,,,,,,,,,,,,,,,,,,,,,,120%,,120%,120%,120%,120%,4,Rayquaza,1981,,,,,,{advance=7;id=30408;level=60},,,,<8;8;8;8;8;8;8;8>,,
1256,,,,,120%,,,,,,,,,,,,,,,,,,,,,,,,,120%,,120%,120%,120%,120%,3,Drampa,3981,,,,,,{advance=7;id=30310;level=60},,,,<8;8;8;8;8;8;8;8>,,
1257,,,,,120%,,,,,,,,,,,,,,,,,,,,,,,,,120%,,120%,120%,120%,120%,4,Rayquaza,1981,,,,,,{advance=7;id=30408;level=60},,,,<8;8;8;8;8;8;8;8>,,
1258,,,,,120%,,,,,,,,,,,,,,,,,,,,,,,,,120%,,120%,120%,120%,120%,4,Rayquaza,1981,,,,,,{advance=7;id=30408;level=60},,,,<8;8;8;8;8;8;8;8>,,
1259,,,,,120%,,,,,,,,,,,,,,,,,,,,,,,,,120%,,120%,120%,120%,120%,5,Mega Rayquaza,1982,,,,,,{advance=7;id=30401;level=60},,,,<8;8;8;8;8;8;8;8>,,
1260,,,,,120%,,,,,,,,,,,,,,,,,,,,,,,,,120%,,120%,120%,120%,120%,4,Rayquaza,1981,,,,,,{advance=7;id=30408;level=60},,,,<8;8;8;8;8;8;8;8>,,
1261,,,,,120%,,,,,,,,,,,,,,,,,,,,,,,,,120%,,120%,120%,120%,120%,3,Pheromosa,4051,,,,,,{advance=7;id=30307;level=60},,,,<8;8;8;8;8;8;8;8>,,
1262,,,,,120%,,,,,,,,,,,,,,,,,,,,,,,,,120%,,120%,120%,120%,120%,3,Buzzwole,4041,,,,,,{advance=7;id=30320;level=60},,,,<8;8;8;8;8;8;8;8>,,
1263,,,,,120%,,,,,,,,,,,,,,,,,,,,,,,,,120%,,120%,120%,120%,120%,3,Volcarona,3152,,,,,,{advance=7;id=30307;level=60},,,,<8;8;8;8;8;8;8;8>,,
1264,,,,,120%,,,,,,,,,,,,,,,,,,,,,,,,,120%,,120%,120%,120%,120%,3,Mega Heracross,1072,,,,,,{advance=7;id=30306;level=60},,,,<8;8;8;8;8;8;8;8>,,
1265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,Genesect,3271,,,,,,{advance=7;id=30424;level=60},,,,,,
1266,,,,,140%,,,,,,,,,,,,,,,,,,,,,,,,,140%,,140%,140%,140%,140%,2,Scolipede,2683,,,,,,{advance=7;id=30313;level=60},,,,<8;8;8;8;8;8;8;8>,,
1267,,,,,120%,,,,,,,,,,,,,,,,,,,,,,,,,120%,,120%,120%,120%,120%,3,Drampa,3981,,,,,,{advance=7;id=30310;level=60},,,,<8;8;8;8;8;8;8;8>,,
1268,,,,,120%,,,,,,,,,,,,,,,,,,,,,,,,,120%,,120%,120%,120%,120%,3,Haxorus,3003,,,,,,{advance=7;id=30310;level=60},,,,<8;8;8;8;8;8;8;8>,,
1269,,,,,120%,,,,,,,,,,,,,,,,,,,,,,,,,120%,,120%,120%,120%,120%,3,Dragonite,753,,,,,,{advance=7;id=30310;level=60},<100;100;100;100;100;100;100>,,,<8;8;8;8;8;8;8;8>,,
1270,,,,,120%,,,,,,,,,,,,,,,,,,,,,,,,,120%,,120%,120%,120%,120%,3,Mega Ampharos,884,,,,,,{advance=7;id=30303;level=60},,,,<8;8;8;8;8;8;8;8>,,
1271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,Rayquaza,1981,,,,,,{advance=7;id=30408;level=60},,,,,,
1272,,,,,120%,,,,,,,,,,,,,,,,,,,,,,,,,120%,,120%,120%,120%,120%,3,Mega Charizard X,14,,,,,,{advance=7;id=30310;level=60},,,,<8;8;8;8;8;8;8;8>,,
1273,,,,,120%,,,,,,,,,,,,,,,,,,,,,,,,,120%,,120%,120%,120%,120%,3,Poliwhirl,252,,,,,,{advance=7;id=30320;level=60},,,,<8;8;8;8;8;8;8;8>,,
1274,,,,,120%,,,,,,,,,,,,,,,,,,,,,,,,,120%,,120%,120%,120%,120%,3,Froakie,3301,,,,,,{advance=7;id=30314;level=60},,,,<8;8;8;8;8;8;8;8>,,
1275,,,,,140%,,,,,,,,,,,,,,,,,,,,,,,,,140%,,140%,140%,140%,140%,2,Bulbasaur,1,,,,,,{advance=7;id=30301;level=60},,,,<8;8;8;8;8;8;8;8>,,
1276,,,,,120%,,,,,,,,,,,,,,,,,,,,,,,,,120%,,120%,120%,120%,120%,3,Poliwag,251,,,,,,{advance=7;id=30320;level=60},,,,<8;8;8;8;8;8;8;8>,,
1277,,,,,120%,,,,,,,,,,,,,,,,,,,,,,,,,120%,,120%,120%,120%,120%,3,Politoed,254,,,,,,{advance=7;id=30304;level=60},,,,<8;8;8;8;8;8;8;8>,,
1278,,,,,140%,,,,,,,,,,,,,,,,,,,,,,,,,140%,,140%,140%,140%,140%,2,Croagunk,2271,,,,,,{advance=7;id=30312;level=60},,,,<8;8;8;8;8;8;8;8>,,
1279,,,,,160%,,,,,,,,,,,,,,,,,,,,,,,,,160%,,160%,160%,160%,160%,,Goldeen,541,,,,,,{advance=7;id=30103;level=60},,,,<8;8;8;8;8;8;8;8>,,
1280,,,,,120%,,,,,,,,,,,,,,,,,,,,,,,,,120%,,120%,120%,120%,120%,3,Dracovish,4561,,,,,,{advance=7;id=30306;level=60},,,,<8;8;8;8;8;8;8;8>,,
1281,,,,,120%,,,,,,,,,,,,,,,,,,,,,,,,,120%,,120%,120%,120%,120%,3,Mudkip,1311,,,,,,{advance=7;id=30316;level=60},,,,<8;8;8;8;8;8;8;8>,,
1282,,,,,120%,,,,,,,,,,,,,,,,,,,,,,,,,120%,,120%,120%,120%,120%,3,Feebas,1771,,,,,,{advance=7;id=30103;level=60},,,,<8;8;8;8;8;8;8;8>,,
1283,,,,,160%,,,,,,,,,,,,,,,,,,,,,,,,,160%,,160%,160%,160%,160%,,Seaking,542,,,,,,{advance=7;id=30103;level=60},,,,<8;8;8;8;8;8;8;8>,,
1284,,,,,120%,,,,,,,,,,,,,,,,,,,,,,,,,120%,,120%,120%,120%,120%,3,Marshtomp,1312,,,,,,{advance=7;id=30316;level=60},,,,<8;8;8;8;8;8;8;8>,,
1285,,,,,120%,,,,,,,,,,,,,,,,,,,,,,,,,120%,,120%,120%,120%,120%,3,Turtonator,3941,,,,,,{advance=7;id=30301;level=60},,,,<8;8;8;8;8;8;8;8>,,
1286,,,,,140%,,,,,,,,,,,,,,,,,,,,,,,,,140%,,140%,140%,140%,140%,2,Torterra,2013,,,,,,{advance=7;id=30305;level=60},,,,<8;8;8;8;8;8;8;8>,,
1287,,,,,140%,,,,,,,,,,,,,,,,,,,,,,,,,140%,,140%,140%,140%,140%,2,Grotle,2012,,,,,,{advance=7;id=30305;level=60},,,,<8;8;8;8;8;8;8;8>,,
1288,,,,,140%,,,,,,,,,,,,,,,,,,,,,,,,,140%,,140%,140%,140%,140%,2,Blastoise,23,,,,,,{advance=7;id=30316;level=60},,,,<8;8;8;8;8;8;8;8>,,
1289,,,,,140%,,,,,,,,,,,,,,,,,,,,,,,,,140%,,140%,140%,140%,140%,2,Squirtle,21,,,,,,{advance=7;id=30316;level=60},,,,<8;8;8;8;8;8;8;8>,,
1290,,,,,140%,,,,,,,,,,,,,,,,,,,,,,,,,140%,,140%,140%,140%,140%,2,Turtwig,2011,,,,,,{advance=7;id=30305;level=60},,,,<8;8;8;8;8;8;8;8>,,
1291,,,,,140%,,,,,,,,,,,,,,,,,,,,,,,,,140%,,140%,140%,140%,140%,2,Shinx,2071,,,,,,{advance=7;id=30312;level=60},,,,<8;8;8;8;8;8;8;8>,,
1292,,,,,140%,,,,,,,,,,,,,,,,,,,,,,,,,140%,,140%,140%,140%,140%,2,Persian,212,,,,,,{advance=7;id=30208;level=60},<100;100;100;100;100;100;100>,,,<8;8;8;8;8;8;8;8>,,
1293,,,,,120%,,,,,,,,,,,,,,,,,,,,,,,,,120%,,120%,120%,120%,120%,3,Litten,3671,,,,,,{advance=7;id=30313;level=60},,,,<8;8;8;8;8;8;8;8>,,
1294,,,,,140%,,,,,,,,,,,,,,,,,,,,,,,,,140%,,140%,140%,140%,140%,2,Luxio,2072,,,,,,{advance=7;id=30312;level=60},,,,<8;8;8;8;8;8;8;8>,,
1295,,,,,140%,,,,,,,,,,,,,,,,,,,,,,,,,140%,,140%,140%,140%,140%,2,Meowth,211,,,,,,{advance=7;id=30001;level=60},<100;100;100;100;100;100;100>,,,<8;8;8;8;8;8;8;8>,,
1296,,,,,120%,,,,,,,,,,,,,,,,,,,,,,,,,120%,,120%,120%,120%,120%,3,Torracat,3672,,,,,,{advance=7;id=30313;level=60},,,,<8;8;8;8;8;8;8;8>,,
1297,,,,,140%,,,,,,,,,,,,,,,,,,,,,,,,,140%,,140%,140%,140%,140%,2,Farfetch'd,341,,,,,,{advance=7;id=30201;level=60},,,,<8;8;8;8;8;8;8;8>,,
1298,,,,,140%,,,,,,,,,,,,,,,,,,,,,,,,,140%,,140%,140%,140%,140%,2,Golduck,222,,,,,,{advance=7;id=30206;level=60},,,,<8;8;8;8;8;8;8;8>,,
1299,,,,,120%,,,,,,,,,,,,,,,,,,,,,,,,,120%,,120%,120%,120%,120%,3,Magmar,602,,,,,,{advance=7;id=30302;level=60},,,,<8;8;8;8;8;8;8;8>,,
1300,,,,,120%,,,,,,,,,,,,,,,,,,,,,,,,,120%,,120%,120%,120%,120%,3,Sirfetch'd,4431,,,,,,{advance=7;id=30418;level=60},,,,<8;8;8;8;8;8;8;8>,,
1301,,,,,140%,,,,,,,,,,,,,,,,,,,,,,,,,140%,,140%,140%,140%,140%,2,Psyduck,221,,,,,,{advance=7;id=30206;level=60},,,,<8;8;8;8;8;8;8;8>,,
1302,,,,,120%,,,,,,,,,,,,,,,,,,,,,,,,,120%,,120%,120%,120%,120%,3,Magby,601,,,,,,{advance=7;id=30302;level=60},,,,<8;8;8;8;8;8;8;8>,,
1303,,,,,160%,,,,,,,,,,,,,,,,,,,,,,,,,160%,,160%,160%,160%,160%,,Doduo,351,,,,,,{advance=7;id=30312;level=60},,,,<8;8;8;8;8;8;8;8>,,
1304,,,,,120%,,,,,,,,,,,,,,,,,,,,,,,,,120%,,120%,120%,120%,120%,3,Combusken,1302,,,,,,{advance=7;id=30315;level=60},,,,<8;8;8;8;8;8;8;8>,,
1305,,,,,120%,,,,,,,,,,,,,,,,,,,,,,,,,120%,,120%,120%,120%,120%,3,Mega Blaziken,1304,,,,,,{advance=7;id=30315;level=60},,,,<8;8;8;8;8;8;8;8>,,
1306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,Masked Mega Blaziken,7101,,,,,,{advance=7;id=30402;level=60},,,,,,
1307,,,,,120%,,,,,,,,,,,,,,,,,,,,,,,,,120%,,120%,120%,120%,120%,3,Torchic,1301,,,,,,{advance=7;id=30315;level=60},,,,<8;8;8;8;8;8;8;8>,,
1308,,,,,120%,,,,,,,,,,,,,,,,,,,,,,,,,120%,,120%,120%,120%,120%,3,Blaziken,1303,,,,,,{advance=7;id=30315;level=60},,,,<8;8;8;8;8;8;8;8>,,
1309,,,,,120%,,,,,,,,,,,,,,,,,,,,,,,,,120%,,120%,120%,120%,120%,3,Houndour,1171,,,,,,{advance=7;id=30303;level=60},,,,<8;8;8;8;8;8;8;8>,,
1310,,,,,120%,,,,,,,,,,,,,,,,,,,,,,,,,120%,,120%,120%,120%,120%,3,Arcanine,242,,,,,,{advance=7;id=30310;level=60},,,,<8;8;8;8;8;8;8;8>,,
1311,,,,,120%,,,,,,,,,,,,,,,,,,,,,,,,,120%,,120%,120%,120%,120%,3,Riolu,2241,,,,,,{advance=7;id=30313;level=60},,,,<8;8;8;8;8;8;8;8>,,
1312,,,,,120%,,,,,,,,,,,,,,,,,,,,,,,,,120%,,120%,120%,120%,120%,3,Houndoom,1172,,,,,,{advance=7;id=30303;level=60},,,,<8;8;8;8;8;8;8;8>,,
1313,,,,,120%,,,,,,,,,,,,,,,,,,,,,,,,,120%,,120%,120%,120%,120%,3,Growlithe,241,,,,,,{advance=7;id=30310;level=60},,,,<8;8;8;8;8;8;8;8>,,
1314,,,,,120%,,,,,,,,,,,,,,,,,,,,,,,,,120%,,120%,120%,120%,120%,3,Lucario,2242,,,,,,{advance=7;id=30313;level=60},,,,<8;8;8;8;8;8;8;8>,,
1315,,,,,140%,,,,,,,,,,,,,,,,,,,,,,,,,140%,,140%,140%,140%,140%,2,Emboar,2483,,,,,,{advance=7;id=30302;level=60},,,,<8;8;8;8;8;8;8;8>,,
1316,,,,,160%,,,,,,,,,,,,,,,,,,,,,,,,,160%,,160%,160%,160%,160%,,Primeape,232,,,,,,{advance=7;id=30320;level=60},,,,<8;8;8;8;8;8;8;8>,,
1317,,,,,140%,,,,,,,,,,,,,,,,,,,,,,,,,140%,,140%,140%,140%,140%,2,Tepig,2481,,,,,,{advance=7;id=30302;level=60},,,,<8;8;8;8;8;8;8;8>,,
1318,,,,,160%,,,,,,,,,,,,,,,,,,,,,,,,,160%,,160%,160%,160%,160%,,Mankey,231,,,,,,{advance=7;id=30320;level=60},,,,<8;8;8;8;8;8;8;8>,,
1319,,,,,140%,,,,,,,,,,,,,,,,,,,,,,,,,140%,,140%,140%,140%,140%,2,Pignite,2482,,,,,,{advance=7;id=30302;level=60},,,,<8;8;8;8;8;8;8;8>,,
1320,,,,,120%,,,,,,,,,,,,,,,,,,,,,,,,,120%,,120%,120%,120%,120%,3,Slaking,1423,,,,,,{advance=7;id=30408;level=60},,,,<8;8;8;8;8;8;8;8>,,
1321,,,,,140%,,,,,,,,,,,,,,,,,,,,,,,,,140%,,140%,140%,140%,140%,3,Altaria,1672,,,,,,{advance=7;id=31301;level=60},,,,<8;8;8;8;8;8;8;8>,,
1322,,,,,140%,,,,,,,,,,,,,,,,,,,,,,,,,140%,,140%,140%,140%,140%,3,Altaria,1672,,,,,,{advance=7;id=31301;level=60},,,,<8;8;8;8;8;8;8;8>,,
1323,,,,,140%,,,,,,,,,,,,,,,,,,,,,,,,,140%,,140%,140%,140%,140%,3,Altaria,1672,,,,,,{advance=7;id=31301;level=60},,,,<8;8;8;8;8;8;8;8>,,
1324,,,,,140%,,,,,,,,,,,,,,,,,,,,,,,,,140%,,140%,140%,140%,140%,3,Altaria,1672,,,,,,{advance=7;id=31301;level=60},,,,<8;8;8;8;8;8;8;8>,,
1325,,,,,140%,,,,,,,,,,,,,,,,,,,,,,,,,140%,,140%,140%,140%,140%,3,Altaria,1672,,,,,,{advance=7;id=31301;level=60},,,,<8;8;8;8;8;8;8;8>,,
1326,,,,,140%,,,,,,,,,,,,,,,,,,,,,,,,,140%,,140%,140%,140%,140%,3,Altaria,1672,,,,,,{advance=7;id=31301;level=60},,,,<8;8;8;8;8;8;8;8>,,
1327,,,,,120%,,,,,,,,,,,,,,,,,,,,,,,,,120%,,120%,120%,120%,120%,3,Swablu,1671,,,,,,{advance=7;id=31301;level=60},,,,<8;8;8;8;8;8;8;8>,,
1328,,,,,120%,,,,,,,,,,,,,,,,,,,,,,,,,120%,,120%,120%,120%,120%,3,Swablu,1671,,,,,,{advance=7;id=31301;level=60},,,,<8;8;8;8;8;8;8;8>,,
1329,,,,,120%,,,,,,,,,,,,,,,,,,,,,,,,,120%,,120%,120%,120%,120%,3,Swablu,1671,,,,,,{advance=7;id=31301;level=60},,,,<8;8;8;8;8;8;8;8>,,
1330,,,,,120%,,,,,,,,,,,,,,,,,,,,,,,,,120%,,120%,120%,120%,120%,3,Swablu,1671,,,,,,{advance=7;id=31301;level=60},,,,<8;8;8;8;8;8;8;8>,,
